fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,374.9095961500425,0.21483336901292205,0.11713924155557363,106380,7.834397792816162,11.455723762512207,7.247549057006836,7.247549057006836,0.48862677812576294,0.722510039806366,93.40239715576172,6.488549709320068,0.0,0.10905124992132187,0.0
2,002,304.0500032159034,0.2116300710476935,0.11558168817460049,106380,11.343060493469238,15.753375053405762,8.898197174072266,8.898197174072266,0.36749768257141113,0.6619232296943665,90.0600814819336,9.939924240112305,0.0,0.0,0.0
3,003,385.3854840421118,0.1366161764599383,0.11035232347329425,106380,8.246049880981445,12.912302017211914,7.384148120880127,7.384148120880127,0.4936724305152893,0.719385027885437,91.68013000488281,7.915993690490723,0.0,0.4038771986961365,0.0
4,004,290.7157629148569,0.1380112871993333,0.10892761420626149,106380,8.972955703735352,12.7864990234375,7.800532817840576,7.800532817840576,0.556303858757019,0.7648583650588989,91.87055969238281,7.971586227416992,0.0,0.15785318613052368,0.0
5,005,301.5962079700548,0.24569416581653059,0.11203564332719133,106380,6.7544779777526855,10.22940731048584,6.284421920776367,6.284421920776367,0.5463305711746216,0.7554380893707275,95.66803741455078,4.331965446472168,0.0,0.0,0.0
6,006,390.7058457089588,0.16877894662320614,0.11140524529584564,106380,9.452323913574219,14.367815971374512,7.340811252593994,7.340811252593994,0.6868506669998169,0.8323141932487488,92.34323120117188,7.656765937805176,0.0,0.0,0.0
7,007,313.4924310189672,0.2195454405155033,0.11207015850714819,106380,7.460063934326172,11.737258911132812,7.7675580978393555,7.7675580978393555,0.5959283113479614,0.7823678255081177,91.67942810058594,7.299643039703369,0.0,1.020928978919983,0.0
8,008,452.37384117697366,0.20986894867382944,0.10987903071928243,106380,9.927830696105957,14.171463966369629,9.046052932739258,9.046052932739258,0.38452619314193726,0.6742243766784668,88.63874053955078,10.837696075439453,0.0,0.5235602259635925,0.0
9,009,457.41995939495973,0.22524146363139153,0.10875976032418712,106380,8.793243408203125,13.276201248168945,6.777635097503662,6.777635097503662,0.6692356467247009,0.8236305117607117,94.73684692382812,5.263157844543457,0.0,0.0,0.0
10,010,421.39362485706806,0.20809367462061346,0.10917821333715291,106380,12.440786361694336,18.82635498046875,10.990665435791016,10.990665435791016,0.594184398651123,0.7822242379188538,83.78804016113281,14.900314331054688,0.0,1.3116474151611328,0.0
11,011,477.18010674905963,0.23990756156854331,0.11242153775470633,106380,9.471653938293457,13.721776008605957,7.653947830200195,7.653947830200195,0.6755579710006714,0.8303044438362122,93.58013153076172,6.4198689460754395,0.0,0.0,0.0
12,012,323.27803418412805,0.23758328496478498,0.13295091492153607,106380,8.682071685791016,13.885940551757812,6.911238193511963,6.911238193511963,0.4763129949569702,0.721726655960083,92.50140380859375,7.498600959777832,0.0,0.0,0.0
13,013,373.1423534329515,0.21892232331447303,0.11261436384489354,106380,9.218108177185059,15.194137573242188,6.947371482849121,6.947371482849121,0.5428813695907593,0.7517899870872498,91.92386627197266,8.076131820678711,0.0,0.0,0.0
14,014,477.1861867560074,0.15902823419310153,0.11326797307200963,106380,9.926355361938477,15.038102149963379,8.127229690551758,8.127229690551758,0.5151523351669312,0.7358522415161133,90.66950988769531,9.330484390258789,0.0,0.0,0.0
15,015,351.67757817101665,0.050490922294557095,0.1318300843199924,106380,6.902659893035889,10.452699661254883,6.40111780166626,6.40111780166626,0.49352240562438965,0.737385094165802,94.5169677734375,4.9608354568481445,0.0,0.522193193435669,0.0
16,016,437.8470030790195,0.19280245178379118,0.11118941856043321,106380,11.196029663085938,15.713324546813965,10.259745597839355,10.259745597839355,0.1392865777015686,0.5454559326171875,85.98616027832031,13.840829849243164,0.0,0.17301037907600403,0.0
