fold,epoch,train_loss,val_loss,learning_rate
1,1.0,0.2933836752252632,0.37349941403744125,0.0006666666666666666
1,2.0,0.2492530044777,0.3534947525576067,0.001
1,3.0,0.23925920432183903,0.3487990253589104,0.001
1,4.0,0.23328157428964819,0.3464849615930835,0.0009966529870822618
1,5.0,0.2268523749832299,0.34780488427735456,0.0009866572109370128
1,6.0,0.2247658391877074,0.3443154322515138,0.0009701478472890247
1,7.0,0.2183684941784202,0.3517044524614662,0.0009473481569600891
1,8.0,0.21634083634666837,0.35414185481170624,0.0009185664666494036
1,9.0,0.2126513051988782,0.35584815571574047,0.0008841919993438941
1,10.0,0.2060695269346285,0.3593579698825829,0.0008446896107450232
1,11.0,0.20251205772904082,0.36443676642073575,0.0008005935028928791
1,12.0,0.1991291647989638,0.3705519571421502,0.0007524999999999999
1,13.0,0.19353990359229034,0.3756148716001745,0.0007010594841893826
1,14.0,0.18892825539884153,0.38200313492848875,0.0006469676001919897
2,1.0,0.2799956055248485,0.40355303265007086,0.0006666666666666666
2,2.0,0.24309417906250855,0.34483145305828755,0.001
2,3.0,0.23578139275482077,0.3348527001920102,0.001
2,4.0,0.2223745070440267,0.33001293060637055,0.0009966529870822618
2,5.0,0.2189221357711126,0.3289895656173301,0.0009866572109370128
2,6.0,0.21294295417968417,0.3300995491436193,0.0009701478472890247
2,7.0,0.2108709894841717,0.33350318013046093,0.0009473481569600891
2,8.0,0.2078390517090032,0.3370204013844393,0.0009185664666494036
2,9.0,0.20516757356034737,0.34284630392627735,0.0008841919993438941
2,10.0,0.20077267975124055,0.34489640411833233,0.0008446896107450232
2,11.0,0.1981314353121752,0.3418797739675199,0.0008005935028928791
2,12.0,0.19379242990003365,0.35005200712645046,0.0007524999999999999
2,13.0,0.189650507251497,0.35765651097664464,0.0007010594841893826
3,1.0,0.29119131192535713,0.3454360446121321,0.0006666666666666666
3,2.0,0.2511085372580516,0.30065432368754647,0.001
3,3.0,0.24147947194602473,0.28689811158561984,0.001
3,4.0,0.23089374263683488,0.28366442903160527,0.0009966529870822618
3,5.0,0.2265320612979862,0.2808421271510173,0.0009866572109370128
3,6.0,0.22098326144800684,0.2803884900379736,0.0009701478472890247
3,7.0,0.2170533915512881,0.28405411452532164,0.0009473481569600891
3,8.0,0.21381984954728395,0.28760513676306043,0.0009185664666494036
3,9.0,0.2089565336224515,0.2936691726833105,0.0008841919993438941
3,10.0,0.20462713874130564,0.2985223515672281,0.0008446896107450232
3,11.0,0.1990555152209263,0.29598289342079276,0.0008005935028928791
3,12.0,0.19416288641863913,0.2996841293842338,0.0007524999999999999
3,13.0,0.19015657060465535,0.2986980977277048,0.0007010594841893826
3,14.0,0.1831821716084497,0.3068378022404217,0.0006469676001919897
4,1.0,0.2778400740844475,0.3164102870797458,0.0006666666666666666
4,2.0,0.23474989462722876,0.29360945297702806,0.001
4,3.0,0.2228839513783556,0.28811989038502245,0.001
4,4.0,0.21619910020483635,0.28904902759752316,0.0009966529870822618
4,5.0,0.20831077939772924,0.28986801248707184,0.0009866572109370128
4,6.0,0.2061612301002032,0.29137979573855116,0.0009701478472890247
4,7.0,0.20285803938206967,0.29373313300685794,0.0009473481569600891
4,8.0,0.19827002982220496,0.29388159692015275,0.0009185664666494036
4,9.0,0.19702840863909202,0.2974074871354996,0.0008841919993438941
4,10.0,0.1916672591257545,0.3013424332936605,0.0008446896107450232
4,11.0,0.18461674252833707,0.30543682080969964,0.0008005935028928791
5,1.0,0.3012743013740212,0.3245661172532199,0.0006666666666666666
5,2.0,0.26079520164350817,0.29501519403959575,0.001
5,3.0,0.24656948404889786,0.2869189608724494,0.001
5,4.0,0.24029512199941397,0.28404134733635084,0.0009966529870822618
5,5.0,0.23473027264230698,0.27914139921205083,0.0009866572109370128
5,6.0,0.2321596789379897,0.2816134384640476,0.0009701478472890247
5,7.0,0.22971646767715426,0.28115363503757274,0.0009473481569600891
5,8.0,0.22419078574038176,0.28130578770972137,0.0009185664666494036
5,9.0,0.21777690665153482,0.28323911236043564,0.0008841919993438941
5,10.0,0.21610710839717912,0.2842438480728551,0.0008446896107450232
5,11.0,0.2105151628397404,0.28588910125849537,0.0008005935028928791
5,12.0,0.20418325648903568,0.28832084227026555,0.0007524999999999999
5,13.0,0.19937973645243715,0.291565009826108,0.0007010594841893826
6,1.0,0.30021604761792514,0.44439136296183646,0.0006666666666666666
6,2.0,0.2594293622725787,0.373260900220543,0.001
6,3.0,0.24815131635747803,0.3606969721041519,0.001
6,4.0,0.23718864669237616,0.3529182940242619,0.0009966529870822618
6,5.0,0.2327567573935637,0.35202254318452786,0.0009866572109370128
6,6.0,0.22495908844396514,0.3546568508910217,0.0009701478472890247
6,7.0,0.22265690476103683,0.355920482693339,0.0009473481569600891
6,8.0,0.21927290541421104,0.3618436132021308,0.0009185664666494036
6,9.0,0.2148307586889027,0.3659225078308767,0.0008841919993438941
6,10.0,0.20919875389613282,0.3732435191884219,0.0008446896107450232
6,11.0,0.20613739035824372,0.3804426774435153,0.0008005935028928791
6,12.0,0.20003153946852045,0.38908753074397534,0.0007524999999999999
6,13.0,0.19392438516349456,0.39895806089408625,0.0007010594841893826
7,1.0,0.30211152346867,0.3483371527771972,0.0006666666666666666
7,2.0,0.2579347875256669,0.3196860112057066,0.001
7,3.0,0.2478734910847644,0.31269185807516225,0.001
7,4.0,0.24203078486746238,0.3095323484011074,0.0009966529870822618
7,5.0,0.2366393771399862,0.30954058525043354,0.0009866572109370128
7,6.0,0.23200280687323047,0.31085604984919957,0.0009701478472890247
7,7.0,0.22741559098101824,0.31173506170465887,0.0009473481569600891
7,8.0,0.22433162705252355,0.31264723574280556,0.0009185664666494036
7,9.0,0.21944585721167406,0.314271271478277,0.0008841919993438941
7,10.0,0.21341760520900305,0.31884382365773256,0.0008446896107450232
7,11.0,0.2072613566537154,0.3198232175824849,0.0008005935028928791
7,12.0,0.20479434005097846,0.32226313204934065,0.0007524999999999999
8,1.0,0.2977572821317401,0.2733519663310754,0.0006666666666666666
8,2.0,0.2546752181034833,0.23683252683410805,0.001
8,3.0,0.24409842667762702,0.22892844180586724,0.001
8,4.0,0.23440380591661897,0.2294295491622242,0.0009966529870822618
8,5.0,0.22759115450391976,0.22579753799081387,0.0009866572109370128
8,6.0,0.2257896149987311,0.22502062063281808,0.0009701478472890247
8,7.0,0.2210851554598755,0.227761675615913,0.0009473481569600891
8,8.0,0.2173077795839957,0.22844120713557278,0.0009185664666494036
8,9.0,0.21198758129127437,0.23094054871870673,0.0008841919993438941
8,10.0,0.20743440531075671,0.23597581932461079,0.0008446896107450232
8,11.0,0.20294404292662857,0.24239546365511655,0.0008005935028928791
8,12.0,0.19808894747531322,0.24905488265376463,0.0007524999999999999
8,13.0,0.19151360140251997,0.2564476162791637,0.0007010594841893826
8,14.0,0.18845310059451237,0.26253592858961994,0.0006469676001919897
9,1.0,0.28168523670219486,0.4120089933695219,0.0006666666666666666
9,2.0,0.2478085161247317,0.36558313128047104,0.001
9,3.0,0.2389471150432858,0.3511034467491176,0.001
9,4.0,0.23181097770804873,0.34530073303741865,0.0009966529870822618
9,5.0,0.2238342152365769,0.34409314989037937,0.0009866572109370128
9,6.0,0.22013410830977176,0.3478550234949897,0.0009701478472890247
9,7.0,0.21444114185365082,0.3482557130376185,0.0009473481569600891
9,8.0,0.21246960659488887,0.3567520700336441,0.0009185664666494036
9,9.0,0.20671210942729826,0.36158078300470176,0.0008841919993438941
9,10.0,0.20201522823413956,0.37456162389539627,0.0008446896107450232
9,11.0,0.19761801537441728,0.38349609708893284,0.0008005935028928791
9,12.0,0.19225832973299306,0.3919317489835623,0.0007524999999999999
9,13.0,0.18622932597208927,0.4000727741804112,0.0007010594841893826
10,1.0,0.28893772864381406,0.273809363925463,0.0006666666666666666
10,2.0,0.24640773473211516,0.24786728342021455,0.001
10,3.0,0.2383014221728911,0.24066230378704362,0.001
10,4.0,0.2294804296416425,0.23978781919746098,0.0009966529870822618
10,5.0,0.225004010435132,0.23859058522914567,0.0009866572109370128
10,6.0,0.2178212473205674,0.23939161431627684,0.0009701478472890247
10,7.0,0.21413007943695794,0.24060258546320362,0.0009473481569600891
10,8.0,0.21162622433175338,0.24235456452220355,0.0009185664666494036
10,9.0,0.2092543791783728,0.2453673618400023,0.0008841919993438941
10,10.0,0.20399098330786675,0.24972152458405578,0.0008446896107450232
10,11.0,0.19973537865254298,0.24800239051931608,0.0008005935028928791
10,12.0,0.192333174265194,0.25300150968944224,0.0007524999999999999
10,13.0,0.18878500069420528,0.2597005033469084,0.0007010594841893826
11,1.0,0.2823976526184688,0.4066395536651762,0.0006666666666666666
11,2.0,0.2426289338830695,0.35985929710859654,0.001
11,3.0,0.23574924202971542,0.3471100876449332,0.001
11,4.0,0.22758836021053802,0.3417044978241014,0.0009966529870822618
11,5.0,0.22130440226734296,0.34188002927901373,0.0009866572109370128
11,6.0,0.21780426504453915,0.34041250291771774,0.0009701478472890247
11,7.0,0.21389888722021708,0.3404041134298719,0.0009473481569600891
11,8.0,0.21262485569709935,0.34548601690843217,0.0009185664666494036
11,9.0,0.21018233324855873,0.34904662150097643,0.0008841919993438941
11,10.0,0.2059395793327987,0.3517441937639153,0.0008446896107450232
11,11.0,0.19931401350473713,0.35725071833493066,0.0008005935028928791
11,12.0,0.19580739964735386,0.3626318216256806,0.0007524999999999999
11,13.0,0.19040339396002134,0.3694968432087464,0.0007010594841893826
11,14.0,0.18469628036356106,0.3751815010042373,0.0006469676001919897
