fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,7827.2740081199445,6.326993135036901,3.4498326799546897,694131.0,4.949866771697998,7.197476387023926,4.628757953643799,4.628757953643799,0.7966783046722412,0.89482581615448,98.5278091430664,1.3631407022476196,0.0,0.10905124992132187,0.0
2,002,7028.38201987301,4.455052862176672,2.4331255391461886,694131.0,5.86543607711792,8.18592357635498,4.605155944824219,4.605155944824219,0.8289003372192383,0.9149190783500671,99.12615966796875,0.8738393783569336,0.0,0.0,0.0
3,003,6509.665967208799,2.894158508395776,2.337769392888349,694131.0,4.915651798248291,6.8912787437438965,4.486189842224121,4.486189842224121,0.857007622718811,0.9272392392158508,98.94992065429688,1.0500807762145996,0.0,0.0,0.0
4,004,5586.159934401978,3.032020522048697,2.3930706567077324,694131.0,5.282297611236572,7.3751630783081055,4.602215766906738,4.602215766906738,0.850753903388977,0.9230862259864807,98.73717498779297,1.2628254890441895,0.0,0.0,0.0
5,005,6040.066255284008,5.195722689153627,2.3692305924093144,694131.0,4.2051568031311035,5.7758636474609375,4.020870685577393,4.020870685577393,0.8534996509552002,0.9270250797271729,99.72640228271484,0.2735978364944458,0.0,0.0,0.0
6,006,5690.102299208986,3.6212534110527486,2.3902662779226063,694131.0,5.264482021331787,7.3777995109558105,4.179350852966309,4.179350852966309,0.9175745248794556,0.9586573243141174,99.60396575927734,0.39603960514068604,0.0,0.0,0.0
7,007,7353.924673993839,5.469873669091612,2.792176451807867,694131.0,4.595383167266846,6.816279411315918,4.9140472412109375,4.9140472412109375,0.8652257323265076,0.9324018359184265,98.1623306274414,1.4803471565246582,0.0,0.35732516646385193,0.0
8,008,8242.686596299056,4.8292314044665545,2.5283934054798713,694131.0,6.144382476806641,8.595817565917969,5.697770595550537,5.697770595550537,0.7724018096923828,0.8847686052322388,97.01570892333984,2.6701571941375732,0.0,0.3141361176967621,0.0
9,009,8670.329624893144,6.496610138565302,3.13694357246031,694131.0,5.199713706970215,7.381626129150391,4.030908584594727,4.030908584594727,0.8978087306022644,0.9496227502822876,99.42057037353516,0.5794302225112915,0.0,0.0,0.0
10,010,6390.36165558896,4.40882479143329,2.3131294813396064,694131.0,8.34485912322998,12.597269058227539,7.477071285247803,7.477071285247803,0.8191724419593811,0.90535968542099,92.91709899902344,6.243441581726074,0.0,0.8394542932510376,0.0
11,011,10513.102792209,4.989254500018433,2.3379824273750858,694131,5.237363815307617,7.468709945678711,4.335033416748047,4.335033416748047,0.9043200016021729,0.950958251953125,99.43767547607422,0.5623242855072021,0.0,0.0,0.0
12,012,6384.2662673390005,4.393093344013323,2.4583622518261463,694131,5.397688865661621,8.047876358032227,4.3319926261901855,4.3319926261901855,0.8256860375404358,0.9101192355155945,98.4331283569336,1.5668717622756958,0.0,0.0,0.0
13,013,7937.751580623997,4.855419706043904,2.497643881709827,694131,5.380268096923828,8.283937454223633,4.132162570953369,4.132162570953369,0.8640339374542236,0.9325929880142212,98.66255187988281,1.3374485969543457,0.0,0.0,0.0
14,014,6972.364684237007,3.0180620880273636,2.1496168718143616,694131,5.435349464416504,7.83550500869751,4.5160627365112305,4.5160627365112305,0.8681350350379944,0.9324403405189514,99.00285339355469,0.9971509575843811,0.0,0.0,0.0
15,015,5513.32656965901,0.8465262539975811,2.210251315920577,694131,4.992281913757324,7.330773830413818,4.716194152832031,4.716194152832031,0.7554454207420349,0.8794940710067749,97.65013122558594,2.088772773742676,0.0,0.2610965967178345,0.0
16,016,6243.6219048560015,3.8649741550034378,2.22893549884858,694131,6.589893341064453,9.21068000793457,6.162696361541748,6.162696361541748,0.7088912725448608,0.8501960039138794,96.48212432861328,3.344867467880249,0.0,0.17301037907600403,0.0
