step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_mape,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_mape,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_mape,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_mape,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_mape,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
18,0.20686565173411772,10.667120933532715,16.179725646972656,8.72959041595459,8.72959041595459,0.5161380767822266,0.7256061434745789,89.35589599609375,19644.0,10.375727653503418,2281.0,0.0,0.0,0.26837700605392456,59.0,0.0,0.0,5.359640121459961,7.461638927459717,4.539807319641113,4.539807319641113,0.8969674110412598,0.9470934867858887,98.89009857177734,5435.0,1.0007277727127075,55.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,9.882198333740234,14.049196243286133,8.161955833435059,8.161955833435059,0.6351801156997681,0.7985140681266785,91.50291442871094,5029.0,8.224163055419922,452.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.8116455078125,18.51345443725586,10.431580543518066,10.431580543518066,0.36687469482421875,0.6216862201690674,85.55313110351562,4702.0,14.101163864135742,775.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.614998817443848,21.244531631469727,11.785021781921387,11.785021781921387,0.16628843545913696,0.4752531051635742,81.4774398803711,4478.0,18.176856994628906,999.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9857847094535828,0.008255244232714176,0.3893653452396393,0.3924116790294647,0.21822306513786316,0.17402493953704834,0.11920291930437088,0.9595674872398376,0.9311760067939758,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold3/test_loss,fold3/test_mae,fold3/test_rmse,fold3/test_mard,fold3/test_mape,fold3/test_r2,fold3/test_pearson,fold3/test_ega_zone_a_pct,fold3/test_ega_zone_a_count,fold3/test_ega_zone_b_pct,fold3/test_ega_zone_b_count,fold3/test_ega_zone_c_pct,fold3/test_ega_zone_c_count,fold3/test_ega_zone_d_pct,fold3/test_ega_zone_d_count,fold3/test_ega_zone_e_pct,fold3/test_ega_zone_e_count,fold3/test_horizon_15_mae,fold3/test_horizon_15_rmse,fold3/test_horizon_15_mard,fold3/test_horizon_15_mape,fold3/test_horizon_15_r2,fold3/test_horizon_15_pearson,fold3/test_horizon_15_ega_zone_a_pct,fold3/test_horizon_15_ega_zone_a_count,fold3/test_horizon_15_ega_zone_b_pct,fold3/test_horizon_15_ega_zone_b_count,fold3/test_horizon_15_ega_zone_c_pct,fold3/test_horizon_15_ega_zone_c_count,fold3/test_horizon_15_ega_zone_d_pct,fold3/test_horizon_15_ega_zone_d_count,fold3/test_horizon_15_ega_zone_e_pct,fold3/test_horizon_15_ega_zone_e_count,fold3/test_horizon_30_mae,fold3/test_horizon_30_rmse,fold3/test_horizon_30_mard,fold3/test_horizon_30_mape,fold3/test_horizon_30_r2,fold3/test_horizon_30_pearson,fold3/test_horizon_30_ega_zone_a_pct,fold3/test_horizon_30_ega_zone_a_count,fold3/test_horizon_30_ega_zone_b_pct,fold3/test_horizon_30_ega_zone_b_count,fold3/test_horizon_30_ega_zone_c_pct,fold3/test_horizon_30_ega_zone_c_count,fold3/test_horizon_30_ega_zone_d_pct,fold3/test_horizon_30_ega_zone_d_count,fold3/test_horizon_30_ega_zone_e_pct,fold3/test_horizon_30_ega_zone_e_count,fold3/test_horizon_45_mae,fold3/test_horizon_45_rmse,fold3/test_horizon_45_mard,fold3/test_horizon_45_mape,fold3/test_horizon_45_r2,fold3/test_horizon_45_pearson,fold3/test_horizon_45_ega_zone_a_pct,fold3/test_horizon_45_ega_zone_a_count,fold3/test_horizon_45_ega_zone_b_pct,fold3/test_horizon_45_ega_zone_b_count,fold3/test_horizon_45_ega_zone_c_pct,fold3/test_horizon_45_ega_zone_c_count,fold3/test_horizon_45_ega_zone_d_pct,fold3/test_horizon_45_ega_zone_d_count,fold3/test_horizon_45_ega_zone_e_pct,fold3/test_horizon_45_ega_zone_e_count,fold3/test_horizon_60_mae,fold3/test_horizon_60_rmse,fold3/test_horizon_60_mard,fold3/test_horizon_60_mape,fold3/test_horizon_60_r2,fold3/test_horizon_60_pearson,fold3/test_horizon_60_ega_zone_a_pct,fold3/test_horizon_60_ega_zone_a_count,fold3/test_horizon_60_ega_zone_b_pct,fold3/test_horizon_60_ega_zone_b_count,fold3/test_horizon_60_ega_zone_c_pct,fold3/test_horizon_60_ega_zone_c_count,fold3/test_horizon_60_ega_zone_d_pct,fold3/test_horizon_60_ega_zone_d_count,fold3/test_horizon_60_ega_zone_e_pct,fold3/test_horizon_60_ega_zone_e_count
0,0.24590163710429325,9.304808616638184,14.626168251037598,8.453634262084961,8.453634262084961,0.34839051961898804,0.6150853633880615,90.42810821533203,4478.0,9.188206672668457,455.0,0.0,0.0,0.38368335366249084,19.0,0.0,0.0,4.915651798248291,6.8912787437438965,4.486189842224121,4.486189842224121,0.857007622718811,0.9272392392158508,98.94992065429688,1225.0,1.0500807762145996,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.845536231994629,13.079486846923828,8.034248352050781,8.034248352050781,0.4804759621620178,0.7044165730476379,90.9531478881836,1126.0,8.642971992492676,107.0,0.0,0.0,0.4038771986961365,5.0,0.0,0.0,11.21041488647461,16.89394760131836,10.157676696777344,10.157676696777344,0.12584322690963745,0.4370897114276886,86.51050567626953,1071.0,12.924070358276367,160.0,0.0,0.0,0.5654280781745911,7.0,0.0,0.0,12.247629165649414,18.754493713378906,11.136425971984863,11.136425971984863,-0.08127951622009277,0.24361595511436462,85.29887390136719,1056.0,14.135703086853027,175.0,0.0,0.0,0.5654280781745911,7.0,0.0,0.0
step,fold4/train_loss,fold4/val_mae,fold4/val_rmse,fold4/val_mard,fold4/val_mape,fold4/val_r2,fold4/val_pearson,fold4/val_ega_zone_a_pct,fold4/val_ega_zone_a_count,fold4/val_ega_zone_b_pct,fold4/val_ega_zone_b_count,fold4/val_ega_zone_c_pct,fold4/val_ega_zone_c_count,fold4/val_ega_zone_d_pct,fold4/val_ega_zone_d_count,fold4/val_ega_zone_e_pct,fold4/val_ega_zone_e_count,fold4/val_horizon_15_mae,fold4/val_horizon_15_rmse,fold4/val_horizon_15_mard,fold4/val_horizon_15_mape,fold4/val_horizon_15_r2,fold4/val_horizon_15_pearson,fold4/val_horizon_15_ega_zone_a_pct,fold4/val_horizon_15_ega_zone_a_count,fold4/val_horizon_15_ega_zone_b_pct,fold4/val_horizon_15_ega_zone_b_count,fold4/val_horizon_15_ega_zone_c_pct,fold4/val_horizon_15_ega_zone_c_count,fold4/val_horizon_15_ega_zone_d_pct,fold4/val_horizon_15_ega_zone_d_count,fold4/val_horizon_15_ega_zone_e_pct,fold4/val_horizon_15_ega_zone_e_count,fold4/val_horizon_30_mae,fold4/val_horizon_30_rmse,fold4/val_horizon_30_mard,fold4/val_horizon_30_mape,fold4/val_horizon_30_r2,fold4/val_horizon_30_pearson,fold4/val_horizon_30_ega_zone_a_pct,fold4/val_horizon_30_ega_zone_a_count,fold4/val_horizon_30_ega_zone_b_pct,fold4/val_horizon_30_ega_zone_b_count,fold4/val_horizon_30_ega_zone_c_pct,fold4/val_horizon_30_ega_zone_c_count,fold4/val_horizon_30_ega_zone_d_pct,fold4/val_horizon_30_ega_zone_d_count,fold4/val_horizon_30_ega_zone_e_pct,fold4/val_horizon_30_ega_zone_e_count,fold4/val_horizon_45_mae,fold4/val_horizon_45_rmse,fold4/val_horizon_45_mard,fold4/val_horizon_45_mape,fold4/val_horizon_45_r2,fold4/val_horizon_45_pearson,fold4/val_horizon_45_ega_zone_a_pct,fold4/val_horizon_45_ega_zone_a_count,fold4/val_horizon_45_ega_zone_b_pct,fold4/val_horizon_45_ega_zone_b_count,fold4/val_horizon_45_ega_zone_c_pct,fold4/val_horizon_45_ega_zone_c_count,fold4/val_horizon_45_ega_zone_d_pct,fold4/val_horizon_45_ega_zone_d_count,fold4/val_horizon_45_ega_zone_e_pct,fold4/val_horizon_45_ega_zone_e_count,fold4/val_horizon_60_mae,fold4/val_horizon_60_rmse,fold4/val_horizon_60_mard,fold4/val_horizon_60_mape,fold4/val_horizon_60_r2,fold4/val_horizon_60_pearson,fold4/val_horizon_60_ega_zone_a_pct,fold4/val_horizon_60_ega_zone_a_count,fold4/val_horizon_60_ega_zone_b_pct,fold4/val_horizon_60_ega_zone_b_count,fold4/val_horizon_60_ega_zone_c_pct,fold4/val_horizon_60_ega_zone_c_count,fold4/val_horizon_60_ega_zone_d_pct,fold4/val_horizon_60_ega_zone_d_count,fold4/val_horizon_60_ega_zone_e_pct,fold4/val_horizon_60_ega_zone_e_count,fold4/diag_graph_prior_weight,fold4/diag_graph_residual_mean,fold4/diag_fusion_gate_cgm,fold4/diag_fusion_gate_cgm_guided,fold4/diag_fusion_gate_physio,fold4/diag_horizon_query_similarity,fold4/diag_horizon_progressive_gate,fold4/diag_horizon_attention_similarity,fold4/diag_horizon_attention_entropy,fold4/diag_horizon_curriculum_progress,fold4/diag_loss_horizon_weight_0,fold4/diag_loss_horizon_weight_1,fold4/diag_loss_horizon_weight_2,fold4/diag_loss_horizon_weight_3
1,0.22656054491614697,11.922928810119629,16.978403091430664,10.314218521118164,10.314218521118164,0.32688677310943604,0.6282862424850464,85.34246826171875,18690.0,14.342466354370117,3141.0,0.0,0.0,0.3150685131549835,69.0,0.0,0.0,7.6548686027526855,10.837883949279785,6.67272424697876,6.67272424697876,0.7274248600006104,0.8564602136611938,95.10501861572266,5207.0,4.712328910827637,258.0,0.0,0.0,0.1826484054327011,10.0,0.0,0.0,11.806041717529297,16.598426818847656,10.180875778198242,10.180875778198242,0.3585127592086792,0.6482451558113098,85.95433807373047,4706.0,13.716894149780273,751.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.70008373260498,19.00289535522461,11.819764137268066,11.819764137268066,0.15512561798095703,0.5246357917785645,81.04109954833984,4437.0,18.575342178344727,1017.0,0.0,0.0,0.3835616409778595,21.0,0.0,0.0,14.530717849731445,19.974666595458984,12.58350944519043,12.58350944519043,0.061670780181884766,0.46142810583114624,79.2694091796875,4340.0,20.36529541015625,1115.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,1.0027899742126465,0.011651312932372093,0.46823039650917053,0.1953999102115631,0.33636969327926636,0.01593131758272648,0.11920291930437088,0.9999011158943176,0.999975323677063,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.22292528806571782,11.783374786376953,16.638708114624023,10.23427677154541,10.23427677154541,0.3535519242286682,0.6343787908554077,85.8401870727539,18799.0,13.844749450683594,3032.0,0.0,0.0,0.3150685131549835,69.0,0.0,0.0,7.568212985992432,10.68502426147461,6.614883899688721,6.614883899688721,0.7350594997406006,0.8600202798843384,95.12328338623047,5208.0,4.694064140319824,257.0,0.0,0.0,0.1826484054327011,10.0,0.0,0.0,11.685897827148438,16.308963775634766,10.130380630493164,10.130380630493164,0.3806917667388916,0.6529393792152405,86.4474868774414,4733.0,13.223745346069336,724.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.541150093078613,18.594097137451172,11.74043083190918,11.74043083190918,0.19108521938323975,0.5286725759506226,81.7168960571289,4474.0,17.89954376220703,980.0,0.0,0.0,0.3835616409778595,21.0,0.0,0.0,14.338241577148438,19.531871795654297,12.451414108276367,12.451414108276367,0.10281103849411011,0.4620421230792999,80.07305908203125,4384.0,19.561643600463867,1071.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,0.9987850189208984,0.011091012507677078,0.46971625089645386,0.11729414761066437,0.41298961639404297,0.017977891489863396,0.11920291930437088,0.9991312026977539,0.9992693662643433,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.2212453956268757,11.60688304901123,16.37095832824707,10.079290390014648,10.079290390014648,0.3741897940635681,0.6434244513511658,86.35616302490234,18912.0,13.328766822814941,2919.0,0.0,0.0,0.3150685131549835,69.0,0.0,0.0,7.359301567077637,10.351033210754395,6.444831848144531,6.444831848144531,0.7513635754585266,0.8685526847839355,95.65296936035156,5237.0,4.164383411407471,228.0,0.0,0.0,0.1826484054327011,10.0,0.0,0.0,11.532177925109863,16.0389404296875,10.010358810424805,10.010358810424805,0.4010292887687683,0.661258339881897,86.95890045166016,4761.0,12.71232795715332,696.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.371649742126465,18.321290969848633,11.57850170135498,11.57850170135498,0.2146473526954651,0.53701251745224,82.39269256591797,4511.0,17.223743438720703,943.0,0.0,0.0,0.3835616409778595,21.0,0.0,0.0,14.164403915405273,19.286575317382812,12.283470153808594,12.283470153808594,0.12520480155944824,0.4699963331222534,80.42008972167969,4403.0,19.21461296081543,1052.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,0.9943923354148865,0.01069427840411663,0.164823979139328,0.0866851806640625,0.7484908103942871,0.026090947911143303,0.11920291930437088,0.9987745881080627,0.9956552982330322,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.21615699921549536,11.384574890136719,16.08893394470215,9.862608909606934,9.862608909606934,0.39556586742401123,0.6549116373062134,86.80364990234375,19010.0,12.904109001159668,2826.0,0.0,0.0,0.29223746061325073,64.0,0.0,0.0,6.982172012329102,9.792096138000488,6.105922698974609,6.105922698974609,0.7774904370307922,0.883449912071228,96.36529541015625,5276.0,3.488584518432617,191.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.335805892944336,15.767956733703613,9.818791389465332,9.818791389465332,0.421097993850708,0.6726667284965515,87.52510833740234,4792.0,12.164382934570312,666.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.209507942199707,18.10993766784668,11.409273147583008,11.409273147583008,0.23266232013702393,0.5443189740180969,82.73973083496094,4530.0,16.894977569580078,925.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.010814666748047,19.050764083862305,12.116451263427734,12.116451263427734,0.14646565914154053,0.4761652946472168,80.58447265625,4412.0,19.068492889404297,1044.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.9919546842575073,0.010389123111963272,0.11529466509819031,0.07514169067144394,0.8095636367797852,0.033081378787755966,0.11920291930437088,0.998482882976532,0.9915586113929749,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.21244829169709384,11.195551872253418,15.909509658813477,9.705070495605469,9.705070495605469,0.4089720845222473,0.6653674244880676,87.09589385986328,19074.0,12.616437911987305,2763.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,6.625394344329834,9.343499183654785,5.822882175445557,5.822882175445557,0.7974107265472412,0.8949781060218811,96.73059844970703,5296.0,3.141552686691284,172.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.121944427490234,15.528674125671387,9.643327713012695,9.643327713012695,0.4385347366333008,0.6864071488380432,88.01826477050781,4819.0,11.671233177185059,639.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.107531547546387,18.01563262939453,11.323761940002441,11.323761940002441,0.24063313007354736,0.5507880449295044,82.90411376953125,4539.0,16.730592727661133,916.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,13.927338600158691,18.959068298339844,12.030306816101074,12.030306816101074,0.15466243028640747,0.4810827672481537,80.7305908203125,4420.0,18.922374725341797,1036.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.9918774366378784,0.010180097073316574,0.10189265012741089,0.05419018492102623,0.843917191028595,0.053359825164079666,0.11920291930437088,0.9925538897514343,0.9800324440002441,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.2082986319664418,11.151002883911133,15.829626083374023,9.667952537536621,9.667952537536621,0.41489237546920776,0.6681681871414185,87.22830963134766,19103.0,12.474885940551758,2732.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,6.420874118804932,9.004389762878418,5.662815570831299,5.662815570831299,0.8118492960929871,0.9028459787368774,97.20547485351562,5322.0,2.6484017372131348,145.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.05750560760498,15.392672538757324,9.599295616149902,9.599295616149902,0.44832634925842285,0.6916562914848328,87.94520568847656,4815.0,11.726027488708496,642.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.132184982299805,17.988300323486328,11.341771125793457,11.341771125793457,0.24293559789657593,0.5495165586471558,82.9771728515625,4543.0,16.657533645629883,912.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,13.993447303771973,18.992521286010742,12.067922592163086,12.067922592163086,0.15167665481567383,0.474124938249588,80.78538513183594,4423.0,18.86758041381836,1033.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.99064040184021,0.010029850527644157,0.1314978152513504,0.05522792413830757,0.8132743239402771,0.07775389403104782,0.11920291930437088,0.9866712689399719,0.9709998369216919,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.2054203825374335,11.19961929321289,15.930892944335938,9.69437313079834,9.69437313079834,0.4073822498321533,0.6653324961662292,87.20091247558594,19097.0,12.502283096313477,2738.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,6.3426008224487305,8.868124008178711,5.59674072265625,5.59674072265625,0.8175008296966553,0.9064498543739319,97.49771881103516,5338.0,2.337899684906006,128.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.086654663085938,15.434834480285645,9.622855186462402,9.622855186462402,0.44530004262924194,0.6925365924835205,87.83561706542969,4809.0,11.853880882263184,649.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.222002029418945,18.13981819152832,11.40074634552002,11.40074634552002,0.2301282286643982,0.5430541634559631,83.05022430419922,4547.0,16.584474563598633,908.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.147217750549316,19.215688705444336,12.157149314880371,12.157149314880371,0.1316235065460205,0.45930731296539307,80.42008972167969,4403.0,19.23287582397461,1053.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.9935070276260376,0.009925974532961845,0.1445235013961792,0.07225397974252701,0.783222496509552,0.09793084859848022,0.11920291930437088,0.9875202178955078,0.964318573474884,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.2052727959119515,11.182519912719727,15.919327735900879,9.685966491699219,9.685966491699219,0.4082423448562622,0.6660361886024475,87.10502624511719,19076.0,12.598173141479492,2759.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,6.279694080352783,8.750816345214844,5.541712284088135,5.541712284088135,0.8222971558570862,0.9090112447738647,97.66210174560547,5347.0,2.173516035079956,119.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.071843147277832,15.366353034973145,9.611621856689453,9.611621856689453,0.4502113461494446,0.695499062538147,87.81735229492188,4808.0,11.872146606445312,650.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.227829933166504,18.147872924804688,11.416515350341797,11.416515350341797,0.22944432497024536,0.5425763130187988,82.55707550048828,4520.0,17.077627182006836,935.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.150717735290527,19.27830696105957,12.174012184143066,12.174012184143066,0.12595468759536743,0.4563887119293213,80.38356018066406,4401.0,19.269407272338867,1055.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.9942111968994141,0.009857406839728355,0.14228935539722443,0.07336539775133133,0.7843453288078308,0.1106235459446907,0.11920291930437088,0.9819310307502747,0.9636530876159668,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.20483430768220517,11.210247993469238,16.011573791503906,9.690905570983887,9.690905570983887,0.40136444568634033,0.6619427800178528,87.08675384521484,19072.0,12.621005058288574,2764.0,0.0,0.0,0.29223746061325073,64.0,0.0,0.0,6.23048734664917,8.722126007080078,5.493445873260498,5.493445873260498,0.8234604597091675,0.9095733165740967,97.73516082763672,5351.0,2.1187214851379395,116.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.097850799560547,15.41415023803711,9.623063087463379,9.623063087463379,0.44678574800491333,0.6930027008056641,87.65296936035156,4799.0,12.018264770507812,658.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.278388023376465,18.266225814819336,11.438981056213379,11.438981056213379,0.21936100721359253,0.5358884334564209,82.57534790039062,4521.0,17.077627182006836,935.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.23426628112793,19.446224212646484,12.208134651184082,12.208134651184082,0.11066210269927979,0.44673407077789307,80.38356018066406,4401.0,19.269407272338867,1055.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.9929088354110718,0.00980464182794094,0.14454351365566254,0.08351309597492218,0.7719434499740601,0.12298498302698135,0.11920291930437088,0.984583854675293,0.9606574773788452,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
10,0.203576676529969,11.243492126464844,16.085330963134766,9.701628684997559,9.701628684997559,0.3958365321159363,0.6590126156806946,86.82648468017578,19015.0,12.885845184326172,2822.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,6.20383358001709,8.705208778381348,5.464563846588135,5.464563846588135,0.8241446018218994,0.9099225401878357,97.62557220458984,5345.0,2.210045576095581,121.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.067388534545898,15.418428421020508,9.577653884887695,9.577653884887695,0.4464786648750305,0.6934474110603333,87.83561706542969,4809.0,11.853880882263184,649.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.330098152160645,18.363174438476562,11.461368560791016,11.461368560791016,0.21105241775512695,0.5312773585319519,82.04566192626953,4492.0,17.6073055267334,964.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.372650146484375,19.601957321166992,12.302931785583496,12.302931785583496,0.09636092185974121,0.4368579089641571,79.79908752441406,4369.0,19.872146606445312,1088.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,0.9900227785110474,0.009785590693354607,0.14540939033031464,0.10135625302791595,0.7532344460487366,0.13047181069850922,0.11920291930437088,0.9845755100250244,0.9545039534568787,0.6428571428571429,0.25438597798347473,0.24329572916030884,0.24655388295650482,0.2557644248008728
11,0.20165463280041013,11.334166526794434,16.21190071105957,9.77721881866455,9.77721881866455,0.3862913250923157,0.6545078754425049,86.68949890136719,18985.0,13.00456714630127,2848.0,0.0,0.0,0.3059360682964325,67.0,0.0,0.0,6.253008842468262,8.768603324890137,5.508771896362305,5.508771896362305,0.8215739727020264,0.9090473055839539,97.5525131225586,5341.0,2.2831051349639893,125.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.165919303894043,15.525169372558594,9.658529281616211,9.658529281616211,0.4387880563735962,0.6902723908424377,87.63469696044922,4798.0,12.036529541015625,659.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.433900833129883,18.503402709960938,11.550098419189453,11.550098419189453,0.19895702600479126,0.5245769023895264,82.04566192626953,4492.0,17.589040756225586,963.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.483839988708496,19.773910522460938,12.391470909118652,12.391470909118652,0.08043742179870605,0.42758092284202576,79.52511596679688,4354.0,20.109588623046875,1101.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,0.9871432781219482,0.009773878380656242,0.12717413902282715,0.0996900126338005,0.7731359004974365,0.13727836310863495,0.11920291930437088,0.9862679839134216,0.9508087038993835,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
