fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,1451.3379265838303,2.575050088344142,1.4040622073850282,235032,4.146913528442383,5.975090980529785,3.913886785507202,3.913886785507202,0.8598760962486267,0.9280000925064087,99.01853942871094,0.872409999370575,0.0,0.10905124992132187,0.0
2,002,1319.727216110099,2.5363587480969727,1.3852314298727322,235032,5.320229530334473,7.2305707931518555,4.1527533531188965,4.1527533531188965,0.8665068745613098,0.9341245889663696,99.56307983398438,0.4369196891784668,0.0,0.0,0.0
3,003,1111.5871592860203,1.525458924472332,1.2321962233217545,235032,4.1716203689575195,6.1124982833862305,3.803368330001831,3.803368330001831,0.8875004649162292,0.9421938061714172,99.35379791259766,0.5654280781745911,0.0,0.08077544718980789,0.0
4,004,1084.6678004481364,1.9854567123111337,1.5670534430237835,235032,4.665857315063477,6.495403289794922,4.104366779327393,4.104366779327393,0.8842364549636841,0.9404601454734802,99.447509765625,0.5524861812591553,0.0,0.0,0.0
5,005,1537.5309406670276,2.9385659240651876,1.339975341570993,235032,3.7609119415283203,5.244670391082764,3.61014986038208,3.61014986038208,0.8792071342468262,0.9393336772918701,99.77200317382812,0.22799816727638245,0.0,0.0,0.0
6,006,1563.0640561070759,2.2005099658854306,1.452481825666951,235032,4.515294075012207,6.403799057006836,3.5795576572418213,3.5795576572418213,0.9379011988639832,0.9706739187240601,99.66996765136719,0.33003300428390503,0.0,0.0,0.0
7,007,1131.6371818608604,2.7614162829704583,1.409605044905798,235032,5.535510063171387,7.0868096351623535,6.375622749328613,6.375622749328613,0.8543153405189514,0.947817862033844,97.60081481933594,0.7656967639923096,0.0,1.6334865093231201,0.0
8,008,1587.937029822031,2.7544181041885167,1.4421037194704276,235032,5.59036111831665,7.9211883544921875,5.196545124053955,5.196545124053955,0.806725263595581,0.9008165001869202,98.21989440917969,1.4659686088562012,0.0,0.3141361176967621,0.0
9,009,1464.3774872170761,3.3977398555725813,1.6406276463411789,235032,4.258457660675049,6.011114120483398,3.2906341552734375,3.2906341552734375,0.9322327971458435,0.9680759906768799,99.80685424804688,0.19314341247081757,0.0,0.0,0.0
10,010,1484.363724261988,2.8495560945011675,1.4950451702524488,235032,6.0881242752075195,9.09571361541748,5.510723114013672,5.510723114013672,0.9057274460792542,0.9525716304779053,97.1143798828125,2.2035677433013916,0.0,0.6820566654205322,0.0
11,011,1181.862286641961,2.961801600875333,1.387910778292096,235032,4.70882511138916,6.5729756355285645,3.9356131553649902,3.9356131553649902,0.9258939027786255,0.9635427594184875,99.71884155273438,0.2811621427536011,0.0,0.0,0.0
12,012,1049.5845656120218,2.6242033892776817,1.4684965804575723,235032,4.656335353851318,7.108543872833252,3.7132210731506348,3.7132210731506348,0.8640024662017822,0.9339756369590759,99.16060638427734,0.8393956422805786,0.0,0.0,0.0
13,013,1977.461668606149,2.7072561841923743,1.3926214939261186,235032,4.639126300811768,7.149301052093506,3.5985310077667236,3.5985310077667236,0.8987292051315308,0.949436366558075,99.0740737915039,0.9259259104728699,0.0,0.0,0.0
14,014,1203.4463093909435,2.0289323376491666,1.4451085025991215,235032,4.937436580657959,7.252121925354004,4.123354911804199,4.123354911804199,0.8870397806167603,0.9425030946731567,99.14530181884766,0.8547009229660034,0.0,0.0,0.0
15,015,1238.4171072368044,0.580983451101929,1.5169280707622166,235032,4.387817859649658,6.295421123504639,4.160783290863037,4.160783290863037,0.8196460604667664,0.9054081439971924,98.95561218261719,0.7832897901535034,0.0,0.2610965967178345,0.0
16,016,1777.642250844976,6.2446762304753065,3.6013127050030604,235032,6.173608303070068,8.575242042541504,5.832732200622559,5.832732200622559,0.747672438621521,0.872275710105896,97.63552856445312,2.2491347789764404,0.0,0.11534024775028229,0.0
