fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,7827.2740081199445,6.326993135036901,3.4498326799546897,694131.0,10.12167739868164,13.896954536437988,9.447277069091797,9.447277069091797,0.2529118061065674,0.5434731841087341,89.53108215332031,10.359869003295898,0.0,0.10905124992132187,0.0
2,002,7028.38201987301,4.455052862176672,2.4331255391461886,694131.0,14.892812728881836,20.265119552612305,11.39992618560791,11.39992618560791,-0.04298543930053711,0.4173710346221924,83.77935028076172,16.220643997192383,0.0,0.0,0.0
3,003,6509.665967208799,2.894158508395776,2.337769392888349,694131.0,11.21041488647461,16.89394760131836,10.157676696777344,10.157676696777344,0.12584322690963745,0.4370897114276886,86.51050567626953,12.924070358276367,0.0,0.5654280781745911,0.0
4,004,5586.159934401978,3.032020522048697,2.3930706567077324,694131.0,11.063827514648438,16.0111083984375,9.649768829345703,9.649768829345703,0.31270259618759155,0.5864834189414978,86.50355529785156,13.338595390319824,0.0,0.15785318613052368,0.0
5,005,6040.066255284008,5.195722689153627,2.3692305924093144,694131.0,9.255511283874512,12.587894439697266,8.942420959472656,8.942420959472656,0.31289225816726685,0.5974528193473816,91.74646759033203,8.253534317016602,0.0,0.0,0.0
6,006,5690.102299208986,3.6212534110527486,2.3902662779226063,694131.0,13.86634349822998,20.43699073791504,10.585726737976074,10.585726737976074,0.36552494764328003,0.6223987936973572,85.21452331542969,14.785478591918945,0.0,0.0,0.0
7,007,7353.924673993839,5.469873669091612,2.792176451807867,694131.0,11.246696472167969,16.24090003967285,12.2213773727417,12.2213773727417,0.2257697582244873,0.568789541721344,81.57222747802734,15.926493644714355,0.0,2.5012760162353516,0.0
8,008,8242.686596299056,4.8292314044665545,2.5283934054798713,694131.0,11.199557304382324,15.460883140563965,10.337841033935547,10.337841033935547,0.26445358991622925,0.563072144985199,85.75916290283203,13.298429489135742,0.0,0.9424083828926086,0.0
9,009,8670.329624893144,6.496610138565302,3.13694357246031,694131.0,13.164849281311035,20.12940788269043,9.835769653320312,9.835769653320312,0.23987752199172974,0.5565783381462097,87.10767364501953,12.892322540283203,0.0,0.0,0.0
10,010,6390.36165558896,4.40882479143329,2.3131294813396064,694131.0,17.15239143371582,26.38157844543457,15.566115379333496,15.566115379333496,0.19877731800079346,0.5314704775810242,74.23924255371094,23.504722595214844,0.0,2.2560336589813232,0.0
11,011,10513.102792209,4.989254500018433,2.3379824273750858,694131,13.620109558105469,19.388418197631836,10.9277982711792,10.9277982711792,0.3492380380630493,0.618637204170227,84.48921966552734,15.510778427124023,0.0,0.0,0.0
12,012,6384.2662673390005,4.393093344013323,2.4583622518261463,694131,10.733153343200684,16.895153045654297,8.492410659790039,8.492410659790039,0.22151309251785278,0.5371123552322388,90.26300811767578,9.73698902130127,0.0,0.0,0.0
13,013,7937.751580623997,4.855419706043904,2.497643881709827,694131,13.645340919494629,21.246200561523438,9.97459888458252,9.97459888458252,0.10606122016906738,0.5001397132873535,86.3168716430664,13.683126449584961,0.0,0.0,0.0
14,014,6972.364684237007,3.0180620880273636,2.1496168718143616,694131,13.294797897338867,19.473979949951172,10.781033515930176,10.781033515930176,0.1975499987602234,0.5037975907325745,83.47578430175781,16.452991485595703,0.0,0.07122506946325302,0.0
15,015,5513.32656965901,0.8465262539975811,2.210251315920577,694131,9.1752347946167,13.110028266906738,8.444598197937012,8.444598197937012,0.17365163564682007,0.5446423292160034,93.21148681640625,6.788511753082275,0.0,0.0,0.0
16,016,6243.6219048560015,3.8649741550034378,2.22893549884858,694131,13.229049682617188,18.083053588867188,12.107003211975098,12.107003211975098,-0.15831053256988525,0.30364102125167847,79.70011901855469,20.24221420288086,0.0,0.057670123875141144,0.0
