fold,epoch,train_loss,val_loss,learning_rate
1,1.0,0.4218073039784704,0.531356367699816,0.0006666666666666666
1,2.0,0.4108913262798468,0.526890870934398,0.001
1,3.0,0.38965189515393167,0.5291906673651336,0.001
1,4.0,0.36864910043539684,0.5288932334047184,0.0009966529870822618
1,5.0,0.3546154879389207,0.5167190995919456,0.0009866572109370128
1,6.0,0.3491349987656603,0.5117622822804803,0.0009701478472890247
1,7.0,0.3479746049688491,0.5128881617619996,0.0009473481569600891
1,8.0,0.34387545535589,0.5159052135813664,0.0009185664666494036
1,9.0,0.33983825644752014,0.5212706737347046,0.0008841919993438941
1,10.0,0.3378418753344674,0.5283538021302178,0.0008446896107450232
1,11.0,0.3360294222318767,0.5344394751893099,0.0008005935028928791
1,12.0,0.33155219300568883,0.5400603701577069,0.0007524999999999999
1,13.0,0.3290035207445982,0.5434562730428627,0.0007010594841893826
1,14.0,0.3259716760369019,0.5505409942006795,0.0006469676001919897
2,1.0,0.40128023083793596,0.5403394185097111,0.0006666666666666666
2,2.0,0.3890952790484709,0.5345332255978674,0.001
2,3.0,0.3682434971689952,0.5364183148697008,0.001
2,4.0,0.34815705662886604,0.5322501903049831,0.0009966529870822618
2,5.0,0.3368316500756953,0.5309077024985053,0.0009866572109370128
2,6.0,0.33343736516909084,0.5335090084746213,0.0009701478472890247
2,7.0,0.33079392733564866,0.5356482060488192,0.0009473481569600891
2,8.0,0.3304088011186082,0.5398432158677173,0.0009185664666494036
2,9.0,0.32815738807253864,0.5418864566673974,0.0008841919993438941
2,10.0,0.32475577459106864,0.5535278507473071,0.0008446896107450232
2,11.0,0.3237517004108067,0.5559676019215363,0.0008005935028928791
2,12.0,0.3203668638017644,0.561742631345455,0.0007524999999999999
2,13.0,0.31854527456936843,0.5664206716269929,0.0007010594841893826
3,1.0,0.39995577546442823,0.48454297230927357,0.0006666666666666666
3,2.0,0.39053232836217844,0.47911405268367896,0.001
3,3.0,0.3728996957804018,0.46969619631940795,0.001
3,4.0,0.3550577304517235,0.47126775554867983,0.0009966529870822618
3,5.0,0.34963560062246696,0.47447364919397333,0.0009866572109370128
3,6.0,0.3435392574230549,0.473064827650048,0.0009701478472890247
3,7.0,0.33891221277143707,0.4700095349871262,0.0009473481569600891
3,8.0,0.33627798805224646,0.46626153683731825,0.0009185664666494036
3,9.0,0.3324248434798035,0.4668939664981598,0.0008841919993438941
3,10.0,0.32866928649500954,0.4724540706978788,0.0008446896107450232
3,11.0,0.32608327371352414,0.47868006710055266,0.0008005935028928791
3,12.0,0.32503683060629956,0.47753398582404355,0.0007524999999999999
3,13.0,0.32178446125132365,0.48262480877372377,0.0007010594841893826
3,14.0,0.32143623823271483,0.4850681520879182,0.0006469676001919897
3,15.0,0.319895473470115,0.4874374188450226,0.0005909558479451306
3,16.0,0.3176404278466502,0.49339115754138607,0.0005337816903106854
4,1.0,0.4003867972861662,0.3979630057561343,0.0006666666666666666
4,2.0,0.38729508084194547,0.3951591715747363,0.001
4,3.0,0.3657285507888374,0.3967562557355454,0.001
4,4.0,0.3432350986390627,0.39202441433248997,0.0009966529870822618
4,5.0,0.33199426499016155,0.39978055793945105,0.0009866572109370128
4,6.0,0.3282644289830306,0.4061615053594929,0.0009701478472890247
4,7.0,0.32406533189346165,0.415097608784018,0.0009473481569600891
4,8.0,0.31967917449906974,0.41715599812329085,0.0009185664666494036
4,9.0,0.3177882376985108,0.4258556670467603,0.0008841919993438941
4,10.0,0.31574138448824585,0.4291985619122579,0.0008446896107450232
4,11.0,0.3141115652185112,0.42893322748680635,0.0008005935028928791
4,12.0,0.3138518207717485,0.4288131494609188,0.0007524999999999999
5,1.0,0.4405290953585848,0.41341452406163803,0.0006666666666666666
5,2.0,0.4299182529222607,0.4080231887102127,0.001
5,3.0,0.40450541081044916,0.4084364071749804,0.001
5,4.0,0.38338767441600546,0.4097148985402626,0.0009966529870822618
5,5.0,0.37072857959809424,0.40672576240803066,0.0009866572109370128
5,6.0,0.3639959121659835,0.4047415230776134,0.0009701478472890247
5,7.0,0.35948543184572895,0.4078870440993393,0.0009473481569600891
5,8.0,0.3563753505750483,0.41217697179108337,0.0009185664666494036
5,9.0,0.35245903370041326,0.4152128284751323,0.0008841919993438941
5,10.0,0.35043763222651964,0.4142361119860097,0.0008446896107450232
5,11.0,0.34922166797629306,0.41866799777014213,0.0008005935028928791
5,12.0,0.3452271561095151,0.42061071400056804,0.0007524999999999999
5,13.0,0.3417417340195005,0.42475229441073903,0.0007010594841893826
5,14.0,0.34171747429633775,0.4227421294910866,0.0006469676001919897
6,1.0,0.4169577722632743,0.5825855203488283,0.0006666666666666666
6,2.0,0.40471412133546913,0.5786827867571429,0.001
6,3.0,0.3804736569677971,0.5770992271991984,0.001
6,4.0,0.3579023510491082,0.5716859179164017,0.0009966529870822618
6,5.0,0.35293464747439507,0.5717522311001555,0.0009866572109370128
6,6.0,0.34725925743451885,0.5750748506018444,0.0009701478472890247
6,7.0,0.34491540476164967,0.5762061804924296,0.0009473481569600891
6,8.0,0.3433744538325992,0.58442164758812,0.0009185664666494036
6,9.0,0.3421843876288129,0.5859852125778774,0.0008841919993438941
6,10.0,0.3403023125055873,0.586464156602005,0.0008446896107450232
6,11.0,0.34074190674920857,0.5938116059527779,0.0008005935028928791
6,12.0,0.33729986959303726,0.5979084767723887,0.0007524999999999999
7,1.0,0.43159808806661204,0.47432784434504344,0.0006666666666666666
7,2.0,0.42122384168359317,0.46861408553348466,0.001
7,3.0,0.3946793066059174,0.47076387787336993,0.001
7,4.0,0.3756823123924455,0.4707431752841404,0.0009966529870822618
7,5.0,0.3632717812576615,0.4677544625155639,0.0009866572109370128
7,6.0,0.35797973151002044,0.46835989097935604,0.0009701478472890247
7,7.0,0.35519060070384656,0.47305047135556305,0.0009473481569600891
7,8.0,0.3536529548250871,0.478639022286987,0.0009185664666494036
7,9.0,0.34900383258261375,0.49015346983705665,0.0008841919993438941
7,10.0,0.34739799586544384,0.499553595889286,0.0008446896107450232
7,11.0,0.34501170810966464,0.506310087292706,0.0008005935028928791
7,12.0,0.3405495527477293,0.5151021951863392,0.0007524999999999999
7,13.0,0.33953430196782936,0.5245501755806228,0.0007010594841893826
8,1.0,0.41075237814349885,0.38823520203469924,0.0006666666666666666
8,2.0,0.40151985641355925,0.3850734010483081,0.001
8,3.0,0.37853799911361535,0.38595915337403613,0.001
8,4.0,0.3576838657762374,0.3949538395947119,0.0009966529870822618
8,5.0,0.3466627023295231,0.3926684801196806,0.0009866572109370128
8,6.0,0.3409527878671274,0.3823783867764991,0.0009701478472890247
8,7.0,0.3328975648498475,0.37721675828705303,0.0009473481569600891
8,8.0,0.33053053170261326,0.36892211809834535,0.0009185664666494036
