fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,48.80804410204291,0.03191101527772844,0.017399681176514963,18948,4.260180473327637,6.1382927894592285,4.005648612976074,4.005648612976074,0.8521169424057007,0.923682689666748,99.18211364746094,0.7088331580162048,0.0,0.10905124992132187,0.0
2,002,47.44839032110758,0.03039546310901642,0.016600471386682917,18948,5.798126220703125,8.134904861450195,4.479327201843262,4.479327201843262,0.8310264945030212,0.9190296530723572,99.07154083251953,0.9284543991088867,0.0,0.0,0.0
3,003,42.998122069984674,0.01826484641060233,0.014753510832473612,18948,5.098692893981934,7.284242153167725,4.678070545196533,4.678070545196533,0.8402348756790161,0.9204128980636597,98.38449096679688,1.3731825351715088,0.0,0.24232633411884308,0.0
4,004,43.66128600598313,0.09422519360668957,0.07436874002106517,18948,5.069919586181641,7.208195209503174,4.444302082061768,4.444302082061768,0.8574350476264954,0.9261938333511353,99.13180541992188,0.8681926131248474,0.0,0.0,0.0
5,005,79.28752455394715,0.04792520869523287,0.021853720335263505,18948,3.938847541809082,5.469225883483887,3.808730125427246,3.808730125427246,0.8686419725418091,0.9359314441680908,99.72640228271484,0.2735978364944458,0.0,0.0,0.0
6,006,49.74036767706275,0.030225953087210655,0.01995112414997403,18948,5.405831336975098,7.69728946685791,4.281424522399902,4.281424522399902,0.910281240940094,0.9614105820655823,99.14191436767578,0.8580858111381531,0.0,0.0,0.0
7,007,61.39306812500581,0.02974254684522748,0.01518251497969754,18948,4.1952643394470215,5.929471015930176,4.538215160369873,4.538215160369873,0.898013174533844,0.9506964087486267,99.08116149902344,0.8167432546615601,0.0,0.10209290683269501,0.0
8,008,46.743173588998616,0.03117578849196434,0.01632240235181379,18948,6.040171146392822,8.59571647644043,5.57742166519165,5.57742166519165,0.7724071741104126,0.883661150932312,97.53926849365234,2.1989529132843018,0.0,0.26178011298179626,0.0
9,009,53.105935127008706,0.03138617426156998,0.015155081729391588,18948,5.429357051849365,8.229077339172363,4.117134094238281,4.117134094238281,0.8729975819587708,0.9394609928131104,98.74456787109375,1.25543212890625,0.0,0.0,0.0
10,010,44.418829567031935,0.027099102037027478,0.014217787007884302,18948,6.38634729385376,9.586126327514648,5.722653388977051,5.722653388977051,0.8952875733375549,0.9462594985961914,96.64218139648438,2.885624408721924,0.0,0.47219306230545044,0.0
11,011,50.35112928296439,0.042193647008389235,0.01977209325603994,18948,5.091132164001465,7.340147972106934,4.240285873413086,4.240285873413086,0.907585620880127,0.9529497623443604,99.34395599365234,0.6560450196266174,0.0,0.0,0.0
12,012,43.88646694389172,0.030266378074884415,0.016936977098424406,18948,5.391646862030029,8.308830261230469,4.298908233642578,4.298908233642578,0.8141984343528748,0.904386043548584,98.4331283569336,1.5668717622756958,0.0,0.0,0.0
13,013,73.4458924359642,0.029428962850943208,0.015138355375999592,18948,4.947344779968262,7.84920597076416,3.787000894546509,3.787000894546509,0.8779301643371582,0.9396110773086548,98.97119140625,1.0288065671920776,0.0,0.0,0.0
14,014,57.36587075795978,0.03226783708669245,0.022982789947786648,18948,5.473923206329346,8.146110534667969,4.516897678375244,4.516897678375244,0.8574733734130859,0.9270896911621094,98.86039733886719,1.1396011114120483,0.0,0.0,0.0
15,015,48.54769796086475,0.006140440236777067,0.016032481035971456,18948,5.18166971206665,7.917384147644043,4.8809003829956055,4.8809003829956055,0.7147408723831177,0.8500896692276001,97.3890380859375,2.3498694896698,0.0,0.2610965967178345,0.0
16,016,67.02936157397926,0.02460376056842506,0.014189019935654591,18948,6.389372825622559,8.879918098449707,6.003765106201172,6.003765106201172,0.7294237017631531,0.8610517382621765,96.8281478881836,3.1141867637634277,0.0,0.057670123875141144,0.0
