fold,epoch,train_loss,val_loss,learning_rate
1,1.0,0.22618471611211766,0.4478185294931913,0.0006666666666666666
1,2.0,0.20631945438747898,0.32948227030117705,0.001
1,3.0,0.20645515902835926,0.30966112061574463,0.001
1,4.0,0.20598842082385793,0.3059544899287882,0.0009966529870822618
1,5.0,0.20539145496864283,0.30497801777095107,0.0009866572109370128
1,6.0,0.20555919867031663,0.3047857332094405,0.0009701478472890247
1,7.0,0.20547664547532002,0.30496074770258597,0.0009473481569600891
1,8.0,0.2052173102392898,0.306266557561878,0.0009185664666494036
1,9.0,0.20492444348597114,0.3094275397479196,0.0008841919993438941
1,10.0,0.20420078521827958,0.3122080994463598,0.0008446896107450232
1,11.0,0.20211527961147185,0.3157928495866815,0.0008005935028928791
1,12.0,0.20088974811956115,0.3198683029086468,0.0007524999999999999
1,13.0,0.19711315802007803,0.3272794970267211,0.0007010594841893826
1,14.0,0.1921222182060641,0.33309149309457586,0.0006469676001919897
2,1.0,0.2151464520358044,0.3837826402201826,0.0006666666666666666
2,2.0,0.19474878830294456,0.31780362919515925,0.001
2,3.0,0.19541929880231337,0.3138491269214348,0.001
2,4.0,0.19381340195264038,0.31417399731795825,0.0009966529870822618
2,5.0,0.1948816518629751,0.313796122564847,0.0009866572109370128
2,6.0,0.19557932465420275,0.3149755846023219,0.0009701478472890247
2,7.0,0.19587836843514125,0.3155653001325816,0.0009473481569600891
2,8.0,0.1962591567686432,0.3161270241597971,0.0009185664666494036
2,9.0,0.19644028340277228,0.31809521579166117,0.0008841919993438941
2,10.0,0.19613104649241553,0.32014603702744915,0.0008446896107450232
2,11.0,0.19591982663808782,0.3222183709266385,0.0008005935028928791
2,12.0,0.1936259112729067,0.32644023126109667,0.0007524999999999999
2,13.0,0.18983756051570233,0.33036421592475745,0.0007010594841893826
3,1.0,0.22341114411318494,0.32482693102509,0.0006666666666666666
3,2.0,0.20647220692659857,0.2591166357242731,0.001
3,3.0,0.20728098906790177,0.2538179989031135,0.001
3,4.0,0.20588780494357822,0.2549483573072342,0.0009966529870822618
3,5.0,0.20647645788797453,0.2549634292569917,0.0009866572109370128
3,6.0,0.20784636688410277,0.25519346930574643,0.0009701478472890247
3,7.0,0.20707836363963347,0.25758589494002787,0.0009473481569600891
3,8.0,0.20672485900477516,0.2584330336322257,0.0009185664666494036
3,9.0,0.2055179203871797,0.26011122847748636,0.0008841919993438941
3,10.0,0.20495963509662224,0.2618546466813511,0.0008446896107450232
3,11.0,0.20547176511979448,0.2639611693535656,0.0008005935028928791
4,1.0,0.2039754082743614,0.3312189533068165,0.0006666666666666666
4,2.0,0.1868113124478266,0.2797456744871183,0.001
4,3.0,0.1885035142407863,0.2783849875622144,0.001
4,4.0,0.1876042164446609,0.2795910398818586,0.0009966529870822618
4,5.0,0.18827765662653279,0.2804930913176166,0.0009866572109370128
4,6.0,0.1891887051471087,0.28148224948203726,0.0009701478472890247
4,7.0,0.19026346929014337,0.2823302847283072,0.0009473481569600891
4,8.0,0.18945277860945636,0.2826397379566001,0.0009185664666494036
4,9.0,0.1898626412286219,0.2839683464673012,0.0008841919993438941
4,10.0,0.19018675007645952,0.28686553322561253,0.0008446896107450232
4,11.0,0.18856383133196775,0.28922756388851495,0.0008005935028928791
5,1.0,0.2290206769908846,0.40968803842862445,0.0006666666666666666
5,2.0,0.2110052772000856,0.2991403363252941,0.001
5,3.0,0.21168672442343167,0.2759193840779756,0.001
