step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
1,0.24976761959270233,12.470537185668945,19.33043670654297,9.511414527893066,0.2787973880767822,0.6147686243057251,87.1361083984375,18438.0,12.863893508911133,2722.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077178955078125,10.763627052307129,5.464287757873535,0.7763409614562988,0.8844039440155029,97.10774993896484,5137.0,2.892249345779419,153.0,0.0,0.0,0.0,0.0,0.0,0.0,11.791478157043457,17.927635192871094,9.018967628479004,0.37955647706985474,0.6698237657546997,88.16635131835938,4664.0,11.833648681640625,626.0,0.0,0.0,0.0,0.0,0.0,0.0,14.683692932128906,21.933650970458984,11.163162231445312,0.07155776023864746,0.497739315032959,82.85444641113281,4383.0,17.145557403564453,907.0,0.0,0.0,0.0,0.0,0.0,0.0,16.329797744750977,24.006711959838867,12.399239540100098,-0.11199593544006348,0.389682412147522,80.41587829589844,4254.0,19.584121704101562,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001731276512146,0.011661859229207039,0.22850413620471954,0.6320708394050598,0.13942506909370422,0.04276728630065918,0.11920291930437088,0.9998628497123718,0.9999507069587708,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.2436330152350623,12.413822174072266,19.118385314941406,9.429840087890625,0.29453349113464355,0.6179102063179016,87.89697265625,18599.0,12.10302448272705,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106689929962158,10.744772911071777,5.466187000274658,0.7771238088607788,0.8854976892471313,97.14555358886719,5139.0,2.8544423580169678,151.0,0.0,0.0,0.0,0.0,0.0,0.0,11.792824745178223,17.762657165527344,8.976999282836914,0.3909231424331665,0.6713079810142517,89.16824340820312,4717.0,10.831758499145508,573.0,0.0,0.0,0.0,0.0,0.0,0.0,14.586904525756836,21.65341567993164,11.046091079711914,0.09513074159622192,0.5003876090049744,83.81852722167969,4434.0,16.181474685668945,856.0,0.0,0.0,0.0,0.0,0.0,0.0,16.168867111206055,23.711137771606445,12.230084419250488,-0.08478236198425293,0.39108365774154663,81.45557403564453,4309.0,18.544424057006836,981.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0055301189422607,0.011100975796580315,0.14068125188350677,0.7781486511230469,0.08117005228996277,0.06550531089305878,0.11920291930437088,0.9961113333702087,0.9959070086479187,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.2432859126621212,12.35155200958252,19.012784957885742,9.402181625366211,0.30230534076690674,0.6177302002906799,87.9442367553711,18609.0,12.055766105651855,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,7.041271686553955,10.67431926727295,5.424813270568848,0.780036985874176,0.8860886096954346,97.29678344726562,5147.0,2.703213691711426,143.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738386154174805,17.673891067504883,8.949419021606445,0.3969954252243042,0.6716452836990356,89.26275634765625,4722.0,10.737239837646484,568.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5200834274292,21.530019760131836,11.016860008239746,0.1054145097732544,0.4991947114467621,83.91304779052734,4439.0,16.086956024169922,851.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10646629333496,23.58165740966797,12.217632293701172,-0.07296741008758545,0.3868102431297302,81.3043441772461,4301.0,18.69565200805664,989.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019903182983398,0.010700915940105915,0.08023574203252792,0.8417342901229858,0.07802995294332504,0.11013180762529373,0.11920291930437088,0.9921337962150574,0.9761896133422852,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.2437623801573039,12.371941566467285,18.99693489074707,9.412405967712402,0.3034680485725403,0.6190667748451233,87.98204040527344,18617.0,12.017958641052246,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,7.061001777648926,10.660566329956055,5.43563985824585,0.7806034684181213,0.8868406414985657,97.3345947265625,5149.0,2.6654064655303955,141.0,0.0,0.0,0.0,0.0,0.0,0.0,11.767699241638184,17.664358139038086,8.965426445007324,0.3976457118988037,0.6727262735366821,89.28166961669922,4723.0,10.718337059020996,567.0,0.0,0.0,0.0,0.0,0.0,0.0,14.518616676330566,21.499849319458008,11.010150909423828,0.10791993141174316,0.5015125870704651,83.8941421508789,4438.0,16.105859756469727,852.0,0.0,0.0,0.0,0.0,0.0,0.0,16.140445709228516,23.571453094482422,12.238405227661133,-0.07203900814056396,0.388510525226593,81.41777038574219,4307.0,18.582231521606445,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957872629165649,0.01047251932322979,0.08947068452835083,0.8079409003257751,0.10258851945400238,0.13153067231178284,0.11920291930437088,0.9970357418060303,0.97391277551651,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.2408476726486675,12.312071800231934,18.919292449951172,9.358633041381836,0.30914998054504395,0.6208378672599792,88.02457427978516,18626.0,11.975425720214844,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9335126876831055,10.407760620117188,5.33560848236084,0.7908856868743896,0.8922956585884094,97.56143951416016,5161.0,2.438563346862793,129.0,0.0,0.0,0.0,0.0,0.0,0.0,11.680642127990723,17.53690528869629,8.891414642333984,0.4063066840171814,0.6767764687538147,89.30056762695312,4724.0,10.699433326721191,566.0,0.0,0.0,0.0,0.0,0.0,0.0,14.458312034606934,21.414175033569336,10.959165573120117,0.11501538753509521,0.5021697282791138,83.96975708007812,4442.0,16.03024673461914,848.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17582130432129,23.607778549194336,12.248340606689453,-0.07534563541412354,0.38217616081237793,81.26654052734375,4299.0,18.73345947265625,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990562915802002,0.010364222340285778,0.09921523928642273,0.7976807951927185,0.10310398787260056,0.146895632147789,0.11920291930437088,0.9979351162910461,0.9608453512191772,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.23673829096914184,12.269229888916016,18.765947341918945,9.305291175842285,0.3203035593032837,0.6309410333633423,88.2419662475586,18672.0,11.758033752441406,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619588851928711,9.761518478393555,5.0915069580078125,0.8160482048988342,0.9071835875511169,98.20416259765625,5195.0,1.7958412170410156,95.0,0.0,0.0,0.0,0.0,0.0,0.0,11.591781616210938,17.190698623657227,8.811710357666016,0.42951613664627075,0.6932246685028076,89.75425720214844,4748.0,10.245746612548828,542.0,0.0,0.0,0.0,0.0,0.0,0.0,14.534599304199219,21.357362747192383,10.991438865661621,0.11970490217208862,0.5086230039596558,84.12097930908203,4450.0,15.879016876220703,840.0,0.0,0.0,0.0,0.0,0.0,0.0,16.330951690673828,23.700183868408203,12.326506614685059,-0.08378040790557861,0.3840314447879791,80.88846588134766,4279.0,19.111530303955078,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902733564376831,0.01029721088707447,0.10197994858026505,0.6361818313598633,0.26183822751045227,0.1543494611978531,0.11920291930437088,0.9909902215003967,0.9119446873664856,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.23232573050702524,11.912230491638184,18.40401268005371,9.042091369628906,0.34626907110214233,0.6452887058258057,88.65784454345703,18760.0,11.342155456542969,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.989947319030762,8.86606216430664,4.6526336669921875,0.8482492566108704,0.9226999282836914,98.65784454345703,5219.0,1.3421549797058105,71.0,0.0,0.0,0.0,0.0,0.0,0.0,11.205023765563965,16.69558334350586,8.5438814163208,0.4619044065475464,0.7108334898948669,90.34026336669922,4779.0,9.659734725952148,511.0,0.0,0.0,0.0,0.0,0.0,0.0,14.347311973571777,21.140121459960938,10.843026161193848,0.1375221610069275,0.5171231031417847,84.48014831542969,4469.0,15.519848823547363,821.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10663604736328,23.46436309814453,12.128823280334473,-0.06231999397277832,0.3923112154006958,81.15312194824219,4293.0,18.846881866455078,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890452027320862,0.010242092423141003,0.08873652666807175,0.7839330434799194,0.1273304671049118,0.15661928057670593,0.11920291930437088,0.9820420145988464,0.878974437713623,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.22919425064857976,11.966073989868164,18.4598388671875,9.083905220031738,0.34229713678359985,0.645989179611206,88.3412094116211,18693.0,11.65878963470459,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7694244384765625,8.467007637023926,4.5072922706604,0.8616021871566772,0.9296447038650513,98.94139862060547,5234.0,1.0586011409759521,56.0,0.0,0.0,0.0,0.0,0.0,0.0,11.156071662902832,16.53037452697754,8.525659561157227,0.4725010395050049,0.7178655862808228,90.28355407714844,4776.0,9.716445922851562,514.0,0.0,0.0,0.0,0.0,0.0,0.0,14.522598266601562,21.27215003967285,10.970294952392578,0.12671548128128052,0.5136891007423401,83.79962158203125,4433.0,16.20037841796875,857.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41619873046875,23.78265380859375,12.332371711730957,-0.09133589267730713,0.3805754780769348,80.34026336669922,4250.0,19.65973472595215,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881235957145691,0.010205252096056938,0.09652305394411087,0.8098430037498474,0.09363393485546112,0.16704308986663818,0.11920291930437088,0.9809539914131165,0.8551599979400635,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.22652156005198684,12.12423324584961,18.581798553466797,9.194743156433105,0.33357781171798706,0.6427765488624573,88.1427230834961,18651.0,11.857277870178223,2509.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766117572784424,8.34068489074707,4.508110046386719,0.8657010197639465,0.9321622252464294,99.03591918945312,5239.0,0.9640831351280212,51.0,0.0,0.0,0.0,0.0,0.0,0.0,11.296675682067871,16.557497024536133,8.625232696533203,0.4707685708999634,0.7188693881034851,90.45368194580078,4785.0,9.546313285827637,505.0,0.0,0.0,0.0,0.0,0.0,0.0,14.764307975769043,21.481536865234375,11.13640022277832,0.10943889617919922,0.5051988959312439,83.3081283569336,4407.0,16.691871643066406,883.0,0.0,0.0,0.0,0.0,0.0,0.0,16.669836044311523,23.99913787841797,12.509228706359863,-0.11129438877105713,0.36865147948265076,79.77315521240234,4220.0,20.226842880249023,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902051687240601,0.010176245123147964,0.1465993970632553,0.7575602531433105,0.09584037959575653,0.17056488990783691,0.11920291930437088,0.979607105255127,0.8798844814300537,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
10,0.2240393010778827,12.032574653625488,18.47105598449707,9.13563346862793,0.341497540473938,0.6467934846878052,88.14744567871094,18652.0,11.85255241394043,2508.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687210559844971,8.201336860656738,4.456375598907471,0.8701509833335876,0.9343470335006714,99.0926284790039,5242.0,0.9073724150657654,48.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21353816986084,16.454330444335938,8.575331687927246,0.4773431420326233,0.7220459580421448,90.58601379394531,4792.0,9.413989067077637,498.0,0.0,0.0,0.0,0.0,0.0,0.0,14.649515151977539,21.356670379638672,11.06152629852295,0.119762122631073,0.5097337365150452,83.34593963623047,4409.0,16.654064178466797,881.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58003807067871,23.887348175048828,12.449300765991211,-0.10096549987792969,0.3727816641330719,79.56521606445312,4209.0,20.434782028198242,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913978576660156,0.01015746220946312,0.22576904296875,0.6626861691474915,0.11154485493898392,0.18130971491336823,0.11920291930437088,0.985907793045044,0.8799315094947815,0.6428571428571429,0.25438597798347473,0.24329572916030884,0.24655388295650482,0.2557644248008728
