fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,140.39625181816518,0.0933026175480336,0.05087383726719389,47820,10.427287101745605,13.601091384887695,9.762675285339355,9.762675285339355,0.28958141803741455,0.5525632500648499,89.8037109375,10.087241172790527,0.0,0.10905124992132187,0.0
2,002,159.31940101506189,0.12342982180416584,0.06741115336109549,47820,15.611459732055664,20.589088439941406,11.656449317932129,11.656449317932129,-0.0723416805267334,0.4435143768787384,81.92244720458984,18.07755470275879,0.0,0.0,0.0
3,003,125.74642333597876,0.26070100255310535,0.21058239301543244,47820,12.649395942687988,18.79242515563965,11.536998748779297,11.536998748779297,-0.08565771579742432,0.13835950195789337,82.39095306396484,17.04361915588379,0.0,0.5654280781745911,0.0
4,004,144.2058371200692,0.12666590604931116,0.09997309080450763,47820,12.15121841430664,17.050256729125977,10.66341495513916,10.66341495513916,0.2294672131538391,0.48610687255859375,83.4254150390625,16.416732788085938,0.0,0.15785318613052368,0.0
5,005,160.11164220795035,0.2041329217609018,0.09308386765203001,47820,10.580020904541016,14.05103588104248,10.430984497070312,10.430984497070312,0.13833773136138916,0.4780852496623993,86.32010650634766,13.634291648864746,0.0,0.04559963569045067,0.0
6,006,140.23045698087662,0.19859784585423768,0.13108768703250012,47820,15.843360900878906,23.312589645385742,11.96772289276123,11.96772289276123,0.1733301877975464,0.4575496315956116,81.2541275024414,18.745874404907227,0.0,0.0,0.0
7,007,125.37247526296414,0.0921502944547683,0.04703945607696187,47820,13.301417350769043,17.86285400390625,14.992655754089355,14.992655754089355,0.06360697746276855,0.4157978594303131,71.3118896484375,23.532413482666016,0.0,5.155691623687744,0.0
8,008,104.27727532503195,0.12111819116398692,0.0634126655308832,47820,11.103252410888672,15.501070976257324,10.2275390625,10.2275390625,0.25768911838531494,0.5130212903022766,85.86387634277344,12.670156478881836,0.0,1.4659686088562012,0.0
9,009,110.24658658821136,0.14545468101277947,0.07023403235769168,47820,14.333780288696289,21.89252471923828,10.627908706665039,10.627908706665039,0.10138994455337524,0.4330064356327057,83.67938232421875,16.32061767578125,0.0,0.0,0.0
10,010,91.54703792394139,0.09809290990233421,0.051465325237321204,47820,17.662019729614258,28.02895164489746,15.745149612426758,15.745149612426758,0.09316492080688477,0.3588610291481018,74.65897369384766,22.770198822021484,0.0,2.570828914642334,0.0
11,011,106.39844152703881,0.12307097902521491,0.057671499074608674,47820,15.139398574829102,21.0865421295166,12.196828842163086,12.196828842163086,0.23026180267333984,0.5024610161781311,80.5529556274414,19.44704818725586,0.0,0.0,0.0
12,012,103.24923696601763,0.10419617127627134,0.05830787424525537,47820,11.605021476745605,17.238388061523438,9.277815818786621,9.277815818786621,0.18736201524734497,0.453579306602478,89.98321533203125,10.0167875289917,0.0,0.0,0.0
13,013,140.12916157580912,0.19640907109715044,0.10103347278660002,47820,14.944269180297852,22.805025100708008,10.83370590209961,10.83370590209961,-0.030684471130371094,0.3432278335094452,83.64197540283203,16.35802459716797,0.0,0.0,0.0
14,014,113.28239572700113,0.07598675368353724,0.054121619432718836,47820,13.942049980163574,20.975353240966797,11.065605163574219,11.065605163574219,0.0872156023979187,0.3847108483314514,83.04843139648438,16.880342483520508,0.0,0.07122506946325302,0.0
15,015,164.0556405868847,0.022296985844150186,0.058216673222324246,47820,12.354907989501953,17.274394989013672,10.755227088928223,10.755227088928223,-0.422344446182251,0.04550572484731674,89.81723022460938,10.182766914367676,0.0,0.0,0.0
16,016,99.67681309813634,0.12723785010166466,0.0733782295857351,47820,12.803169250488281,17.49942398071289,11.72893238067627,11.72893238067627,-0.09779930114746094,0.21128146350383759,82.179931640625,17.820068359375,0.0,0.0,0.0
