stat,loss,mae,rmse,mard,r2,pearson,ega_zone_a_pct,ega_zone_a_count,ega_zone_b_pct,ega_zone_b_count,ega_zone_c_pct,ega_zone_c_count,ega_zone_d_pct,ega_zone_d_count,ega_zone_e_pct,ega_zone_e_count,horizon_15_mae,horizon_15_rmse,horizon_15_mard,horizon_15_r2,horizon_15_pearson,horizon_15_ega_zone_a_pct,horizon_15_ega_zone_a_count,horizon_15_ega_zone_b_pct,horizon_15_ega_zone_b_count,horizon_15_ega_zone_c_pct,horizon_15_ega_zone_c_count,horizon_15_ega_zone_d_pct,horizon_15_ega_zone_d_count,horizon_15_ega_zone_e_pct,horizon_15_ega_zone_e_count,horizon_30_mae,horizon_30_rmse,horizon_30_mard,horizon_30_r2,horizon_30_pearson,horizon_30_ega_zone_a_pct,horizon_30_ega_zone_a_count,horizon_30_ega_zone_b_pct,horizon_30_ega_zone_b_count,horizon_30_ega_zone_c_pct,horizon_30_ega_zone_c_count,horizon_30_ega_zone_d_pct,horizon_30_ega_zone_d_count,horizon_30_ega_zone_e_pct,horizon_30_ega_zone_e_count,horizon_45_mae,horizon_45_rmse,horizon_45_mard,horizon_45_r2,horizon_45_pearson,horizon_45_ega_zone_a_pct,horizon_45_ega_zone_a_count,horizon_45_ega_zone_b_pct,horizon_45_ega_zone_b_count,horizon_45_ega_zone_c_pct,horizon_45_ega_zone_c_count,horizon_45_ega_zone_d_pct,horizon_45_ega_zone_d_count,horizon_45_ega_zone_e_pct,horizon_45_ega_zone_e_count,horizon_60_mae,horizon_60_rmse,horizon_60_mard,horizon_60_r2,horizon_60_pearson,horizon_60_ega_zone_a_pct,horizon_60_ega_zone_a_count,horizon_60_ega_zone_b_pct,horizon_60_ega_zone_b_count,horizon_60_ega_zone_c_pct,horizon_60_ega_zone_c_count,horizon_60_ega_zone_d_pct,horizon_60_ega_zone_d_count,horizon_60_ega_zone_e_pct,horizon_60_ega_zone_e_count
mean,0.28300744250035714,10.34624445438385,15.628643214702606,8.917824894189835,0.38563161715865135,0.6560644675046206,89.01113700866699,6015.25,10.652550786733627,738.125,0.0008197795832529664,0.0625,0.3338525173603557,23.9375,0.0016395591665059328,0.125,5.414273649454117,7.757883429527283,4.73481984436512,0.840607475489378,0.9192717410624027,98.35519170761108,1666.875,1.5127839744091034,25.5625,0.0,0.0,0.1320255515165627,1.9375,0.0,0.0,9.812286883592606,14.25086361169815,8.462834477424622,0.48146748542785645,0.715492743998766,90.54996728897095,1531.375,9.136546611785889,157.5,0.0,0.0,0.31348612252622843,5.5,0.0,0.0,12.33137172460556,17.848666608333588,10.586460411548615,0.1990140751004219,0.5270988512784243,85.18110370635986,1437.0,14.402416348457336,249.6875,0.0,0.0,0.4164796690456569,7.6875,0.0,0.0,13.82704484462738,19.83462691307068,11.887185037136078,0.0187002494931221,0.39195612631738186,81.95828771591187,1380.0,17.558456122875214,305.375,0.0032791183330118656,0.0625,0.4734186853747815,8.8125,0.006558236666023731,0.125
std,0.06671222154757375,1.6377435260425657,2.789163276147261,1.2891401873610289,0.10812024050341906,0.06260790760817546,3.1123082080767674,1559.9174857985277,2.771158690650915,278.79178498478035,0.0031749926734995957,0.24206145913796356,0.5822271790298192,45.37547348237812,0.006349985346999191,0.4841229182759271,0.8242178553963224,1.2364394866497792,0.7319101497579601,0.057479178257605644,0.02931925379793756,1.1529115700011812,433.02625136935984,1.007690551152791,19.719814749383424,0.0,0.0,0.1923171351460242,3.1118473211261506,0.0,0.0,1.560088826525858,2.3725199647533532,1.2294674985876004,0.12537351129706562,0.07281588224657756,3.2544070307903126,402.2382495176211,2.936003731277123,66.385239323211,0.0,0.0,0.5010187782045863,9.766012492312305,0.0,0.0,2.0714092839341167,3.276681795625459,1.5792997456151598,0.13867591991941336,0.08851046080627194,4.279061015284865,375.6910299701072,3.866231325118278,94.66105241201367,0.0,0.0,0.7771919922212192,15.040440277797721,0.0,0.0,2.374892716164701,3.870686221312927,1.9000014480890317,0.14473130962355754,0.09646456928394691,4.581835897865444,354.2417959529903,4.063865667689045,111.22211729238029,0.012699970693998383,0.24206145913796356,0.9308711801434402,18.080440916913503,0.025399941387996765,0.4841229182759271
