fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,140.39625181816518,0.0933026175480336,0.05087383726719389,47820,4.907285213470459,6.948718070983887,4.613714694976807,4.613714694976807,0.8104897737503052,0.9020500779151917,98.6913833618164,1.19956374168396,0.0,0.10905124992132187,0.0
2,002,159.31940101506189,0.12342982180416584,0.06741115336109549,47820,6.488009452819824,8.986961364746094,5.022559642791748,5.022559642791748,0.7937759160995483,0.9042274355888367,98.74385833740234,1.2561441659927368,0.0,0.0,0.0
3,003,125.74642333597876,0.26070100255310535,0.21058239301543244,47820,5.305432319641113,7.664548397064209,4.895761966705322,4.895761966705322,0.8231168985366821,0.9086741805076599,97.81906127929688,1.696284294128418,0.0,0.48465266823768616,0.0
4,004,144.2058371200692,0.12666590604931116,0.09997309080450763,47820,5.435735702514648,7.5891008377075195,4.807197570800781,4.807197570800781,0.8419697284698486,0.9178078174591064,98.89502716064453,1.026045799255371,0.0,0.07892659306526184,0.0
5,005,160.11164220795035,0.2041329217609018,0.09308386765203001,47820,4.406055927276611,6.025312423706055,4.304137706756592,4.304137706756592,0.8405722379684448,0.9207788109779358,99.54400634765625,0.4559963345527649,0.0,0.0,0.0
6,006,140.23045698087662,0.19859784585423768,0.13108768703250012,47820,5.59214448928833,7.882318496704102,4.4509806632995605,4.4509806632995605,0.9059160351753235,0.9579625129699707,99.40593719482422,0.594059407711029,0.0,0.0,0.0
7,007,125.37247526296414,0.0921502944547683,0.04703945607696187,47820,5.526287078857422,7.477967262268066,6.30244255065918,6.30244255065918,0.8377893567085266,0.9313555359840393,96.93721771240234,1.1740683317184448,0.0,1.888718605041504,0.0
8,008,104.27727532503195,0.12111819116398692,0.0634126655308832,47820,6.3953118324279785,9.018239974975586,5.93550443649292,5.93550443649292,0.7494825720787048,0.8671256303787231,96.70156860351562,2.8795812129974365,0.0,0.4188481569290161,0.0
9,009,110.24658658821136,0.14545468101277947,0.07023403235769168,47820,5.640036582946777,8.438908576965332,4.306788921356201,4.306788921356201,0.8664382100105286,0.9366133809089661,98.21342468261719,1.7865766286849976,0.0,0.0,0.0
10,010,91.54703792394139,0.09809290990233421,0.051465325237321204,47820,7.565707683563232,11.372694969177246,6.84962797164917,6.84962797164917,0.852620005607605,0.9258819818496704,94.22875213623047,4.669464588165283,0.0,1.1017838716506958,0.0
11,011,106.39844152703881,0.12307097902521491,0.057671499074608674,47820,5.645945072174072,8.02269172668457,4.71257209777832,4.71257209777832,0.8895997405052185,0.9436286091804504,99.2970962524414,0.7029053568840027,0.0,0.0,0.0
12,012,103.24923696601763,0.10419617127627134,0.05830787424525537,47820,5.892385005950928,8.841825485229492,4.730937480926514,4.730937480926514,0.7895962595939636,0.8893715143203735,97.92948913574219,2.070509195327759,0.0,0.0,0.0
13,013,140.12916157580912,0.19640907109715044,0.10103347278660002,47820,6.3013105392456055,9.248431205749512,4.809675216674805,4.809675216674805,0.8305298686027527,0.9204451441764832,98.14814758300781,1.8518518209457397,0.0,0.0,0.0
14,014,113.28239572700113,0.07598675368353724,0.054121619432718836,47820,6.189112186431885,9.31419849395752,5.122976303100586,5.122976303100586,0.813668429851532,0.9049307107925415,97.50712585449219,2.49287748336792,0.0,0.0,0.0
15,015,164.0556405868847,0.022296985844150186,0.058216673222324246,47820,5.807055473327637,8.355341911315918,5.364023208618164,5.364023208618164,0.6823091506958008,0.853227972984314,97.12793731689453,2.3498694896698,0.0,0.522193193435669,0.0
16,016,99.67681309813634,0.12723785010166466,0.0733782295857351,47820,7.0480804443359375,9.805455207824707,6.578449726104736,6.578449726104736,0.6700810194015503,0.8265135288238525,95.6170654296875,4.209919452667236,0.0,0.17301037907600403,0.0
