fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,87.72317109699361,0.029108759481459856,0.015871733632202758,14020,10.96289348602295,13.789037704467773,10.510923385620117,10.510923385620117,0.2644696831703186,0.5697640776634216,89.36750030517578,10.523446083068848,0.0,0.10905124992132187,0.0
2,002,108.79675841215067,0.3905828013084829,0.21331665827880006,14020,15.59742259979248,20.844036102294922,11.620013236999512,11.620013236999512,-0.10342693328857422,0.4539603888988495,81.75859832763672,18.241397857666016,0.0,0.0,0.0
3,003,103.59394730906934,0.027476326562464237,0.022194124848517155,14020,12.182291030883789,18.14484214782715,11.112390518188477,11.112390518188477,-0.00840139389038086,0.25990745425224304,83.27948760986328,16.15509033203125,0.0,0.5654280781745911,0.0
4,004,69.3308674748987,0.020901479059830308,0.016496826408705846,14020,12.300705909729004,17.309694290161133,10.92171573638916,10.92171573638916,0.19669461250305176,0.4488924741744995,82.32044219970703,17.521705627441406,0.0,0.15785318613052368,0.0
5,005,106.67002608301118,0.04252735571935773,0.01939231906947457,14020,11.007513046264648,14.468713760375977,10.99123764038086,10.99123764038086,0.09222441911697388,0.5043221116065979,81.12174987792969,18.87824821472168,0.0,0.0,0.0
6,006,142.6351887760684,0.038912676740437746,0.025684935142203134,14020,14.447724342346191,21.402542114257812,10.913476943969727,10.913476943969727,0.3041568994522095,0.6057102084159851,82.7062759399414,17.293729782104492,0.0,0.0,0.0
7,007,107.87078780587763,0.09302451531402767,0.04748571481063178,14020,12.37720775604248,16.82129669189453,13.852972030639648,13.852972030639648,0.1694440245628357,0.5077535510063171,74.11944580078125,20.87799835205078,0.0,5.002552032470703,0.0
8,008,66.34402046818286,0.034584786510095,0.018107218068112566,14020,10.40297794342041,14.500062942504883,9.635003089904785,9.635003089904785,0.35303419828414917,0.5974016189575195,86.70156860351562,11.937172889709473,0.0,1.3612565994262695,0.0
9,009,90.87909831898287,0.045179038774222136,0.02181508390836414,14020,19.1940860748291,59.74495315551758,14.398188591003418,14.398188591003418,-5.696132659912109,0.1489734947681427,86.91453552246094,11.540319442749023,1.5451472997665405,0.0,0.0
10,010,51.124812457943335,0.03232583496719599,0.016960039332211956,14020,16.621387481689453,26.120468139648438,14.6771240234375,14.6771240234375,0.21455895900726318,0.4724119305610657,75.34102630615234,22.08814239501953,0.0,2.570828914642334,0.0
11,011,94.43477822397836,0.15035675186663866,0.07045770940329835,14020,13.65155029296875,18.58173370361328,11.230507850646973,11.230507850646973,0.40226346254348755,0.6348429322242737,83.73945617675781,16.260543823242188,0.0,0.0,0.0
12,012,65.16420287895016,0.030974590918049216,0.01733329094462743,14020,12.836387634277344,17.821025848388672,10.36785888671875,10.36785888671875,0.1338512897491455,0.4129979610443115,86.68158721923828,13.318410873413086,0.0,0.0,0.0
13,013,100.20336506608874,0.04834010312333703,0.02486630819101699,14020,16.191038131713867,23.357301712036133,11.763053894042969,11.763053894042969,-0.08041489124298096,0.40139827132225037,83.89917755126953,16.10082244873047,0.0,0.0,0.0
14,014,40.170322745107114,0.03815855644643307,0.02717845900743096,14020,14.460525512695312,21.143247604370117,11.673510551452637,11.673510551452637,0.054085373878479004,0.3113555610179901,80.8404541015625,19.088319778442383,0.0,0.07122506946325302,0.0
15,015,81.84881888190284,0.008601309033110738,0.02245772593501498,14020,14.739447593688965,21.353694915771484,12.814380645751953,12.814380645751953,-1.192309856414795,-0.04469271004199982,78.3289794921875,21.671018600463867,0.0,0.0,0.0
16,016,118.63744827685878,0.03879461530596018,0.022372903867335744,14020,12.786162376403809,17.105520248413086,11.751462936401367,11.751462936401367,-0.03646361827850342,0.2788558900356293,82.179931640625,17.76239776611328,0.0,0.057670123875141144,0.0
