fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,460.0985894999467,0.636774008627981,0.34720502106214884,167233,10.740180969238281,14.176088333129883,10.069931983947754,10.069931983947754,0.2169206738471985,0.5655659437179565,86.20501708984375,13.685933113098145,0.0,0.10905124992132187,0.0
2,002,454.7116307709366,0.9494414781220257,0.5185371262272123,167233,15.105695724487305,19.56574821472168,12.09672737121582,12.09672737121582,0.02431929111480713,0.39298439025878906,80.22938537597656,19.770618438720703,0.0,0.0,0.0
3,003,618.6918032360263,0.4407431173603982,0.35601221111502274,167233,13.376567840576172,21.067480087280273,12.311127662658691,12.311127662658691,-0.34787440299987793,0.10326335579156876,82.79483032226562,16.639741897583008,0.0,0.5654280781745911,0.0
4,004,485.2079647099599,0.45928811421617866,0.3625004847799358,167233,13.608536720275879,19.394367218017578,12.26099967956543,12.26099967956543,-0.020783424377441406,0.41639143228530884,78.76874542236328,21.073402404785156,0.0,0.15785318613052368,0.0
5,005,485.857506101951,1.2263166068587452,0.5591958991603946,167233,11.257299423217773,15.408759117126465,10.81656551361084,10.81656551361084,-0.029375672340393066,0.4050964117050171,84.86092376708984,15.139079093933105,0.0,0.0,0.0
6,006,433.3670628119726,0.508559413254261,0.33568278102591487,167233,17.18312644958496,24.44663429260254,13.690896034240723,13.690896034240723,0.09341579675674438,0.47760045528411865,76.63365936279297,23.366336822509766,0.0,0.0,0.0
7,007,430.1791577071417,0.6719799009151757,0.34302189939518923,167233,13.327298164367676,19.650854110717773,14.535805702209473,14.535805702209473,-0.1326298713684082,0.3277164697647095,74.22154235839844,22.154159545898438,0.0,3.624298095703125,0.0
8,008,536.6320809279568,0.7078185963910073,0.37058565256073683,167233,12.889202117919922,17.577131271362305,12.007414817810059,12.007414817810059,0.05316108465194702,0.5266584753990173,80.5235595703125,18.69110107421875,0.0,0.7853402495384216,0.0
9,009,377.7778754939791,0.7222551538143307,0.34874705640479514,167233,16.368671417236328,24.38805389404297,13.037787437438965,13.037787437438965,-0.1161571741104126,0.3524274230003357,80.44422912597656,19.555768966674805,0.0,0.0,0.0
10,010,312.75235373410396,0.6235474599525332,0.3271497691251486,167233,20.325056076049805,32.016448974609375,18.685932159423828,18.685932159423828,-0.1736607551574707,0.28404104709625244,70.72402954101562,26.705142974853516,0.0,2.570828914642334,0.0
11,011,369.82792632398196,0.7240209009032696,0.33927877268194456,167233,16.27362060546875,22.194616317749023,13.682730674743652,13.682730674743652,0.1511874794960022,0.5030151009559631,76.52296447753906,23.477039337158203,0.0,0.0,0.0
12,012,321.9179030400701,0.5761659839190543,0.32242080801290113,167233,10.73100471496582,17.519508361816406,8.598017692565918,8.598017692565918,0.16638582944869995,0.5041892528533936,89.70340728759766,10.296586036682129,0.0,0.0,0.0
13,013,459.00371201103553,0.8480792308691889,0.43625474838950046,167233,16.705913543701172,24.87761878967285,13.011649131774902,13.011649131774902,-0.22544682025909424,0.286695659160614,78.70370483398438,21.296297073364258,0.0,0.0,0.0
14,014,559.663182758959,0.475453449646011,0.3386420581524295,167233,14.80186939239502,21.049482345581055,12.474562644958496,12.474562644958496,0.050047099590301514,0.46035894751548767,78.13390350341797,21.794872283935547,0.0,0.07122506946325302,0.0
15,015,456.4496339149773,0.14136715605854988,0.36910484610587435,167233,10.126469612121582,13.759479522705078,9.317072868347168,9.317072868347168,0.12237834930419922,0.607727587223053,86.9451675415039,12.793733596801758,0.0,0.2610965967178345,0.0
16,016,433.4992439830676,0.5866839324589819,0.3383413682001049,167233,14.133832931518555,19.1048526763916,13.362123489379883,13.362123489379883,-0.27235937118530273,0.19522634148597717,77.56632232666016,22.202999114990234,0.0,0.23068049550056458,0.0
