step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
1,0.2546638432710275,10.721476554870605,16.615100860595703,8.672087669372559,0.4897475242614746,0.72097247838974,89.17394256591797,19604.0,10.548580169677734,2319.0,0.0,0.0,0.2774745225906372,61.0,0.0,0.0,6.28925085067749,9.415961265563965,5.168377876281738,0.8359276056289673,0.9153954982757568,97.07060241699219,5335.0,2.82023286819458,155.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,10.149576187133789,15.164798736572266,8.238842010498047,0.5749413967132568,0.7695713639259338,90.33842468261719,4965.0,9.388646125793457,516.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.450688362121582,18.63188362121582,10.032578468322754,0.35874879360198975,0.6404098868370056,85.88064575195312,4720.0,13.75545883178711,756.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,13.99638843536377,20.939624786376953,11.248551368713379,0.1900479793548584,0.5356420874595642,83.40611267089844,4584.0,16.2299861907959,892.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,1.0020740032196045,0.011687573045492172,0.23766876757144928,0.4922269284725189,0.2701043486595154,-0.007103331387042999,0.1188708022236824,0.9998572468757629,0.9999826550483704,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.2535161077391179,10.822093963623047,16.61639404296875,8.766165733337402,0.4896681308746338,0.7165772914886475,89.34679412841797,19642.0,10.371179580688477,2280.0,0.0,0.0,0.28202328085899353,62.0,0.0,0.0,6.383363246917725,9.426581382751465,5.249085426330566,0.8355572819709778,0.914818286895752,97.17976379394531,5341.0,2.6928675174713135,148.0,0.0,0.0,0.1273653656244278,7.0,0.0,0.0,10.277042388916016,15.1969575881958,8.34029769897461,0.5731366872787476,0.7655615210533142,90.5931625366211,4979.0,9.133915901184082,502.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.543980598449707,18.616724014282227,10.1359281539917,0.3597918152809143,0.6348327398300171,85.93522644042969,4723.0,13.700872421264648,753.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,14.083988189697266,20.929115295410156,11.339349746704102,0.19086074829101562,0.527306318283081,83.67903900146484,4599.0,15.957058906555176,877.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,1.0002408027648926,0.011183437891304493,0.06653798371553421,0.7809152007102966,0.15254685282707214,0.021819889545440674,0.11743488162755966,0.9989795088768005,0.9998652935028076,0.07142857142857142,0.3228749930858612,0.27844905853271484,0.22054962813854218,0.17812640964984894
3,0.25377072671206735,10.910087585449219,16.709861755371094,8.819586753845215,0.4839107394218445,0.7122239470481873,89.51055145263672,19678.0,10.202875137329102,2243.0,0.0,0.0,0.28657203912734985,63.0,0.0,0.0,6.451446056365967,9.46934986114502,5.304223537445068,0.8340617418289185,0.9140229821205139,97.16157531738281,5340.0,2.6928675174713135,148.0,0.0,0.0,0.14556041359901428,8.0,0.0,0.0,10.377408027648926,15.320796966552734,8.398834228515625,0.5661513805389404,0.7614902257919312,90.5931625366211,4979.0,9.133915901184082,502.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.643722534179688,18.729446411132812,10.193353652954102,0.35201549530029297,0.6281894445419312,86.31732177734375,4744.0,13.318777084350586,732.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,14.167777061462402,21.016427993774414,11.381937980651855,0.18409544229507446,0.5201760530471802,83.97016143798828,4615.0,15.665939331054688,861.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,0.9981846213340759,0.010740857571363449,0.05336349830031395,0.8589385747909546,0.08769791573286057,0.09499534219503403,0.11559510231018066,0.994520366191864,0.9988442659378052,0.14285714285714285,0.31241655349731445,0.27356475591659546,0.224432572722435,0.1895861178636551
4,0.25415296536077925,10.891618728637695,16.62676429748535,8.793495178222656,0.48903095722198486,0.7127953767776489,89.59697723388672,19697.0,10.120996475219727,2225.0,0.0,0.0,0.28202328085899353,62.0,0.0,0.0,6.417701721191406,9.379840850830078,5.283935070037842,0.837183952331543,0.9160102605819702,97.34352111816406,5350.0,2.5109169483184814,138.0,0.0,0.0,0.14556041359901428,8.0,0.0,0.0,10.360743522644043,15.254996299743652,8.379043579101562,0.5698699951171875,0.7627615928649902,90.62954711914062,4981.0,9.097525596618652,500.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.639497756958008,18.656225204467773,10.169976234436035,0.357072114944458,0.626352846622467,86.49927520751953,4754.0,13.136826515197754,722.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,14.14852523803711,20.90564727783203,11.34102725982666,0.19267427921295166,0.5137166976928711,83.91557312011719,4612.0,15.738719940185547,865.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9988133907318115,0.010414686053991318,0.05357734486460686,0.8408681154251099,0.10555462539196014,0.17999805510044098,0.1139858290553093,0.9809513688087463,0.9922797083854675,0.21428571428571427,0.3019581735134125,0.2686804533004761,0.22831551730632782,0.20104584097862244
5,0.25276085094325346,10.851387023925781,16.56881332397461,8.759568214416504,0.49258649349212646,0.7128955125808716,89.50145721435547,19676.0,10.2119722366333,2245.0,0.0,0.0,0.28657203912734985,63.0,0.0,0.0,6.3428215980529785,9.13127613067627,5.254971504211426,0.8456988334655762,0.9213125109672546,97.54367065429688,5361.0,2.3107714653015137,127.0,0.0,0.0,0.14556041359901428,8.0,0.0,0.0,10.291624069213867,15.16528034210205,8.331986427307129,0.5749143362045288,0.7650321125984192,90.50218200683594,4974.0,9.22489070892334,507.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.624861717224121,18.67262840270996,10.138397216796875,0.35594093799591064,0.6217623353004456,86.4083023071289,4749.0,13.227802276611328,727.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,14.14623737335205,20.88227653503418,11.312919616699219,0.19447839260101318,0.5063161253929138,83.55167388916016,4592.0,16.08442497253418,884.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,1.0003786087036133,0.010173153132200241,0.08730112761259079,0.7152597308158875,0.19743919372558594,0.31305158138275146,0.11250389367341995,0.9940869808197021,0.9654334187507629,0.2857142857142857,0.2914997935295105,0.2637961804866791,0.23219847679138184,0.21250556409358978
6,0.24595932609247703,10.647835731506348,16.355724334716797,8.572813987731934,0.5055541396141052,0.7229655385017395,89.84716033935547,19752.0,9.87081527709961,2170.0,0.0,0.0,0.28202328085899353,62.0,0.0,0.0,5.8130269050598145,8.347070693969727,4.7954254150390625,0.8710639476776123,0.9359285831451416,98.34424591064453,5405.0,1.546579360961914,85.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,10.113460540771484,14.855084419250488,8.173964500427246,0.5921262502670288,0.7786596417427063,90.97525787353516,5000.0,8.733624458312988,480.0,0.0,0.0,0.29112082719802856,16.0,0.0,0.0,12.549349784851074,18.583330154418945,10.05554485321045,0.3620864748954773,0.6254914999008179,86.37190246582031,4747.0,13.264192581176758,729.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,14.115504264831543,20.84110450744629,11.266325950622559,0.1976516842842102,0.5027052164077759,83.69723510742188,4600.0,15.938864707946777,876.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0,1.0014724731445312,0.009991319850087166,0.11569781601428986,0.6286734938621521,0.2556287348270416,0.4029879570007324,0.1107887253165245,0.9966090321540833,0.8678509593009949,0.35714285714285715,0.2810414135456085,0.2589119076728821,0.23608145117759705,0.22396530210971832
7,0.24344179911804423,10.5042085647583,16.25885772705078,8.452022552490234,0.5113935470581055,0.727263867855072,89.9381332397461,19772.0,9.79803466796875,2154.0,0.0,0.0,0.26382824778556824,58.0,0.0,0.0,5.502335548400879,7.820762634277344,4.570937156677246,0.8868109583854675,0.9432225227355957,98.74454498291016,5427.0,1.1644833087921143,64.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.892919540405273,14.530023574829102,8.00968074798584,0.6097812056541443,0.789126455783844,91.19359588623047,5012.0,8.533478736877441,469.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.444315910339355,18.532594680786133,9.955939292907715,0.3655649423599243,0.6280549764633179,86.49927520751953,4754.0,13.155022621154785,723.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.177270889282227,21.01567840576172,11.271533966064453,0.18415367603302002,0.4937823712825775,83.31513977050781,4579.0,16.339155197143555,898.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.999017596244812,0.00988045334815979,0.0982203483581543,0.708194375038147,0.19358539581298828,0.4635404348373413,0.10890331864356995,0.9957472681999207,0.8509984016418457,0.42857142857142855,0.27058300375938416,0.2540275752544403,0.23996439576148987,0.23542499542236328
8,0.2407844092186451,10.402538299560547,16.093347549438477,8.391807556152344,0.5212905406951904,0.732991635799408,90.03366088867188,19793.0,9.707059860229492,2134.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.43472146987915,7.653650760650635,4.535536289215088,0.8915964365005493,0.9452922344207764,98.89009857177734,5435.0,1.0189229249954224,56.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.801858901977539,14.323819160461426,7.966122150421143,0.6207783222198486,0.7945991158485413,91.50291442871094,5029.0,8.242358207702637,453.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.319724082946777,18.375396728515625,9.878242492675781,0.37628209590911865,0.6349270939826965,86.4083023071289,4749.0,13.245996475219727,728.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.053850173950195,20.84653663635254,11.187329292297363,0.19723331928253174,0.5018364191055298,83.33332824707031,4580.0,16.320960998535156,897.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9965620040893555,0.009810670278966427,0.15108516812324524,0.625945508480072,0.22296932339668274,0.4567428529262543,0.10711412876844406,0.9932982921600342,0.8602789640426636,0.5,0.2601246237754822,0.2491433024406433,0.2438473403453827,0.24688473343849182
9,0.24217557533844153,10.378508567810059,16.03463363647461,8.379267692565918,0.5247772932052612,0.7350157499313354,90.33842468261719,19860.0,9.397743225097656,2066.0,0.0,0.0,0.26382824778556824,58.0,0.0,0.0,5.381460666656494,7.546089172363281,4.503737926483154,0.8946219682693481,0.9466454386711121,98.9083023071289,5436.0,1.0007277727127075,55.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.739700317382812,14.19741153717041,7.929956912994385,0.6274420022964478,0.7983350157737732,91.68486022949219,5039.0,8.04221248626709,442.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.323732376098633,18.31138038635254,9.891618728637695,0.38062041997909546,0.6373263597488403,86.73580932617188,4767.0,12.918485641479492,710.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.069138526916504,20.847570419311523,11.191762924194336,0.19715362787246704,0.5016480088233948,84.02474212646484,4618.0,15.629549026489258,859.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9934570789337158,0.009760642424225807,0.1525670737028122,0.6237797737121582,0.22365322709083557,0.44696465134620667,0.10575108975172043,0.9912619590759277,0.8821754455566406,0.5714285714285714,0.2496662139892578,0.24425899982452393,0.2477302998304367,0.258344441652298
10,0.24083859323402176,10.46667194366455,16.290403366088867,8.42147445678711,0.5094956755638123,0.7259408235549927,90.00182342529297,19786.0,9.738901138305664,2141.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.386957168579102,7.561890602111816,4.499311923980713,0.894180178642273,0.9465566873550415,98.89009857177734,5435.0,1.0189229249954224,56.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.819177627563477,14.360486030578613,7.971314430236816,0.6188343167304993,0.7934637665748596,91.52111053466797,5030.0,8.224163055419922,452.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.455750465393066,18.63235855102539,9.953756332397461,0.3587160110473633,0.623461902141571,86.00800323486328,4727.0,13.64628791809082,750.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.204797744750977,21.235313415527344,11.261518478393555,0.16701173782348633,0.4812105894088745,83.58806610107422,4594.0,16.06622886657715,883.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9891828894615173,0.009731147438287735,0.10202708840370178,0.7595229148864746,0.13844998180866241,0.4642188549041748,0.10498175024986267,0.988112211227417,0.8753299117088318,0.6428571428571429,0.23920783400535583,0.23937471210956573,0.2516132593154907,0.2698041796684265
11,0.24057922582791091,10.507245063781738,16.352598190307617,8.440140724182129,0.505743145942688,0.7243577241897583,89.92449188232422,19769.0,9.820778846740723,2159.0,0.0,0.0,0.2547307312488556,56.0,0.0,0.0,5.373488426208496,7.546860218048096,4.483171463012695,0.8946004509925842,0.946834146976471,98.89009857177734,5435.0,1.0189229249954224,56.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.830538749694824,14.351797103881836,7.963277339935303,0.6192954778671265,0.7944239377975464,91.44832611083984,5026.0,8.296943664550781,456.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.52645492553711,18.728477478027344,9.989700317382812,0.3520825505256653,0.6201990842819214,86.11717987060547,4733.0,13.555314064025879,745.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.298501014709473,21.352867126464844,11.324414253234863,0.15776383876800537,0.4760077893733978,83.24235534667969,4575.0,16.411935806274414,902.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.986748218536377,0.009714924730360508,0.10850445181131363,0.7715731263160706,0.1199224442243576,0.4811093509197235,0.10440526157617569,0.9893031716346741,0.8963849544525146,0.7142857142857143,0.22874945402145386,0.23449043929576874,0.25549623370170593,0.28126391768455505
12,0.242950243702064,10.444046020507812,16.260305404663086,8.399033546447754,0.5113065242767334,0.7268465757369995,90.06095886230469,19799.0,9.68431568145752,2129.0,0.0,0.0,0.2547307312488556,56.0,0.0,0.0,5.365017414093018,7.550508975982666,4.471529483795166,0.8944984674453735,0.9468231797218323,98.94468688964844,5438.0,0.9643377065658569,53.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.804113388061523,14.298026084899902,7.944012641906738,0.6221427917480469,0.795627236366272,91.59388732910156,5034.0,8.151383399963379,448.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.432746887207031,18.6157283782959,9.935251235961914,0.35986030101776123,0.6233160495758057,86.26274108886719,4741.0,13.40975284576416,737.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.174306869506836,21.20379638671875,11.245338439941406,0.16948264837265015,0.48281776905059814,83.4425048828125,4586.0,16.211790084838867,891.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9869718551635742,0.009675228968262672,0.1218637153506279,0.7447159886360168,0.13342028856277466,0.49346962571144104,0.10391790419816971,0.9934635162353516,0.8823158144950867,0.7857142857142857,0.21829105913639069,0.22960615158081055,0.25937920808792114,0.2927236258983612
13,0.2421834142326513,10.46737289428711,16.28223419189453,8.407642364501953,0.5099875330924988,0.7279079556465149,89.88809967041016,19761.0,9.857169151306152,2167.0,0.0,0.0,0.2547307312488556,56.0,0.0,0.0,5.357731819152832,7.553674221038818,4.466126918792725,0.8944100141525269,0.9469030499458313,98.85371398925781,5433.0,1.055312991142273,58.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.818553924560547,14.311225891113281,7.949863910675049,0.621444821357727,0.7964483499526978,91.59388732910156,5034.0,8.151383399963379,448.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.461766242980957,18.623872756958008,9.9437255859375,0.35930007696151733,0.6259398460388184,85.88064575195312,4720.0,13.791849136352539,758.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.231438636779785,21.253864288330078,11.270854949951172,0.16555583477020264,0.4846746325492859,83.22416687011719,4574.0,16.430130004882812,903.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9882026314735413,0.009648148901760578,0.11642295122146606,0.7258284687995911,0.15774866938591003,0.4987877309322357,0.10340172797441483,0.9937964081764221,0.8779470920562744,0.8571428571428571,0.20783264935016632,0.22472183406352997,0.2632621228694916,0.30418333411216736
14,0.23841700527683912,10.605835914611816,16.499130249023438,8.51147747039795,0.49684566259384155,0.7197266221046448,89.73799133300781,19728.0,10.002729415893555,2199.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.3679633140563965,7.5548505783081055,4.473700523376465,0.8943771123886108,0.9468633532524109,98.81732177734375,5431.0,1.0735080242156982,59.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,9.874732971191406,14.391681671142578,7.989141464233398,0.6171764731407166,0.793915867805481,91.59388732910156,5034.0,8.151383399963379,448.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.650436401367188,18.858556747436523,10.089946746826172,0.343051016330719,0.6142907738685608,85.57132720947266,4703.0,14.101163864135742,775.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.5302095413208,21.65741729736328,11.493121147155762,0.13356733322143555,0.4618607461452484,82.96943664550781,4560.0,16.68486213684082,917.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.990118145942688,0.009636400267481804,0.11962968111038208,0.7393297553062439,0.1410405933856964,0.4852887690067291,0.1032242700457573,0.9928695559501648,0.8923265337944031,0.9285714285714286,0.19737426936626434,0.21983754634857178,0.2671450972557068,0.3156430423259735
15,0.23856220213300722,10.684666633605957,16.60147476196289,8.552233695983887,0.4905840754508972,0.716587245464325,89.56059265136719,19689.0,10.180130958557129,2238.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.390250205993652,7.608901023864746,4.4753031730651855,0.8928604125976562,0.9464909434318542,98.89009857177734,5435.0,1.0007277727127075,55.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,9.953782081604004,14.522346496582031,8.028971672058105,0.6101934313774109,0.7906254529953003,91.43013000488281,5025.0,8.315138816833496,457.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,12.79713249206543,19.016984939575195,10.181363105773926,0.331966757774353,0.6079939007759094,85.28020477294922,4687.0,14.392285346984863,791.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.597505569458008,21.72547721862793,11.523301124572754,0.12811309099197388,0.4591906666755676,82.64192199707031,4542.0,17.012372970581055,935.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9884116053581238,0.00963299535214901,0.10322711616754532,0.7812315821647644,0.11554135382175446,0.495189905166626,0.10307899862527847,0.9910964369773865,0.9076008796691895,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
16,0.23053881200706908,10.848432540893555,16.803091049194336,8.677831649780273,0.4781358242034912,0.709750771522522,89.26036834716797,19623.0,10.48034954071045,2304.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.437933444976807,7.705657482147217,4.508514881134033,0.8901182413101196,0.9454113245010376,98.87190246582031,5434.0,1.0189229249954224,56.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,10.098265647888184,14.742297172546387,8.126355171203613,0.5982962846755981,0.7846288681030273,91.22998809814453,5014.0,8.515284538269043,468.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,13.020503997802734,19.27995491027832,10.349700927734375,0.3133636713027954,0.5967546105384827,85.26200866699219,4686.0,14.410480499267578,792.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.837029457092285,21.93048667907715,11.726755142211914,0.11158061027526855,0.44979822635650635,81.6775894165039,4489.0,17.976709365844727,988.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,0.9846952557563782,0.009638871066272259,0.12232109159231186,0.7360151410102844,0.1416638046503067,0.49227187037467957,0.10312038660049438,0.989618718624115,0.9106343984603882,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
17,0.22563188614029017,10.83534049987793,16.70842933654785,8.684248924255371,0.48399919271469116,0.7122533321380615,89.23762512207031,19618.0,10.507641792297363,2310.0,0.0,0.0,0.2547307312488556,56.0,0.0,0.0,5.407445907592773,7.6363091468811035,4.491378307342529,0.8920871019363403,0.9461336135864258,98.79912567138672,5430.0,1.0917030572891235,60.0,0.0,0.0,0.10917031019926071,6.0,0.0,0.0,10.08103084564209,14.642936706542969,8.135534286499023,0.603692889213562,0.7865784168243408,91.52111053466797,5030.0,8.224163055419922,452.0,0.0,0.0,0.2547307312488556,14.0,0.0,0.0,13.018888473510742,19.160518646240234,10.37171745300293,0.32184451818466187,0.6009013652801514,84.87991333007812,4665.0,14.792576789855957,813.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,14.833995819091797,21.836484909057617,11.738365173339844,0.11918044090270996,0.454348623752594,81.7503662109375,4493.0,17.9221248626709,985.0,0.0,0.0,0.32751092314720154,18.0,0.0,0.0,0.9832239151000977,0.009641618467867374,0.12962587177753448,0.7132354974746704,0.1571386307477951,0.4771096706390381,0.10311201959848404,0.9848467707633972,0.9149192571640015,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
step,fold3/test_loss,fold3/test_mae,fold3/test_rmse,fold3/test_mard,fold3/test_r2,fold3/test_pearson,fold3/test_ega_zone_a_pct,fold3/test_ega_zone_a_count,fold3/test_ega_zone_b_pct,fold3/test_ega_zone_b_count,fold3/test_ega_zone_c_pct,fold3/test_ega_zone_c_count,fold3/test_ega_zone_d_pct,fold3/test_ega_zone_d_count,fold3/test_ega_zone_e_pct,fold3/test_ega_zone_e_count,fold3/test_horizon_15_mae,fold3/test_horizon_15_rmse,fold3/test_horizon_15_mard,fold3/test_horizon_15_r2,fold3/test_horizon_15_pearson,fold3/test_horizon_15_ega_zone_a_pct,fold3/test_horizon_15_ega_zone_a_count,fold3/test_horizon_15_ega_zone_b_pct,fold3/test_horizon_15_ega_zone_b_count,fold3/test_horizon_15_ega_zone_c_pct,fold3/test_horizon_15_ega_zone_c_count,fold3/test_horizon_15_ega_zone_d_pct,fold3/test_horizon_15_ega_zone_d_count,fold3/test_horizon_15_ega_zone_e_pct,fold3/test_horizon_15_ega_zone_e_count,fold3/test_horizon_30_mae,fold3/test_horizon_30_rmse,fold3/test_horizon_30_mard,fold3/test_horizon_30_r2,fold3/test_horizon_30_pearson,fold3/test_horizon_30_ega_zone_a_pct,fold3/test_horizon_30_ega_zone_a_count,fold3/test_horizon_30_ega_zone_b_pct,fold3/test_horizon_30_ega_zone_b_count,fold3/test_horizon_30_ega_zone_c_pct,fold3/test_horizon_30_ega_zone_c_count,fold3/test_horizon_30_ega_zone_d_pct,fold3/test_horizon_30_ega_zone_d_count,fold3/test_horizon_30_ega_zone_e_pct,fold3/test_horizon_30_ega_zone_e_count,fold3/test_horizon_45_mae,fold3/test_horizon_45_rmse,fold3/test_horizon_45_mard,fold3/test_horizon_45_r2,fold3/test_horizon_45_pearson,fold3/test_horizon_45_ega_zone_a_pct,fold3/test_horizon_45_ega_zone_a_count,fold3/test_horizon_45_ega_zone_b_pct,fold3/test_horizon_45_ega_zone_b_count,fold3/test_horizon_45_ega_zone_c_pct,fold3/test_horizon_45_ega_zone_c_count,fold3/test_horizon_45_ega_zone_d_pct,fold3/test_horizon_45_ega_zone_d_count,fold3/test_horizon_45_ega_zone_e_pct,fold3/test_horizon_45_ega_zone_e_count,fold3/test_horizon_60_mae,fold3/test_horizon_60_rmse,fold3/test_horizon_60_mard,fold3/test_horizon_60_r2,fold3/test_horizon_60_pearson,fold3/test_horizon_60_ega_zone_a_pct,fold3/test_horizon_60_ega_zone_a_count,fold3/test_horizon_60_ega_zone_b_pct,fold3/test_horizon_60_ega_zone_b_count,fold3/test_horizon_60_ega_zone_c_pct,fold3/test_horizon_60_ega_zone_c_count,fold3/test_horizon_60_ega_zone_d_pct,fold3/test_horizon_60_ega_zone_d_count,fold3/test_horizon_60_ega_zone_e_pct,fold3/test_horizon_60_ega_zone_e_count
