stat,loss,mae,rmse,mard,r2,pearson,ega_zone_a_pct,ega_zone_a_count,ega_zone_b_pct,ega_zone_b_count,ega_zone_c_pct,ega_zone_c_count,ega_zone_d_pct,ega_zone_d_count,ega_zone_e_pct,ega_zone_e_count,horizon_15_mae,horizon_15_rmse,horizon_15_mard,horizon_15_r2,horizon_15_pearson,horizon_15_ega_zone_a_pct,horizon_15_ega_zone_a_count,horizon_15_ega_zone_b_pct,horizon_15_ega_zone_b_count,horizon_15_ega_zone_c_pct,horizon_15_ega_zone_c_count,horizon_15_ega_zone_d_pct,horizon_15_ega_zone_d_count,horizon_15_ega_zone_e_pct,horizon_15_ega_zone_e_count,horizon_30_mae,horizon_30_rmse,horizon_30_mard,horizon_30_r2,horizon_30_pearson,horizon_30_ega_zone_a_pct,horizon_30_ega_zone_a_count,horizon_30_ega_zone_b_pct,horizon_30_ega_zone_b_count,horizon_30_ega_zone_c_pct,horizon_30_ega_zone_c_count,horizon_30_ega_zone_d_pct,horizon_30_ega_zone_d_count,horizon_30_ega_zone_e_pct,horizon_30_ega_zone_e_count,horizon_45_mae,horizon_45_rmse,horizon_45_mard,horizon_45_r2,horizon_45_pearson,horizon_45_ega_zone_a_pct,horizon_45_ega_zone_a_count,horizon_45_ega_zone_b_pct,horizon_45_ega_zone_b_count,horizon_45_ega_zone_c_pct,horizon_45_ega_zone_c_count,horizon_45_ega_zone_d_pct,horizon_45_ega_zone_d_count,horizon_45_ega_zone_e_pct,horizon_45_ega_zone_e_count,horizon_60_mae,horizon_60_rmse,horizon_60_mard,horizon_60_r2,horizon_60_pearson,horizon_60_ega_zone_a_pct,horizon_60_ega_zone_a_count,horizon_60_ega_zone_b_pct,horizon_60_ega_zone_b_count,horizon_60_ega_zone_c_pct,horizon_60_ega_zone_c_count,horizon_60_ega_zone_d_pct,horizon_60_ega_zone_d_count,horizon_60_ega_zone_e_pct,horizon_60_ega_zone_e_count
mean,0.31337006447249455,10.396674364805222,15.77494615316391,8.933024674654007,0.3748680055141449,0.6502840258181095,88.95760250091553,6012.625,10.699733436107635,740.25,0.0016395591665059328,0.125,0.3393835187307559,24.375,0.0016395591665059328,0.125,5.466550230979919,7.912511110305786,4.763405457139015,0.8359674885869026,0.9166689328849316,98.1267762184143,1662.9375,1.7216187436133623,29.125,0.0,0.0,0.15160467894747853,2.3125,0.0,0.0,9.848543852567673,14.395465672016144,8.460017412900925,0.47267821803689003,0.7101753428578377,90.56986427307129,1530.875,9.110174357891083,157.875,0.0,0.0,0.3199625061824918,5.625,0.0,0.0,12.372490108013153,18.002212524414062,10.588491261005402,0.18523017689585686,0.5194936413317919,85.24314165115356,1439.0625,14.347065806388855,247.75,0.0,0.0,0.4097927126567811,7.5625,0.0,0.0,13.89911288022995,19.991653263568878,11.92018473148346,0.002589728683233261,0.3847278580069542,81.89063310623169,1379.75,17.620076179504395,305.5,0.006558236666023731,0.125,0.47617420670576394,8.875,0.006558236666023731,0.125
std,0.07690136993748918,1.70545252836362,2.8966288766763575,1.391996689656071,0.11033864278731628,0.06026159204954869,3.448518192723078,1564.4363551691708,3.0779670058264084,297.17219334924323,0.006349985346999191,0.4841229182759271,0.6034829040751699,47.0211056335344,0.006349985346999191,0.4841229182759271,0.9675984604990928,1.49163860829881,0.8887193849628094,0.05671140333272165,0.02888967100292088,1.6295157280995278,432.9407391245943,1.435183221341396,27.930438145507136,0.0,0.0,0.23318946225648346,4.057689459532358,0.0,0.0,1.6610620573858046,2.514731547494415,1.3580578220638546,0.12219756472419628,0.06854274560283322,3.6641109347213168,402.01646032842984,3.3420578832756314,72.43865939538087,0.0,0.0,0.5223895645154059,10.17886904326802,0.0,0.0,2.1312141058059613,3.3693641504836194,1.6774192471206286,0.14565514652087622,0.0859197704341945,4.267954431871605,376.75596689866774,3.838818615809936,95.77936886407218,0.0,0.0,0.7707318679413078,14.91630295180411,0.0,0.0,2.3601975529598236,3.933565920591942,1.9117865099344957,0.15546670176796706,0.0928670515854632,4.95840727656308,357.8934024259179,4.4041320415951395,115.1547871345347,0.025399941387996765,0.4841229182759271,0.9618786604363587,18.691157668801576,0.025399941387996765,0.4841229182759271
