fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,460.0985894999467,0.636774008627981,0.34720502106214884,167233,11.607956886291504,15.254976272583008,10.854940414428711,10.854940414428711,0.09976541996002197,0.4968203604221344,83.31515502929688,16.575790405273438,0.0,0.10905124992132187,0.0
2,002,454.7116307709366,0.9494414781220257,0.5185371262272123,167233,15.849241256713867,20.274280548095703,12.704574584960938,12.704574584960938,-0.04392862319946289,0.3456467092037201,78.91862487792969,21.081375122070312,0.0,0.0,0.0
3,003,618.6918032360263,0.4407431173603982,0.35601221111502274,167233,14.302416801452637,22.211015701293945,13.204082489013672,13.204082489013672,-0.5109982490539551,0.0003413155791349709,80.6138916015625,18.8206787109375,0.0,0.5654280781745911,0.0
4,004,485.2079647099599,0.45928811421617866,0.3625004847799358,167233,14.36935806274414,20.505128860473633,12.97446060180664,12.97446060180664,-0.12726736068725586,0.3472418487071991,78.29518127441406,21.546960830688477,0.0,0.15785318613052368,0.0
5,005,485.857506101951,1.2263166068587452,0.5591958991603946,167233,12.11016845703125,16.46085548400879,11.659626960754395,11.659626960754395,-0.17496109008789062,0.31139126420021057,82.21614074707031,17.783857345581055,0.0,0.0,0.0
6,006,433.3670628119726,0.508559413254261,0.33568278102591487,167233,18.520954132080078,26.261314392089844,14.748303413391113,14.748303413391113,-0.047643423080444336,0.3895953893661499,73.59735870361328,26.40264129638672,0.0,0.0,0.0
7,007,430.1791577071417,0.6719799009151757,0.34302189939518923,167233,14.443142890930176,21.297861099243164,15.773036003112793,15.773036003112793,-0.3314410448074341,0.20761355757713318,71.36294555664062,24.502296447753906,0.0,4.134762763977051,0.0
8,008,536.6320809279568,0.7078185963910073,0.37058565256073683,167233,13.85346508026123,18.999248504638672,12.89865493774414,12.89865493774414,-0.11074495315551758,0.41967928409576416,79.10994720458984,20.104711532592773,0.0,0.7853402495384216,0.0
9,009,377.7778754939791,0.7222551538143307,0.34874705640479514,167233,17.761362075805664,26.398971557617188,14.207841873168945,14.207841873168945,-0.307361364364624,0.23708930611610413,78.46450805664062,21.535490036010742,0.0,0.0,0.0
10,010,312.75235373410396,0.6235474599525332,0.3271497691251486,167233,21.693496704101562,34.101863861083984,19.910140991210938,19.910140991210938,-0.3387758731842041,0.18021970987319946,68.36306762695312,29.06610679626465,0.0,2.570828914642334,0.0
11,011,369.82792632398196,0.7240209009032696,0.33927877268194456,167233,17.49766731262207,23.644432067871094,14.732842445373535,14.732842445373535,0.03217858076095581,0.43076616525650024,73.24273681640625,26.75726318359375,0.0,0.0,0.0
12,012,321.9179030400701,0.5761659839190543,0.32242080801290113,167233,11.545258522033691,18.751270294189453,9.240950584411621,9.240950584411621,0.041066527366638184,0.42721855640411377,89.2557373046875,10.744263648986816,0.0,0.0,0.0
13,013,459.00371201103553,0.8480792308691889,0.43625474838950046,167233,17.966670989990234,26.644216537475586,14.00336742401123,14.00336742401123,-0.40588927268981934,0.1660681664943695,75.72016906738281,24.279836654663086,0.0,0.0,0.0
14,014,559.663182758959,0.475453449646011,0.3386420581524295,167233,16.430240631103516,23.42066764831543,13.817268371582031,13.817268371582031,-0.16066551208496094,0.3033497929573059,73.21936798095703,26.709402084350586,0.0,0.07122506946325302,0.0
15,015,456.4496339149773,0.14136715605854988,0.36910484610587435,167233,11.20605754852295,14.876144409179688,10.31518268585205,10.31518268585205,-0.0639878511428833,0.5391135811805725,83.81201171875,15.92689323425293,0.0,0.2610965967178345,0.0
16,016,433.4992439830676,0.5866839324589819,0.3383413682001049,167233,14.583565711975098,19.626220703125,13.741334915161133,13.741334915161133,-0.3644411563873291,0.13144482672214508,75.83621978759766,24.10611343383789,0.0,0.057670123875141144,0.0
