step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
0,0.2343653686603365,9.58755874633789,14.435349464416504,8.343245506286621,0.4380415678024292,0.6808724403381348,89.14759063720703,4518.0,10.734017372131348,544.0,0.0,0.0,0.11838989704847336,6.0,0.0,0.0,5.363585472106934,7.5543646812438965,4.649767875671387,0.8434130549430847,0.9193412065505981,98.65824890136719,1250.0,1.3417521715164185,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.257155418395996,13.312344551086426,8.023347854614258,0.519059419631958,0.7320799827575684,91.39700317382812,1158.0,8.445145606994629,107.0,0.0,0.0,0.15785318613052368,2.0,0.0,0.0,11.160981178283691,16.294281005859375,9.702505111694336,0.2881765365600586,0.576400637626648,84.92501831054688,1076.0,14.91712760925293,189.0,0.0,0.0,0.15785318613052368,2.0,0.0,0.0,12.568516731262207,18.2681884765625,10.997361183166504,0.11545443534851074,0.4485246241092682,81.61009979248047,1034.0,18.232044219970703,231.0,0.0,0.0,0.15785318613052368,2.0,0.0,0.0
step,fold5/train_loss,fold5/val_mae,fold5/val_rmse,fold5/val_mard,fold5/val_r2,fold5/val_pearson,fold5/val_ega_zone_a_pct,fold5/val_ega_zone_a_count,fold5/val_ega_zone_b_pct,fold5/val_ega_zone_b_count,fold5/val_ega_zone_c_pct,fold5/val_ega_zone_c_count,fold5/val_ega_zone_d_pct,fold5/val_ega_zone_d_count,fold5/val_ega_zone_e_pct,fold5/val_ega_zone_e_count,fold5/val_horizon_15_mae,fold5/val_horizon_15_rmse,fold5/val_horizon_15_mard,fold5/val_horizon_15_r2,fold5/val_horizon_15_pearson,fold5/val_horizon_15_ega_zone_a_pct,fold5/val_horizon_15_ega_zone_a_count,fold5/val_horizon_15_ega_zone_b_pct,fold5/val_horizon_15_ega_zone_b_count,fold5/val_horizon_15_ega_zone_c_pct,fold5/val_horizon_15_ega_zone_c_count,fold5/val_horizon_15_ega_zone_d_pct,fold5/val_horizon_15_ega_zone_d_count,fold5/val_horizon_15_ega_zone_e_pct,fold5/val_horizon_15_ega_zone_e_count,fold5/val_horizon_30_mae,fold5/val_horizon_30_rmse,fold5/val_horizon_30_mard,fold5/val_horizon_30_r2,fold5/val_horizon_30_pearson,fold5/val_horizon_30_ega_zone_a_pct,fold5/val_horizon_30_ega_zone_a_count,fold5/val_horizon_30_ega_zone_b_pct,fold5/val_horizon_30_ega_zone_b_count,fold5/val_horizon_30_ega_zone_c_pct,fold5/val_horizon_30_ega_zone_c_count,fold5/val_horizon_30_ega_zone_d_pct,fold5/val_horizon_30_ega_zone_d_count,fold5/val_horizon_30_ega_zone_e_pct,fold5/val_horizon_30_ega_zone_e_count,fold5/val_horizon_45_mae,fold5/val_horizon_45_rmse,fold5/val_horizon_45_mard,fold5/val_horizon_45_r2,fold5/val_horizon_45_pearson,fold5/val_horizon_45_ega_zone_a_pct,fold5/val_horizon_45_ega_zone_a_count,fold5/val_horizon_45_ega_zone_b_pct,fold5/val_horizon_45_ega_zone_b_count,fold5/val_horizon_45_ega_zone_c_pct,fold5/val_horizon_45_ega_zone_c_count,fold5/val_horizon_45_ega_zone_d_pct,fold5/val_horizon_45_ega_zone_d_count,fold5/val_horizon_45_ega_zone_e_pct,fold5/val_horizon_45_ega_zone_e_count,fold5/val_horizon_60_mae,fold5/val_horizon_60_rmse,fold5/val_horizon_60_mard,fold5/val_horizon_60_r2,fold5/val_horizon_60_pearson,fold5/val_horizon_60_ega_zone_a_pct,fold5/val_horizon_60_ega_zone_a_count,fold5/val_horizon_60_ega_zone_b_pct,fold5/val_horizon_60_ega_zone_b_count,fold5/val_horizon_60_ega_zone_c_pct,fold5/val_horizon_60_ega_zone_c_count,fold5/val_horizon_60_ega_zone_d_pct,fold5/val_horizon_60_ega_zone_d_count,fold5/val_horizon_60_ega_zone_e_pct,fold5/val_horizon_60_ega_zone_e_count,fold5/diag_fusion_gate_cgm,fold5/diag_fusion_gate_cgm_guided,fold5/diag_fusion_gate_physio,fold5/diag_horizon_query_similarity,fold5/diag_horizon_progressive_gate,fold5/diag_horizon_attention_similarity,fold5/diag_horizon_attention_entropy,fold5/diag_horizon_curriculum_progress,fold5/diag_loss_horizon_weight_0,fold5/diag_loss_horizon_weight_1,fold5/diag_loss_horizon_weight_2,fold5/diag_loss_horizon_weight_3
1,0.25851951874651063,11.09522819519043,16.093122482299805,10.143598556518555,0.5457583665847778,0.7500995993614197,86.3640365600586,19691.0,12.80701732635498,2920.0,0.0,0.0,0.8289474248886108,189.0,0.0,0.0,6.714570999145508,9.754803657531738,6.0671610832214355,0.832882821559906,0.9128587245941162,96.12281036376953,5479.0,3.5964913368225098,205.0,0.0,0.0,0.28070175647735596,16.0,0.0,0.0,10.73453426361084,15.371944427490234,9.75141429901123,0.585614800453186,0.7732222080230713,87.45614624023438,4985.0,11.771929740905762,671.0,0.0,0.0,0.7719298601150513,44.0,0.0,0.0,12.849769592285156,18.081911087036133,11.758794784545898,0.4269101619720459,0.6788061261177063,82.45613861083984,4700.0,16.526315689086914,942.0,0.0,0.0,1.017543911933899,58.0,0.0,0.0,14.082037925720215,19.4305419921875,12.997025489807129,0.3381689786911011,0.6204564571380615,79.42105865478516,4527.0,19.333332061767578,1102.0,0.0,0.0,1.2456140518188477,71.0,0.0,0.0,0.4741488993167877,0.3511340618133545,0.17471705377101898,-0.04081044718623161,0.11920291930437088,0.9995131492614746,0.9999373555183411,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.2541034359161369,11.006935119628906,15.820008277893066,10.106861114501953,0.5610452890396118,0.7552471160888672,86.71491241455078,19771.0,12.407894134521484,2829.0,0.0,0.0,0.8771929740905762,200.0,0.0,0.0,6.677093505859375,9.654189109802246,6.060565948486328,0.836312472820282,0.9146352410316467,96.14035034179688,5480.0,3.561403512954712,203.0,0.0,0.0,0.2982456088066101,17.0,0.0,0.0,10.64269733428955,15.139922142028809,9.699079513549805,0.5980297327041626,0.7777972221374512,87.73684692382812,5001.0,11.508771896362305,656.0,0.0,0.0,0.7543859481811523,43.0,0.0,0.0,12.779808044433594,17.765262603759766,11.75404167175293,0.4468061327934265,0.683085024356842,83.0,4731.0,15.877193450927734,905.0,0.0,0.0,1.1228070259094238,64.0,0.0,0.0,13.92813777923584,19.054275512695312,12.9137544631958,0.36355310678482056,0.62530916929245,79.98245239257812,4559.0,18.6842098236084,1065.0,0.0,0.0,1.3333333730697632,76.0,0.0,0.0,0.34934940934181213,0.5503982901573181,0.10025229305028915,-0.0352659709751606,0.11920291930437088,0.9990893006324768,0.9989728927612305,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.2528665082204191,10.830536842346191,15.703551292419434,9.910897254943848,0.5674840807914734,0.7579420208930969,86.76753997802734,19783.0,12.35087776184082,2816.0,0.0,0.0,0.8815789818763733,201.0,0.0,0.0,6.5837883949279785,9.576001167297363,5.968121528625488,0.8389530777931213,0.9160043597221375,96.24561309814453,5486.0,3.4561402797698975,197.0,0.0,0.0,0.2982456088066101,17.0,0.0,0.0,10.50308895111084,15.057537078857422,9.55123233795166,0.6023925542831421,0.7795161604881287,87.84210968017578,5007.0,11.385964393615723,649.0,0.0,0.0,0.7719298601150513,44.0,0.0,0.0,12.565129280090332,17.62558364868164,11.505783081054688,0.45547086000442505,0.6861437559127808,83.03508758544922,4733.0,15.842105865478516,903.0,0.0,0.0,1.1228070259094238,64.0,0.0,0.0,13.67014217376709,18.902793884277344,12.618449211120605,0.37363237142562866,0.6280884146690369,79.94737243652344,4557.0,18.719297409057617,1067.0,0.0,0.0,1.3333333730697632,76.0,0.0,0.0,0.29967227578163147,0.609200656414032,0.09112706780433655,-0.022346943616867065,0.11920291930437088,0.9858310222625732,0.9893937706947327,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.24775635216786598,10.826701164245605,15.554539680480957,9.932910919189453,0.5756534337997437,0.7603373527526855,86.99122619628906,19834.0,12.07456111907959,2753.0,0.0,0.0,0.9342105388641357,213.0,0.0,0.0,6.436433792114258,9.258720397949219,5.869629383087158,0.8494482040405273,0.9217969179153442,96.877197265625,5522.0,2.824561595916748,161.0,0.0,0.0,0.2982456088066101,17.0,0.0,0.0,10.512036323547363,14.927252769470215,9.590766906738281,0.6092433333396912,0.7815892100334167,88.14035034179688,5024.0,11.035087585449219,629.0,0.0,0.0,0.8245614171028137,47.0,0.0,0.0,12.616539001464844,17.492782592773438,11.581408500671387,0.4636455774307251,0.6859957575798035,83.1754379272461,4741.0,15.614035606384277,890.0,0.0,0.0,1.2105262279510498,69.0,0.0,0.0,13.741798400878906,18.79443359375,12.689842224121094,0.38079315423965454,0.6257344484329224,79.77192687988281,4547.0,18.824560165405273,1073.0,0.0,0.0,1.4035087823867798,80.0,0.0,0.0,0.1971374899148941,0.7456799149513245,0.05718258023262024,0.004220356699079275,0.11920291930437088,0.9748749136924744,0.9592036008834839,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.23932366909107097,10.654242515563965,15.391191482543945,9.781566619873047,0.5845193862915039,0.7659193277359009,87.08772277832031,19856.0,11.92543888092041,2719.0,0.0,0.0,0.9868420362472534,225.0,0.0,0.0,5.994161128997803,8.662371635437012,5.485042095184326,0.8682175278663635,0.9318290948867798,97.19298553466797,5540.0,2.4912281036376953,142.0,0.0,0.0,0.31578949093818665,18.0,0.0,0.0,10.242086410522461,14.578936576843262,9.351459503173828,0.6272665858268738,0.7927160859107971,88.43859100341797,5041.0,10.736842155456543,612.0,0.0,0.0,0.8245614171028137,47.0,0.0,0.0,12.554706573486328,17.417875289916992,11.526209831237793,0.4682292342185974,0.6881877183914185,83.12281036376953,4738.0,15.63157844543457,891.0,0.0,0.0,1.2456140518188477,71.0,0.0,0.0,13.826014518737793,18.88360595703125,12.763559341430664,0.3749033212661743,0.6200437545776367,79.59648895263672,4537.0,18.842105865478516,1074.0,0.0,0.0,1.561403512954712,89.0,0.0,0.0,0.18094323575496674,0.7580681443214417,0.06098863482475281,0.04990725591778755,0.11920291930437088,0.979450523853302,0.9303432106971741,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.23310850693183655,10.53598690032959,15.289064407348633,9.667862892150879,0.5900148153305054,0.7694711685180664,87.1885986328125,19879.0,11.798245429992676,2690.0,0.0,0.0,1.013157844543457,231.0,0.0,0.0,5.726055145263672,8.225255966186523,5.255099773406982,0.8811818361282349,0.9387583136558533,97.66667175292969,5567.0,2.0175437927246094,115.0,0.0,0.0,0.31578949093818665,18.0,0.0,0.0,10.04917049407959,14.317395210266113,9.178607940673828,0.6405200958251953,0.801098644733429,88.8245620727539,5063.0,10.385964393615723,592.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.481428146362305,17.372926712036133,11.447616577148438,0.4709702730178833,0.689703643321991,83.15789794921875,4740.0,15.54386043548584,886.0,0.0,0.0,1.2982455492019653,74.0,0.0,0.0,13.88729476928711,18.988435745239258,12.790128707885742,0.3679438829421997,0.6136636137962341,79.10526275634766,4509.0,19.245615005493164,1097.0,0.0,0.0,1.6491228342056274,94.0,0.0,0.0,0.26916906237602234,0.6550028920173645,0.07582804560661316,0.08514691144227982,0.11920291930437088,0.9788740277290344,0.9076008200645447,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.23219214172131153,10.48971176147461,15.266103744506836,9.632912635803223,0.5912452936172485,0.7710545659065247,87.26753997802734,19897.0,11.714912414550781,2671.0,0.0,0.0,1.017543911933899,232.0,0.0,0.0,5.6239776611328125,8.03952693939209,5.161744594573975,0.8864871859550476,0.9416881203651428,97.91228485107422,5581.0,1.8070175647735596,103.0,0.0,0.0,0.28070175647735596,16.0,0.0,0.0,10.011992454528809,14.232995986938477,9.161261558532715,0.6447457075119019,0.8044148087501526,88.9473648071289,5070.0,10.245614051818848,584.0,0.0,0.0,0.8070175647735596,46.0,0.0,0.0,12.453206062316895,17.374698638916016,11.432271003723145,0.47086232900619507,0.6908121705055237,83.24561309814453,4745.0,15.421051979064941,879.0,0.0,0.0,1.3333333730697632,76.0,0.0,0.0,13.869667053222656,19.055797576904297,12.77637004852295,0.3634514808654785,0.6121417880058289,78.96491241455078,4501.0,19.38596534729004,1105.0,0.0,0.0,1.6491228342056274,94.0,0.0,0.0,0.28098610043525696,0.6537591814994812,0.06525475531816483,0.11287947744131088,0.11920291930437088,0.9750285744667053,0.8919261693954468,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.2304506241467255,10.49594497680664,15.281493186950684,9.62929916381836,0.5904207825660706,0.7703163623809814,87.27631378173828,19899.0,11.706140518188477,2669.0,0.0,0.0,1.017543911933899,232.0,0.0,0.0,5.562197685241699,7.8918633460998535,5.114321231842041,0.8906186819076538,0.9439011812210083,97.98245239257812,5585.0,1.736842155456543,99.0,0.0,0.0,0.28070175647735596,16.0,0.0,0.0,10.012005805969238,14.177438735961914,9.160531044006348,0.647513747215271,0.8058044910430908,88.98246002197266,5072.0,10.210525512695312,582.0,0.0,0.0,0.8070175647735596,46.0,0.0,0.0,12.46509075164795,17.414487838745117,11.429768562316895,0.46843600273132324,0.6886751055717468,83.21052551269531,4743.0,15.456140518188477,881.0,0.0,0.0,1.3333333730697632,76.0,0.0,0.0,13.944488525390625,19.171607971191406,12.812575340270996,0.35569071769714355,0.6059833765029907,78.92982482910156,4499.0,19.421052932739258,1107.0,0.0,0.0,1.6491228342056274,94.0,0.0,0.0,0.3191649615764618,0.6145402789115906,0.066294826567173,0.13813236355781555,0.11920291930437088,0.9769265651702881,0.8917009830474854,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.22875578318130663,10.488870620727539,15.355963706970215,9.612967491149902,0.5864191055297852,0.7680186629295349,87.35526275634766,19917.0,11.627192497253418,2651.0,0.0,0.0,1.017543911933899,232.0,0.0,0.0,5.49720573425293,7.821318626403809,5.052008628845215,0.8925654888153076,0.9448814988136292,98.1754379272461,5596.0,1.561403512954712,89.0,0.0,0.0,0.2631579041481018,15.0,0.0,0.0,9.996040344238281,14.1932373046875,9.13882064819336,0.6467276811599731,0.8054303526878357,89.12281036376953,5080.0,10.070176124572754,574.0,0.0,0.0,0.8070175647735596,46.0,0.0,0.0,12.465435981750488,17.513086318969727,11.419189453125,0.46239978075027466,0.6851014494895935,83.21052551269531,4743.0,15.438596725463867,880.0,0.0,0.0,1.3508771657943726,77.0,0.0,0.0,13.996798515319824,19.336318969726562,12.841853141784668,0.34457212686538696,0.5986565947532654,78.91228485107422,4498.0,19.438596725463867,1108.0,0.0,0.0,1.6491228342056274,94.0,0.0,0.0,0.37545648217201233,0.5575668811798096,0.0669766291975975,0.1522926688194275,0.11920291930437088,0.9755528569221497,0.8888290524482727,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
10,0.22651476058762943,10.568022727966309,15.427092552185059,9.694317817687988,0.5825787782669067,0.7655693888664246,87.10964965820312,19861.0,11.820175170898438,2695.0,0.0,0.0,1.0701754093170166,244.0,0.0,0.0,5.493342399597168,7.783327102661133,5.046167373657227,0.8936066627502441,0.9454798698425293,98.24561309814453,5600.0,1.4912279844284058,85.0,0.0,0.0,0.2631579041481018,15.0,0.0,0.0,10.076055526733398,14.245244979858398,9.21806812286377,0.644133985042572,0.8039149641990662,89.07017517089844,5077.0,10.122807502746582,577.0,0.0,0.0,0.8070175647735596,46.0,0.0,0.0,12.595734596252441,17.635698318481445,11.554591178894043,0.45484572649002075,0.6794630289077759,82.63157653808594,4710.0,15.894736289978027,906.0,0.0,0.0,1.4736841917037964,84.0,0.0,0.0,14.106964111328125,19.4282169342041,12.958444595336914,0.33832740783691406,0.5933989882469177,78.49122619628906,4474.0,19.771928787231445,1127.0,0.0,0.0,1.736842155456543,99.0,0.0,0.0,0.3119830787181854,0.5984387993812561,0.08957815915346146,0.17074686288833618,0.11920291930437088,0.9788702130317688,0.8958104848861694,0.6428571428571429,0.25438597798347473,0.24329572916030884,0.24655388295650482,0.2557644248008728
11,0.22427944645224349,10.609519004821777,15.498132705688477,9.704998970031738,0.5787255764007568,0.7628329992294312,86.95613861083984,19826.0,11.986842155456543,2733.0,0.0,0.0,1.05701744556427,241.0,0.0,0.0,5.461177825927734,7.758206844329834,5.002368450164795,0.8942922949790955,0.945766031742096,98.21052551269531,5598.0,1.561403512954712,89.0,0.0,0.0,0.22807016968727112,13.0,0.0,0.0,10.106046676635742,14.277297973632812,9.2250394821167,0.6425307989120483,0.8026318550109863,88.8245620727539,5063.0,10.368420600891113,591.0,0.0,0.0,0.8070175647735596,46.0,0.0,0.0,12.652628898620605,17.730403900146484,11.570646286010742,0.4489749073982239,0.6748858094215393,82.36842346191406,4695.0,16.210525512695312,924.0,0.0,0.0,1.4210525751113892,81.0,0.0,0.0,14.218219757080078,19.554288864135742,13.021940231323242,0.32971227169036865,0.585610032081604,78.42105102539062,4470.0,19.807016372680664,1129.0,0.0,0.0,1.7719298601150513,101.0,0.0,0.0,0.28614380955696106,0.6341608166694641,0.07969541102647781,0.17609702050685883,0.11920291930437088,0.9819214344024658,0.8770062923431396,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.22288726082587024,10.674386978149414,15.602561950683594,9.769913673400879,0.5730292201042175,0.759808361530304,86.84648895263672,19801.0,12.061403274536133,2750.0,0.0,0.0,1.0921052694320679,249.0,0.0,0.0,5.516408443450928,7.823484897613525,5.053691387176514,0.892505943775177,0.9449002742767334,98.19298553466797,5597.0,1.561403512954712,89.0,0.0,0.0,0.24561402201652527,14.0,0.0,0.0,10.142803192138672,14.337947845458984,9.268625259399414,0.6394872665405273,0.8011763095855713,88.9473648071289,5070.0,10.210525512695312,582.0,0.0,0.0,0.8421052098274231,48.0,0.0,0.0,12.728132247924805,17.82868766784668,11.65166187286377,0.4428490996360779,0.6717830300331116,82.01753997802734,4675.0,16.473684310913086,939.0,0.0,0.0,1.5087718963623047,86.0,0.0,0.0,14.31020450592041,19.72597312927246,13.105676651000977,0.317890465259552,0.5790318250656128,78.22806549072266,4459.0,20.0,1140.0,0.0,0.0,1.7719298601150513,101.0,0.0,0.0,0.278421014547348,0.6409521698951721,0.08062674850225449,0.17891620099544525,0.11920291930437088,0.9826731085777283,0.8874976634979248,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.2178788975686829,10.750079154968262,15.716560363769531,9.84225845336914,0.566767156124115,0.7556697726249695,86.58772277832031,19742.0,12.298245429992676,2804.0,0.0,0.0,1.1140351295471191,254.0,0.0,0.0,5.509364128112793,7.801546573638916,5.054009437561035,0.8931079506874084,0.9451844096183777,98.19298553466797,5597.0,1.561403512954712,89.0,0.0,0.0,0.24561402201652527,14.0,0.0,0.0,10.182826042175293,14.370002746582031,9.299944877624512,0.6378735303878784,0.8000394701957703,88.80701446533203,5062.0,10.350876808166504,590.0,0.0,0.0,0.8421052098274231,48.0,0.0,0.0,12.825124740600586,17.951112747192383,11.740059852600098,0.4351711869239807,0.6660894155502319,81.64912414550781,4654.0,16.824562072753906,959.0,0.0,0.0,1.5263158082962036,87.0,0.0,0.0,14.483001708984375,19.96090316772461,13.275018692016602,0.30154627561569214,0.566497802734375,77.70175170898438,4429.0,20.456140518188477,1166.0,0.0,0.0,1.8421051502227783,105.0,0.0,0.0,0.32586032152175903,0.5864450931549072,0.08769465237855911,0.1753537803888321,0.11920291930437088,0.9767457842826843,0.9087766408920288,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.2178133971895717,10.781554222106934,15.738849639892578,9.862582206726074,0.5655375123023987,0.754603385925293,86.51753997802734,19726.0,12.359648704528809,2818.0,0.0,0.0,1.1228070259094238,256.0,0.0,0.0,5.506603240966797,7.781851768493652,5.044270038604736,0.8936469554901123,0.945396900177002,98.29824829101562,5603.0,1.456140398979187,83.0,0.0,0.0,0.24561402201652527,14.0,0.0,0.0,10.185778617858887,14.350607872009277,9.295549392700195,0.6388503313064575,0.8003621697425842,88.77192687988281,5060.0,10.385964393615723,592.0,0.0,0.0,0.8421052098274231,48.0,0.0,0.0,12.856955528259277,17.969663619995117,11.759553909301758,0.4340031147003174,0.6647939682006836,81.49122619628906,4645.0,16.96491241455078,967.0,0.0,0.0,1.5438597202301025,88.0,0.0,0.0,14.57687759399414,20.035959243774414,13.35095500946045,0.2962838411331177,0.5613676309585571,77.50877380371094,4418.0,20.63157844543457,1176.0,0.0,0.0,1.8596490621566772,106.0,0.0,0.0,0.2995242178440094,0.6024244427680969,0.09805145114660263,0.17770244181156158,0.11920291930437088,0.9776701927185059,0.8989056944847107,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.21351803822690343,10.856221199035645,15.84548282623291,9.956974983215332,0.5596304535865784,0.7511060833930969,86.3026351928711,19677.0,12.5,2850.0,0.0,0.0,1.1973685026168823,273.0,0.0,0.0,5.532228469848633,7.833298683166504,5.074631214141846,0.8922361135482788,0.9446972012519836,98.15789794921875,5595.0,1.561403512954712,89.0,0.0,0.0,0.28070175647735596,16.0,0.0,0.0,10.256890296936035,14.44202995300293,9.37903118133545,0.6342341899871826,0.7977617383003235,88.77192687988281,5060.0,10.368420600891113,591.0,0.0,0.0,0.859649121761322,49.0,0.0,0.0,12.954830169677734,18.09591293334961,11.878113746643066,0.4260222315788269,0.6596174240112305,81.07017517089844,4621.0,17.26315689086914,984.0,0.0,0.0,1.6666667461395264,95.0,0.0,0.0,14.68093490600586,20.172317504882812,13.496123313903809,0.2866727113723755,0.555261492729187,77.21052551269531,4401.0,20.807018280029297,1186.0,0.0,0.0,1.982456088066101,113.0,0.0,0.0,0.3188958764076233,0.5760531425476074,0.10505106300115585,0.17820589244365692,0.11920291930437088,0.9775865077972412,0.9068067669868469,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.20614709723220317,10.937084197998047,15.990585327148438,10.019365310668945,0.5515283346176147,0.7458850145339966,86.0526351928711,19620.0,12.736842155456543,2904.0,0.0,0.0,1.2105262279510498,276.0,0.0,0.0,5.547133922576904,7.866321563720703,5.084186553955078,0.8913255929946899,0.9441770911216736,98.01753997802734,5587.0,1.7017543315887451,97.0,0.0,0.0,0.28070175647735596,16.0,0.0,0.0,10.318565368652344,14.563085556030273,9.424213409423828,0.6280766725540161,0.7938013076782227,88.50877380371094,5045.0,10.614035606384277,605.0,0.0,0.0,0.8771929740905762,50.0,0.0,0.0,13.100129127502441,18.28688621520996,11.999954223632812,0.41384345293045044,0.6511416435241699,80.80702209472656,4606.0,17.473684310913086,996.0,0.0,0.0,1.719298243522644,98.0,0.0,0.0,14.78250789642334,20.357372283935547,13.56910514831543,0.2735248804092407,0.5460863709449768,76.877197265625,4382.0,21.157894134521484,1206.0,0.0,0.0,1.9649121761322021,112.0,0.0,0.0,0.32005617022514343,0.5613560080528259,0.1185879111289978,0.17884157598018646,0.11920291930437088,0.9771663546562195,0.9175397157669067,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
