stat,loss,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,trainable_parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_a_count,ega_zone_b_pct,ega_zone_b_count,ega_zone_c_pct,ega_zone_c_count,ega_zone_d_pct,ega_zone_d_count,ega_zone_e_pct,ega_zone_e_count,horizon_15_mae,horizon_15_rmse,horizon_15_mard,horizon_15_mape,horizon_15_r2,horizon_15_pearson,horizon_15_ega_zone_a_pct,horizon_15_ega_zone_a_count,horizon_15_ega_zone_b_pct,horizon_15_ega_zone_b_count,horizon_15_ega_zone_c_pct,horizon_15_ega_zone_c_count,horizon_15_ega_zone_d_pct,horizon_15_ega_zone_d_count,horizon_15_ega_zone_e_pct,horizon_15_ega_zone_e_count,horizon_30_mae,horizon_30_rmse,horizon_30_mard,horizon_30_mape,horizon_30_r2,horizon_30_pearson,horizon_30_ega_zone_a_pct,horizon_30_ega_zone_a_count,horizon_30_ega_zone_b_pct,horizon_30_ega_zone_b_count,horizon_30_ega_zone_c_pct,horizon_30_ega_zone_c_count,horizon_30_ega_zone_d_pct,horizon_30_ega_zone_d_count,horizon_30_ega_zone_e_pct,horizon_30_ega_zone_e_count,horizon_45_mae,horizon_45_rmse,horizon_45_mard,horizon_45_mape,horizon_45_r2,horizon_45_pearson,horizon_45_ega_zone_a_pct,horizon_45_ega_zone_a_count,horizon_45_ega_zone_b_pct,horizon_45_ega_zone_b_count,horizon_45_ega_zone_c_pct,horizon_45_ega_zone_c_count,horizon_45_ega_zone_d_pct,horizon_45_ega_zone_d_count,horizon_45_ega_zone_e_pct,horizon_45_ega_zone_e_count,horizon_60_mae,horizon_60_rmse,horizon_60_mard,horizon_60_mape,horizon_60_r2,horizon_60_pearson,horizon_60_ega_zone_a_pct,horizon_60_ega_zone_a_count,horizon_60_ega_zone_b_pct,horizon_60_ega_zone_b_count,horizon_60_ega_zone_c_pct,horizon_60_ega_zone_c_count,horizon_60_ega_zone_d_pct,horizon_60_ega_zone_d_count,horizon_60_ega_zone_e_pct,horizon_60_ega_zone_e_count
mean,0.2613548711794847,1431.3656436549936,2.048432782961754,1.2245539497192732,125249.0,125249.0,9.716122329235077,14.861364483833313,8.378503322601318,8.378503322601318,0.4439225159585476,0.6859975345432758,90.12228631973267,6090.5625,9.413697600364685,652.875,0.0,0.0,0.4640166367753409,34.0625,0.0,0.0,5.001507416367531,7.239594548940659,4.391554608941078,4.391554608941078,0.8608715236186981,0.9306922294199467,98.72569370269775,1673.8125,1.1674890890717506,18.875,0.0,0.0,0.10681791324168444,1.6875,0.0,0.0,9.339504182338715,13.773665726184845,8.070962071418762,8.070962071418762,0.5151588954031467,0.7329865954816341,91.33290386199951,1544.3125,8.153565719723701,140.9375,0.0,0.0,0.5135315824300051,9.125,0.0,0.0,11.621378898620605,17.040264666080475,9.978887677192688,9.978887677192688,0.26923390105366707,0.558799060061574,86.61969804763794,1460.1875,12.765348047018051,222.625,0.0,0.0,0.6149531858973205,11.5625,0.0,0.0,12.902098774909973,18.690239787101746,11.072608590126038,11.072608590126038,0.12811047211289406,0.43721501622349024,83.81084775924683,1412.25,15.5683873295784,270.4375,0.0,0.0,0.6207638892810792,11.6875,0.0,0.0
std,0.058251826029483936,399.38859752203183,1.1239822734672966,0.5844991046333756,0.0,0.0,1.42144226235089,2.5457630006822707,1.350372970809785,1.350372970809785,0.09565768623611724,0.059478551894349134,3.2485606080679417,1582.5112941441366,2.6250447305294577,249.41603672378406,0.0,0.0,0.9554533184056996,74.9453707292852,0.0,0.0,0.6566398172124127,1.0145917684260766,0.6995595091129387,0.6995595091129387,0.05030914169741787,0.02583370030352903,0.825494222378682,436.17961018799355,0.7394511097982687,13.289446000492271,0.0,0.0,0.14875660599026516,2.6860461183680373,0.0,0.0,1.3598008392712049,2.163801687231734,1.295561037059998,1.295561037059998,0.11498863611276258,0.07030167187079454,3.2577072914285368,405.7246170048719,2.7439186841947243,58.500500799138464,0.0,0.0,1.0377089991951525,20.40182283522725,0.0,0.0,1.8763124365355217,3.0356771967097487,1.7167840757388686,1.7167840757388686,0.12582808955043379,0.0887689934425219,4.610878346714694,380.5148188228022,3.748134006800147,86.4384716142066,0.0,0.0,1.3330712989498508,26.055154840261455,0.0,0.0,2.104360762114908,3.5519317996383486,1.9528501742251376,1.9528501742251376,0.1244602856905055,0.09685027350734125,5.01432354663059,366.7859559743257,4.027300789815084,102.81474161690045,0.0,0.0,1.3455325986990458,26.28145436900325,0.0,0.0
