fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,374.9095961500425,0.21483336901292205,0.11713924155557363,106380,10.22234058380127,14.180187225341797,9.291027069091797,9.291027069091797,0.22779840230941772,0.5421990752220154,88.05889129638672,11.832061767578125,0.0,0.10905124992132187,0.0
2,002,304.0500032159034,0.2116300710476935,0.11558168817460049,106380,15.619024276733398,20.748804092407227,12.174025535583496,12.174025535583496,-0.0890430212020874,0.36560890078544617,81.21245574951172,18.787548065185547,0.0,0.0,0.0
3,003,385.3854840421118,0.1366161764599383,0.11035232347329425,106380,12.379754066467285,19.625463485717773,10.995436668395996,10.995436668395996,-0.18404221534729004,0.2184278964996338,84.49111938476562,14.943456649780273,0.0,0.5654280781745911,0.0
4,004,290.7157629148569,0.1380112871993333,0.10892761420626149,106380,12.43392562866211,17.554189682006836,10.775723457336426,10.775723457336426,0.183246910572052,0.5214352607727051,83.58326721191406,16.258878707885742,0.0,0.15785318613052368,0.0
5,005,301.5962079700548,0.24569416581653059,0.11203564332719133,106380,9.608068466186523,14.435625076293945,8.829989433288574,8.829989433288574,0.09052330255508423,0.4549015462398529,89.78568267822266,10.168718338012695,0.0,0.04559963569045067,0.0
6,006,390.7058457089588,0.16877894662320614,0.11140524529584564,106380,15.561546325683594,23.495145797729492,11.859391212463379,11.859391212463379,0.1603325605392456,0.49403366446495056,79.66996765136719,20.330032348632812,0.0,0.0,0.0
7,007,313.4924310189672,0.2195454405155033,0.11207015850714819,106380,11.438859939575195,17.993900299072266,11.762927055358887,11.762927055358887,0.04981732368469238,0.42711567878723145,81.061767578125,16.48800277709961,0.0,2.4502298831939697,0.0
8,008,452.37384117697366,0.20986894867382944,0.10987903071928243,106380,12.217283248901367,17.161096572875977,11.059152603149414,11.059152603149414,0.09018629789352417,0.4686092436313629,82.87957763671875,16.23036766052246,0.0,0.890052318572998,0.0
9,009,457.41995939495973,0.22524146363139153,0.10875976032418712,106380,14.12935733795166,21.415679931640625,10.800437927246094,10.800437927246094,0.140109121799469,0.4850965440273285,84.83824157714844,15.161757469177246,0.0,0.0,0.0
10,010,421.39362485706806,0.20809367462061346,0.10917821333715291,106380,18.549222946166992,28.93608856201172,16.327417373657227,16.327417373657227,0.03351700305938721,0.40820077061653137,72.29801177978516,25.183629989624023,0.0,2.5183629989624023,0.0
11,011,477.18010674905963,0.23990756156854331,0.11242153775470633,106380,15.084802627563477,21.070724487304688,11.999537467956543,11.999537467956543,0.23141610622406006,0.5648699402809143,81.49015808105469,18.509841918945312,0.0,0.0,0.0
12,012,323.27803418412805,0.23758328496478498,0.13295091492153607,106380,11.228670120239258,18.10011863708496,8.898698806762695,8.898698806762695,0.10408514738082886,0.46917402744293213,88.97593688964844,11.024062156677246,0.0,0.0,0.0
13,013,373.1423534329515,0.21892232331447303,0.11261436384489354,106380,14.183184623718262,22.173372268676758,10.427459716796875,10.427459716796875,0.02562052011489868,0.390298455953598,83.7448501586914,16.255144119262695,0.0,0.0,0.0
14,014,477.1861867560074,0.15902823419310153,0.11326797307200963,106380,14.252220153808594,21.317914962768555,11.425202369689941,11.425202369689941,0.057157695293426514,0.4106077551841736,80.76922607421875,19.159543991088867,0.0,0.07122506946325302,0.0
15,015,351.67757817101665,0.050490922294557095,0.1318300843199924,106380,9.796065330505371,14.390022277832031,8.750569343566895,8.750569343566895,0.012988865375518799,0.44077008962631226,89.2950439453125,10.704960823059082,0.0,0.0,0.0
16,016,437.8470030790195,0.19280245178379118,0.11118941856043321,106380,13.534647941589355,18.933338165283203,12.217805862426758,12.217805862426758,-0.28507912158966064,0.20013493299484253,80.21914672851562,19.780853271484375,0.0,0.0,0.0
