fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,284.7003412428312,0.4180114888586104,0.22792338541908963,180545,8.213837623596191,11.481228828430176,7.754447937011719,7.754447937011719,0.4863470792770386,0.7040247917175293,93.6750259399414,6.215921401977539,0.0,0.10905124992132187,0.0
2,002,280.5071584400721,0.3807396781630814,0.20794084006722086,180545,12.510238647460938,16.970043182373047,9.446176528930664,9.446176528930664,0.2660258412361145,0.6334944367408752,89.45931243896484,10.540687561035156,0.0,0.0,0.0
3,003,278.25012895208783,0.2683255225419998,0.21674113290953134,180545,9.638418197631836,14.136923789978027,8.884453773498535,8.884453773498535,0.3930763602256775,0.6334906816482544,88.85298919677734,10.581583976745605,0.0,0.5654280781745911,0.0
4,004,243.9145764100831,0.2553973018657416,0.20157640241968555,180545,9.424189567565918,13.46738338470459,8.260753631591797,8.260753631591797,0.5077918767929077,0.7135108113288879,89.73954010009766,10.102603912353516,0.0,0.15785318613052368,0.0
5,005,250.3773276770953,0.455642924644053,0.20777151146559644,180545,7.88889741897583,10.679596900939941,7.664162635803223,7.664162635803223,0.5055204629898071,0.7384471893310547,95.75923919677734,4.2407660484313965,0.0,0.0,0.0
6,006,268.3746166098863,0.3221455954480916,0.21263735673141362,180545,11.294984817504883,16.826770782470703,8.605758666992188,8.605758666992188,0.5704917907714844,0.7905807495117188,90.42904663085938,9.57095718383789,0.0,0.0,0.0
7,007,221.8102635811083,0.3741283530835062,0.19097925119117215,180545,10.070685386657715,13.625117301940918,11.362138748168945,11.362138748168945,0.4554903507232666,0.7287625670433044,81.87850952148438,12.965798377990723,0.0,5.155691623687744,0.0
8,008,314.5582796339877,1.608318008016795,0.8420513130977983,180545,9.580648422241211,13.403846740722656,8.828120231628418,8.828120231628418,0.44939637184143066,0.6783548593521118,89.26701354980469,9.52879524230957,0.0,1.2041884660720825,0.0
9,009,313.4275518672075,0.7498451578430831,0.36206912498458865,180545,10.651665687561035,16.187448501586914,7.857439041137695,7.857439041137695,0.5082687139511108,0.7509742975234985,91.21197509765625,8.78802490234375,0.0,0.0,0.0
10,010,269.7693436241243,0.3914443883113563,0.20537481023680815,180545,13.275541305541992,20.061044692993164,11.803955078125,11.803955078125,0.5392097234725952,0.7362735271453857,81.8992691040039,16.002099990844727,0.0,2.0986359119415283,0.0
11,011,312.00352768599987,0.358077057171613,0.16779618424161807,180545,10.867131233215332,15.473576545715332,8.797089576721191,8.797089576721191,0.5874297022819519,0.7687645554542542,90.58106994628906,9.41893196105957,0.0,0.0,0.0
12,012,181.15839133993722,0.3683666449505836,0.20613690260245304,180545,9.101960182189941,14.356892585754395,7.170572757720947,7.170572757720947,0.44018810987472534,0.6844434142112732,91.8858413696289,8.114157676696777,0.0,0.0,0.0
13,013,204.2006442679558,0.34253301774151623,0.1762001120069528,180545,11.104477882385254,17.382143020629883,8.092312812805176,8.092312812805176,0.40174901485443115,0.6851766705513,90.63786315917969,9.362139701843262,0.0,0.0,0.0
14,014,204.38606319390237,0.261313758790493,0.18612091081943946,180545,10.559919357299805,15.964593887329102,8.618183135986328,8.618183135986328,0.4535694718360901,0.6833582520484924,89.17378997802734,10.754985809326172,0.0,0.07122506946325302,0.0
15,015,200.46955031296238,0.0708954893052578,0.18510571620171748,180545,7.548349857330322,11.239616394042969,6.816267013549805,6.816267013549805,0.41439300775527954,0.6626861095428467,95.30026245117188,4.177545547485352,0.0,0.522193193435669,0.0
16,016,270.1392084560357,0.27924183919094503,0.16103912294748848,180545,10.763559341430664,15.141542434692383,9.870514869689941,9.870514869689941,0.20078682899475098,0.5057622790336609,87.08189392089844,12.68742847442627,0.0,0.23068049550056458,0.0
