stat,loss,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,trainable_parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_a_count,ega_zone_b_pct,ega_zone_b_count,ega_zone_c_pct,ega_zone_c_count,ega_zone_d_pct,ega_zone_d_count,ega_zone_e_pct,ega_zone_e_count,horizon_15_mae,horizon_15_rmse,horizon_15_mard,horizon_15_mape,horizon_15_r2,horizon_15_pearson,horizon_15_ega_zone_a_pct,horizon_15_ega_zone_a_count,horizon_15_ega_zone_b_pct,horizon_15_ega_zone_b_count,horizon_15_ega_zone_c_pct,horizon_15_ega_zone_c_count,horizon_15_ega_zone_d_pct,horizon_15_ega_zone_d_count,horizon_15_ega_zone_e_pct,horizon_15_ega_zone_e_count,horizon_30_mae,horizon_30_rmse,horizon_30_mard,horizon_30_mape,horizon_30_r2,horizon_30_pearson,horizon_30_ega_zone_a_pct,horizon_30_ega_zone_a_count,horizon_30_ega_zone_b_pct,horizon_30_ega_zone_b_count,horizon_30_ega_zone_c_pct,horizon_30_ega_zone_c_count,horizon_30_ega_zone_d_pct,horizon_30_ega_zone_d_count,horizon_30_ega_zone_e_pct,horizon_30_ega_zone_e_count,horizon_45_mae,horizon_45_rmse,horizon_45_mard,horizon_45_mape,horizon_45_r2,horizon_45_pearson,horizon_45_ega_zone_a_pct,horizon_45_ega_zone_a_count,horizon_45_ega_zone_b_pct,horizon_45_ega_zone_b_count,horizon_45_ega_zone_c_pct,horizon_45_ega_zone_c_count,horizon_45_ega_zone_d_pct,horizon_45_ega_zone_d_count,horizon_45_ega_zone_e_pct,horizon_45_ega_zone_e_count,horizon_60_mae,horizon_60_rmse,horizon_60_mard,horizon_60_mape,horizon_60_r2,horizon_60_pearson,horizon_60_ega_zone_a_pct,horizon_60_ega_zone_a_count,horizon_60_ega_zone_b_pct,horizon_60_ega_zone_b_count,horizon_60_ega_zone_c_pct,horizon_60_ega_zone_c_count,horizon_60_ega_zone_d_pct,horizon_60_ega_zone_d_count,horizon_60_ega_zone_e_pct,horizon_60_ega_zone_e_count
mean,0.2733644788481257,53.639447505862336,0.03357826985302381,0.020678546913789876,18948.0,18948.0,10.05996361374855,15.263614892959595,8.630716294050217,8.630716294050217,0.414626095443964,0.6657548248767853,89.66040325164795,6062.125,9.907013714313507,683.8125,0.0,0.0,0.43258399137994274,31.5625,0.0,0.0,5.256114214658737,7.669633656740189,4.58629284799099,4.58629284799099,0.8437371402978897,0.9213698208332062,98.529456615448,1670.625,1.3764049857854843,22.3125,0.0,0.0,0.09413814917206764,1.4375,0.0,0.0,9.751143217086792,14.279847145080566,8.37745463848114,8.37745463848114,0.4802336059510708,0.7106766104698181,90.6486177444458,1534.0625,8.931602150201797,153.0625,0.0,0.0,0.419779971241951,7.25,0.0,0.0,11.985050439834595,17.43746954202652,10.238414347171783,10.238414347171783,0.23740355297923088,0.5319784451276064,86.05758905410767,1452.75,13.346756607294083,230.4375,0.0,0.0,0.5956539469771087,11.1875,0.0,0.0,13.247547566890717,19.05498641729355,11.320701837539673,11.320701837539673,0.09457053244113922,0.4045307654887438,83.40594577789307,1404.6875,15.973291128873825,278.0,0.0,0.0,0.6207638892810792,11.6875,0.0,0.0
std,0.06167604785583771,10.775586900188134,0.017936182368596707,0.014104501328920995,0.0,0.0,1.479631128555128,2.694194183693273,1.1710372831383191,1.1710372831383191,0.09900587970833626,0.06387118961817718,3.0667337401023564,1582.6218703073075,2.614973816516285,246.82438563430074,0.0,0.0,0.8505674467103866,66.61922465587543,0.0,0.0,0.690493022737015,1.0588846870786055,0.6380052241883063,0.6380052241883063,0.05757719311045169,0.03107393193641213,0.9005802301771657,435.3011708863187,0.8051102390000355,14.708495631776895,0.0,0.0,0.1374403785549666,2.3971011138456384,0.0,0.0,1.3963990593425577,2.241334382713207,1.1057002563157043,1.1057002563157043,0.11479386418446211,0.07294681427994758,3.025199949362557,404.1740758556268,2.684331733646855,60.67687857619243,0.0,0.0,0.7188853728118887,14.02453207775575,0.0,0.0,1.9839131661956129,3.2604335706083107,1.5345769819884991,1.5345769819884991,0.12818664901368018,0.09554808705139406,4.329797794713109,383.6353248854959,3.658732072980271,82.14086129174687,0.0,0.0,1.2896907455669433,25.197268577169233,0.0,0.0,2.1944334495537765,3.7783628058542376,1.7703770310675142,1.7703770310675142,0.14271955500762698,0.12345556093027514,5.216734009351513,366.66038761195625,4.4819187953952,104.99285689988629,0.0,0.0,1.3455325986990458,26.28145436900325,0.0,0.0
