fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,460.0985894999467,0.636774008627981,0.34720502106214884,167233,8.333125114440918,10.760960578918457,7.9381184577941895,7.9381184577941895,0.5455089211463928,0.7709409594535828,94.11123657226562,5.888767719268799,0.0,0.0,0.0
2,002,454.7116307709366,0.9494414781220257,0.5185371262272123,167233,11.299663543701172,14.539814949035645,9.163540840148926,9.163540840148926,0.46020179986953735,0.697144091129303,90.988525390625,9.011468887329102,0.0,0.0,0.0
3,003,618.6918032360263,0.4407431173603982,0.35601221111502274,167233,10.303711891174316,15.68249797821045,9.676244735717773,9.676244735717773,0.2594683766365051,0.538067638874054,88.04523468017578,11.389337539672852,0.0,0.5654280781745911,0.0
4,004,485.2079647099599,0.45928811421617866,0.3625004847799358,167233,11.034587860107422,15.324671745300293,10.018424987792969,10.018424987792969,0.3556200861930847,0.6531592607498169,86.26677703857422,13.575374603271484,0.0,0.15785318613052368,0.0
5,005,485.857506101951,1.2263166068587452,0.5591958991603946,167233,8.857863426208496,11.706955909729004,8.63686466217041,8.63686466217041,0.3981437087059021,0.6960200667381287,92.02006530761719,7.979936122894287,0.0,0.0,0.0
6,006,433.3670628119726,0.508559413254261,0.33568278102591487,167233,13.620627403259277,18.90888786315918,10.950338363647461,10.950338363647461,0.45857328176498413,0.6989795565605164,83.03630065917969,16.963695526123047,0.0,0.0,0.0
7,007,430.1791577071417,0.6719799009151757,0.34302189939518923,167233,10.465180397033691,15.018998146057129,11.474092483520508,11.474092483520508,0.3456740975379944,0.6170063018798828,83.20571899414062,13.73149585723877,0.0,3.0627870559692383,0.0
8,008,536.6320809279568,0.7078185963910073,0.37058565256073683,167233,10.584087371826172,14.044533729553223,9.960227012634277,9.960227012634277,0.3924122452735901,0.7476330399513245,86.91099548339844,12.879581451416016,0.0,0.20942407846450806,0.0
9,009,377.7778754939791,0.7222551538143307,0.34874705640479514,167233,13.064214706420898,19.311105728149414,10.407042503356934,10.407042503356934,0.3006027936935425,0.5910137295722961,85.03138732910156,14.96861457824707,0.0,0.0,0.0
10,010,312.75235373410396,0.6235474599525332,0.3271497691251486,167233,18.03349494934082,28.406896591186523,16.585954666137695,16.585954666137695,0.08048373460769653,0.44033876061439514,75.23609161376953,22.193073272705078,0.0,2.570828914642334,0.0
11,011,369.82792632398196,0.7240209009032696,0.33927877268194456,167233,13.43458080291748,18.434864044189453,11.302217483520508,11.302217483520508,0.4170789122581482,0.6614319086074829,83.88003540039062,16.119962692260742,0.0,0.0,0.0
12,012,321.9179030400701,0.5761659839190543,0.32242080801290113,167233,9.44149112701416,15.44877815246582,7.570623397827148,7.570623397827148,0.35767048597335815,0.6214333176612854,91.77391815185547,8.22607707977295,0.0,0.0,0.0
13,013,459.00371201103553,0.8480792308691889,0.43625474838950046,167233,12.322888374328613,18.23482894897461,9.828051567077637,9.828051567077637,0.34118974208831787,0.6331348419189453,87.3971176147461,12.602880477905273,0.0,0.0,0.0
14,014,559.663182758959,0.475453449646011,0.3386420581524295,167233,10.195966720581055,14.036846160888672,8.835139274597168,8.835139274597168,0.5768108367919922,0.7925456166267395,89.60114288330078,10.327634811401367,0.0,0.07122506946325302,0.0
15,015,456.4496339149773,0.14136715605854988,0.36910484610587435,167233,8.354592323303223,11.106999397277832,7.891628742218018,7.891628742218018,0.4386035203933716,0.7611233592033386,94.25587463378906,5.2219319343566895,0.0,0.522193193435669,0.0
16,016,433.4992439830676,0.5866839324589819,0.3383413682001049,167233,11.151039123535156,14.955695152282715,10.853926658630371,10.853926658630371,0.23248827457427979,0.5833737850189209,85.06343841552734,14.59054183959961,0.0,0.34602075815200806,0.0
