fold,test_subject,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_b_pct,ega_zone_c_pct,ega_zone_d_pct,ega_zone_e_pct
1,001,48.80804410204291,0.03191101527772844,0.017399681176514963,18948,7.783938407897949,11.022581100463867,7.298892021179199,7.298892021179199,0.5265659093856812,0.7303998470306396,93.34786987304688,6.543075084686279,0.0,0.10905124992132187,0.0
2,002,47.44839032110758,0.03039546310901642,0.016600471386682917,18948,11.695480346679688,16.124740600585938,8.962639808654785,8.962639808654785,0.33732545375823975,0.6508404612541199,90.8246841430664,9.175313949584961,0.0,0.0,0.0
3,003,42.998122069984674,0.01826484641060233,0.014753510832473612,18948,9.537656784057617,13.898082733154297,8.769643783569336,8.769643783569336,0.41341090202331543,0.6507136225700378,90.06462097167969,9.369951248168945,0.0,0.5654280781745911,0.0
4,004,43.66128600598313,0.09422519360668957,0.07436874002106517,18948,9.0225191116333,12.90442180633545,7.861191749572754,7.861191749572754,0.5480822324752808,0.7420505881309509,92.42304229736328,7.419100284576416,0.0,0.15785318613052368,0.0
5,005,79.28752455394715,0.04792520869523287,0.021853720335263505,18948,7.3546528816223145,10.128533363342285,7.121971130371094,7.121971130371094,0.5552338361740112,0.7656307816505432,95.8048324584961,4.19516658782959,0.0,0.0,0.0
6,006,49.74036767706275,0.030225953087210655,0.01995112414997403,18948,11.229604721069336,16.196550369262695,8.662534713745117,8.662534713745117,0.6020623445510864,0.8037025928497314,91.74917602539062,8.250824928283691,0.0,0.0,0.0
7,007,61.39306812500581,0.02974254684522748,0.01518251497969754,18948,8.455838203430176,12.066324234008789,9.293731689453125,9.293731689453125,0.5729535818099976,0.7763474583625793,88.41246032714844,9.086268424987793,0.0,2.5012760162353516,0.0
8,008,46.743173588998616,0.03117578849196434,0.01632240235181379,18948,9.684706687927246,13.512467384338379,8.922237396240234,8.922237396240234,0.44043636322021484,0.6810426115989685,88.952880859375,10.26177978515625,0.0,0.7853402495384216,0.0
9,009,53.105935127008706,0.03138617426156998,0.015155081729391588,18948,9.905263900756836,15.038260459899902,7.333931922912598,7.333931922912598,0.5756088495254517,0.7856711745262146,92.37083435058594,7.629164218902588,0.0,0.0,0.0
10,010,44.418829567031935,0.027099102037027478,0.014217787007884302,18948,12.381690979003906,19.177892684936523,10.927069664001465,10.927069664001465,0.5788875818252563,0.7629545331001282,83.26338195800781,14.847848892211914,0.0,1.8887722492218018,0.0
11,011,50.35112928296439,0.042193647008389235,0.01977209325603994,18948,10.319397926330566,14.884706497192383,8.416013717651367,8.416013717651367,0.6182341575622559,0.7872417569160461,91.75257873535156,8.247422218322754,0.0,0.0,0.0
12,012,43.88646694389172,0.030266378074884415,0.016936977098424406,18948,9.206871032714844,14.326764106750488,7.278590679168701,7.278590679168701,0.4425352215766907,0.676365315914154,91.71796417236328,8.282036781311035,0.0,0.0,0.0
13,013,73.4458924359642,0.029428962850943208,0.015138355375999592,18948,10.13185977935791,16.25788688659668,7.477234840393066,7.477234840393066,0.4766346216201782,0.7208747863769531,90.89506530761719,9.104938507080078,0.0,0.0,0.0
14,014,57.36587075795978,0.03226783708669245,0.022982789947786648,18948,10.243707656860352,15.717123031616211,8.299196243286133,8.299196243286133,0.4703788161277771,0.69707852602005,89.88603973388672,10.04273509979248,0.0,0.07122506946325302,0.0
15,015,48.54769796086475,0.006140440236777067,0.016032481035971456,18948,7.902364253997803,11.860987663269043,7.124670505523682,7.124670505523682,0.34785377979278564,0.6170498728752136,93.73368072509766,5.7441253662109375,0.0,0.522193193435669,0.0
16,016,67.02936157397926,0.02460376056842506,0.014189019935654591,18948,11.162738800048828,15.360231399536133,10.289724349975586,10.289724349975586,0.1775340437889099,0.5228618383407593,85.17877197265625,14.705883026123047,0.0,0.11534024775028229,0.0
