stat,loss,train_time_seconds,inference_time_seconds,inference_ms_per_sample,parameter_count,trainable_parameter_count,mae,rmse,mard,mape,r2,pearson,ega_zone_a_pct,ega_zone_a_count,ega_zone_b_pct,ega_zone_b_count,ega_zone_c_pct,ega_zone_c_count,ega_zone_d_pct,ega_zone_d_count,ega_zone_e_pct,ega_zone_e_count,horizon_15_mae,horizon_15_rmse,horizon_15_mard,horizon_15_mape,horizon_15_r2,horizon_15_pearson,horizon_15_ega_zone_a_pct,horizon_15_ega_zone_a_count,horizon_15_ega_zone_b_pct,horizon_15_ega_zone_b_count,horizon_15_ega_zone_c_pct,horizon_15_ega_zone_c_count,horizon_15_ega_zone_d_pct,horizon_15_ega_zone_d_count,horizon_15_ega_zone_e_pct,horizon_15_ega_zone_e_count,horizon_30_mae,horizon_30_rmse,horizon_30_mard,horizon_30_mape,horizon_30_r2,horizon_30_pearson,horizon_30_ega_zone_a_pct,horizon_30_ega_zone_a_count,horizon_30_ega_zone_b_pct,horizon_30_ega_zone_b_count,horizon_30_ega_zone_c_pct,horizon_30_ega_zone_c_count,horizon_30_ega_zone_d_pct,horizon_30_ega_zone_d_count,horizon_30_ega_zone_e_pct,horizon_30_ega_zone_e_count,horizon_45_mae,horizon_45_rmse,horizon_45_mard,horizon_45_mape,horizon_45_r2,horizon_45_pearson,horizon_45_ega_zone_a_pct,horizon_45_ega_zone_a_count,horizon_45_ega_zone_b_pct,horizon_45_ega_zone_b_count,horizon_45_ega_zone_c_pct,horizon_45_ega_zone_c_count,horizon_45_ega_zone_d_pct,horizon_45_ega_zone_d_count,horizon_45_ega_zone_e_pct,horizon_45_ega_zone_e_count,horizon_60_mae,horizon_60_rmse,horizon_60_mard,horizon_60_mape,horizon_60_r2,horizon_60_pearson,horizon_60_ega_zone_a_pct,horizon_60_ega_zone_a_count,horizon_60_ega_zone_b_pct,horizon_60_ega_zone_b_count,horizon_60_ega_zone_c_pct,horizon_60_ega_zone_c_count,horizon_60_ega_zone_d_pct,horizon_60_ega_zone_d_count,horizon_60_ega_zone_e_pct,horizon_60_ega_zone_e_count
mean,0.3460935344090058,89.71422589225403,0.0668655938206939,0.03762444067799678,14020.0,14020.0,12.228849112987518,19.52303385734558,10.511299133300781,10.511299133300781,-0.10163018852472305,0.5372525528073311,86.05611848831177,5851.75,13.292966067790985,877.3125,0.09506276994943619,7.875,0.5558525621308945,40.5625,0.0,0.0,8.393580466508865,12.99577522277832,7.303283274173737,7.303283274173737,0.5053082071244717,0.7996259517967701,95.02017784118652,1613.75,4.518696144223213,72.5,0.0875181034207344,1.8125,0.37360732536762953,6.3125,0.0,0.0,11.837917625904083,18.664637982845306,10.171422600746155,10.171422600746155,-0.0058435238897800446,0.575712594203651,86.913583278656,1480.0,12.3891142308712,201.625,0.09657170623540878,2.0,0.6007306249812245,10.75,0.0,0.0,13.734957575798035,21.406760692596436,11.76461374759674,11.76461374759674,-0.30827290192246437,0.41024095099419355,82.4562635421753,1400.8125,16.828672766685486,279.9375,0.09657170623540878,2.0,0.6184915783815086,11.625,0.0,0.0,14.94894152879715,23.348704874515533,12.805878281593323,12.805878281593323,-0.6026749685406685,0.299961990211159,79.83444881439209,1357.1875,19.43538135290146,323.25,0.09958957135677338,2.0625,0.6305806401651353,11.875,0.0,0.0
std,0.09858916574080959,25.640196505864605,0.0895317373808774,0.04735488999516421,0.0,0.0,2.09011510842856,10.060957023021425,1.313087653634606,1.313087653634606,1.3050816003047971,0.1620521524988567,3.462755919578649,1567.7820918418477,3.024707221877723,270.9538057377124,0.36817652485851327,30.499743851383407,1.0829041799722947,84.85941959352539,0.0,0.0,1.8436416019341202,6.904106266110427,1.316435811486268,1.316435811486268,0.5801770706367866,0.13730379061660516,3.6823389497201457,436.50909211607495,3.4997074823029855,53.723830838837245,0.33895615704016274,7.019782315000943,0.5917034317354967,11.405693479574138,0.0,0.0,2.009779579263967,9.48987157915747,1.2629414959161722,1.2629414959161722,1.1693866788751814,0.16403836794117585,3.8709120283399563,402.2746263437454,3.38416295154111,63.25037055227424,0.37402060996457315,7.745966692414834,1.154796502323982,22.672946434021316,0.0,0.0,2.2903256978180506,10.422001190280636,1.4078498429808444,1.4078498429808444,1.435210481717692,0.17672598578627444,3.953819838999622,373.4213804052334,3.4063898301741853,88.92234586283698,0.37402060996457315,7.745966692414834,1.3165322803613384,25.712047273603087,0.0,0.0,2.6307200332651255,12.74653339379329,1.6876747271846522,1.6876747271846522,2.049686389887234,0.1809211075428391,4.424896781589689,361.89159612202934,3.9429870963247633,104.2338116927516,0.38570875132071847,7.988028151552797,1.3506983757677844,26.37914659347417,0.0,0.0
