fold,epoch,train_loss,val_loss,learning_rate
1,1.0,0.2521472257109694,0.3561900347302226,0.0006666666666666666
1,2.0,0.2285336100499241,0.32845348062271884,0.001
1,3.0,0.22807732793938396,0.3210517765443582,0.001
1,4.0,0.22792041789187475,0.31910962125529413,0.0009966529870822618
1,5.0,0.22643417591633744,0.31697298076517866,0.0009866572109370128
1,6.0,0.22722705509329086,0.3153710750866477,0.0009701478472890247
1,7.0,0.22918627785035442,0.31433582204501437,0.0009473481569600891
1,8.0,0.23104451141336665,0.31321939065460896,0.0009185664666494036
1,9.0,0.23290335042458998,0.31401088916061054,0.0008841919993438941
1,10.0,0.2338569121107043,0.31339414775484226,0.0008446896107450232
1,11.0,0.23621581912780326,0.31265364819979174,0.0008005935028928791
1,12.0,0.23804872831424578,0.31265323378413296,0.0007524999999999999
1,13.0,0.23929964090794112,0.31250196995041096,0.0007010594841893826
1,14.0,0.24063445284275228,0.31200237718106216,0.0006469676001919897
1,15.0,0.24443896501483972,0.3123463826278658,0.0005909558479451306
1,16.0,0.2435174156485479,0.312739137417878,0.0005337816903106854
1,17.0,0.24118140509694497,0.312564467144373,0.00047621830968931444
1,18.0,0.23979076912223452,0.3135249942822808,0.00041904415205486954
1,19.0,0.23953767041508456,0.312937293791816,0.00036303239980801027
1,20.0,0.23926325387903058,0.31333374808100534,0.0003089405158106173
1,21.0,0.23700568131095212,0.3136370824280218,0.0002575000000000001
1,22.0,0.2355905912826217,0.3140328503511353,0.0002094064971071209
2,1.0,0.2382575232457843,0.366806948588104,0.0006666666666666666
2,2.0,0.21586156012437374,0.34390964089873066,0.001
2,3.0,0.21408409966576483,0.3386733080836017,0.001
2,4.0,0.21140517460101016,0.3373829293681145,0.0009966529870822618
2,5.0,0.2116142394533646,0.33571470127301034,0.0009866572109370128
2,6.0,0.21381087080351088,0.335562728176829,0.0009701478472890247
2,7.0,0.21472805110734147,0.33544946868069314,0.0009473481569600891
2,8.0,0.21482185801699671,0.33484824525583184,0.0009185664666494036
2,9.0,0.21746820892283314,0.3350837812604834,0.0008841919993438941
2,10.0,0.2190487548284784,0.33506022942338737,0.0008446896107450232
2,11.0,0.2203920847776945,0.3353185424863738,0.0008005935028928791
2,12.0,0.2216994128485106,0.33559152149648774,0.0007524999999999999
2,13.0,0.22490062359614435,0.336058660195424,0.0007010594841893826
2,14.0,0.22659725405459613,0.33540559790551194,0.0006469676001919897
2,15.0,0.22815816531371347,0.3360997690994645,0.0005909558479451306
2,16.0,0.22652548510842802,0.3367877569822335,0.0005337816903106854
3,1.0,0.2486570506621025,0.31546629637783447,0.0006666666666666666
3,2.0,0.22871225002259427,0.28816648597627054,0.001
3,3.0,0.22619180664753605,0.280822441220457,0.001
3,4.0,0.22318068261959995,0.2767797285118825,0.0009966529870822618
3,5.0,0.22445516430447043,0.27528187884166944,0.0009866572109370128
3,6.0,0.22518567425576574,0.27316294389260387,0.0009701478472890247
3,7.0,0.22618403700833045,0.27390119656811984,0.0009473481569600891
3,8.0,0.22711226922720612,0.27361753042868653,0.0009185664666494036
3,9.0,0.2287208697329702,0.27322803786921884,0.0008841919993438941
3,10.0,0.22963663971349216,0.2733691907345468,0.0008446896107450232
3,11.0,0.23164383975791145,0.2728070467493593,0.0008005935028928791
3,12.0,0.23329828545585726,0.2733185944598835,0.0007524999999999999
