fold,epoch,train_loss,val_loss,learning_rate
1,1.0,0.33029259327360305,0.6029974848651706,0.0006666666666666666
1,2.0,0.22727806008453783,0.3648915799894495,0.001
1,3.0,0.21371456319972296,0.32637765599108376,0.001
1,4.0,0.2113028854611852,0.31676710350526976,0.0009966529870822618
1,5.0,0.20953667380514415,0.3138571088390675,0.0009866572109370128
1,6.0,0.209169640129099,0.3104937241748961,0.0009701478472890247
1,7.0,0.21070000633968672,0.30836419601746906,0.0009473481569600891
1,8.0,0.21230414651582563,0.30773421728768735,0.0009185664666494036
1,9.0,0.21330210295055024,0.3072996823233332,0.0008841919993438941
1,10.0,0.21399205583990677,0.3065884363448462,0.0008446896107450232
1,11.0,0.21563159849244554,0.30760581687177285,0.0008005935028928791
1,12.0,0.21536303111099928,0.30857326211460595,0.0007524999999999999
1,13.0,0.2143358704708103,0.3103428700695867,0.0007010594841893826
1,14.0,0.21216043134440915,0.3115901461170391,0.0006469676001919897
1,15.0,0.21074589426576776,0.31453439580920967,0.0005909558479451306
1,16.0,0.20579739777602604,0.32044922255388053,0.0005337816903106854
1,17.0,0.19932322020849452,0.32463875465897846,0.00047621830968931444
1,18.0,0.19205207737265412,0.3307049463511865,0.00041904415205486954
2,1.0,0.3186113295677265,0.4377201220859485,0.0006666666666666666
2,2.0,0.2131994515091916,0.3299649537220033,0.001
2,3.0,0.20250059617877686,0.3176763261761317,0.001
2,4.0,0.19699009618451518,0.3125152214456666,0.0009966529870822618
2,5.0,0.19778444901589423,0.31139392719279585,0.0009866572109370128
2,6.0,0.1983200294978252,0.31122679137905374,0.0009701478472890247
2,7.0,0.19880736087938414,0.3106811587605825,0.0009473481569600891
2,8.0,0.19815265673161458,0.31145492763171795,0.0009185664666494036
2,9.0,0.19854371483230954,0.3138487501587576,0.0008841919993438941
2,10.0,0.19796603411945038,0.31681521690070674,0.0008446896107450232
2,11.0,0.1977144194282662,0.31972408852539735,0.0008005935028928791
2,12.0,0.19625282396740887,0.3222983795870029,0.0007524999999999999
2,13.0,0.19434356196329308,0.3254306283549883,0.0007010594841893826
2,14.0,0.19162262132995722,0.33012590846026846,0.0006469676001919897
2,15.0,0.18778512386262303,0.3368058155891185,0.0005909558479451306
3,1.0,0.30250797089895737,0.4399849110034876,0.0006666666666666666
3,2.0,0.22379808271801796,0.28566248643346226,0.001
3,3.0,0.21303671253256393,0.2691378832036925,0.001
3,4.0,0.20915500933182302,0.26946939894552663,0.0009966529870822618
3,5.0,0.20736131576355363,0.2712973852952321,0.0009866572109370128
3,6.0,0.20729118365608667,0.27338876595837236,0.0009701478472890247
3,7.0,0.20763550696416982,0.27451698996094115,0.0009473481569600891
3,8.0,0.20751577228436435,0.27428241527410224,0.0009185664666494036
3,9.0,0.20712821948490848,0.27358303207150364,0.0008841919993438941
3,10.0,0.20722404674052444,0.27548993323567655,0.0008446896107450232
3,11.0,0.20605831964487742,0.2789823783363664,0.0008005935028928791
4,1.0,0.3005429011157246,0.3891418545213464,0.0006666666666666666
4,2.0,0.2066551510826959,0.29664778527603847,0.001
4,3.0,0.1952787604700929,0.28711786725205374,0.001
